#{"t_start": 1788749517.33849, "env_id": "None"}
r,l,t
9.099989,384,1.469195
4.455373,384,1.694334
-6.081909,384,2.382121
95.150691,384,3.733289
149.938963,384,5.052553
158.459443,384,6.381688
160.979604,384,7.711601
160.002932,384,9.036519
163.236001,384,10.375424
160.263831,384,11.704331
163.586173,384,13.021651
162.281015,384,14.362585
162.683383,384,15.688947
160.470451,384,17.455551
164.374818,384,18.804593
161.484496,384,20.136037
162.230652,384,21.465596
165.081819,384,22.803118
164.328061,384,24.126691
163.248406,384,25.447717
161.681387,384,26.785213
163.77931,384,28.111806
160.581109,384,29.44177
160.78954,384,30.805181
163.125707,384,32.134914
162.97438,384,33.457981
163.453403,384,35.23679
161.917002,384,36.561931
161.3989,384,37.885233
161.730516,384,39.257827
164.83348,384,40.588802
160.200825,384,41.911279
161.966142,384,43.248202
163.003946,384,44.570207
163.164869,384,45.889175
163.60098,384,47.227771
163.008048,384,48.557108
164.065751,384,49.893673
165.957753,384,51.238835
165.45035,384,52.923349
161.028309,384,54.254552
162.296424,384,55.590571
164.967154,384,56.913238
160.790308,384,58.253811
160.441343,384,59.614344
163.017173,384,60.936051
160.690046,384,62.264431
160.07354,384,63.607638
166.098363,384,64.932082
162.56102,384,66.277414
165.921517,384,67.615184
162.054967,384,68.944195
162.06633,384,70.68107
165.392663,384,72.006274
156.413108,384,73.332744
164.202627,384,74.671959
163.219067,384,75.999017
164.44729,384,77.351003
164.312058,384,78.697158
165.680155,384,80.033484
160.41965,384,81.357396
165.896908,384,82.701212
165.14634,384,84.026509
164.413178,384,85.347862
168.433043,384,86.690028
165.213626,384,88.38417
163.242838,384,89.735469
162.058384,384,91.090366
166.347736,384,92.428012
163.660766,384,93.764633
162.310946,384,95.140151
164.213647,384,96.488833
163.94274,384,97.97731
160.977443,384,99.340881
165.717583,384,100.678678
165.514067,384,102.004502
167.848911,384,103.353468
162.60478,384,104.68732
