#{"t_start": 1788750627.233609, "env_id": "None"}
r,l,t
-34.560073,168,1.780588
-33.34826,168,1.863655
-41.64068,168,1.947432
-50.781765,168,2.03037
-41.312339,168,2.114297
-40.671649,168,2.224017
-42.921048,168,2.4464
-48.100603,168,2.668745
-47.754436,168,2.888018
-47.244973,168,3.107796
-49.682038,168,3.323253
-45.908821,168,3.542237
-35.969422,168,3.764517
-50.671767,168,3.987807
-53.456872,168,4.216428
-39.426057,168,4.445997
-48.006167,168,4.675156
-42.780389,168,4.907611
-39.814001,168,5.136612
-38.245252,168,5.370669
-41.170869,168,5.608222
-22.17973,168,5.847473
-27.643194,168,6.088607
-47.751034,168,6.334658
-33.210124,168,6.581306
-37.393796,168,6.83062
-37.535972,168,7.079631
-12.423576,168,7.326466
-29.39914,168,7.570204
-34.851509,168,7.814451
-19.827431,168,8.056064
-42.681459,168,8.299385
-30.397691,168,8.541194
-21.847056,168,8.787252
-27.27371,168,9.030371
-33.988051,168,9.274773
-36.08104,168,9.518575
-28.908492,168,9.762868
-32.663113,168,10.005545
-32.387585,168,10.250337
-30.998238,168,10.492426
-30.402258,168,10.746295
-34.439707,168,10.995311
-30.544234,168,11.242797
-25.775173,168,11.486482
-37.326107,168,11.73172
-31.455195,168,11.975451
-25.072983,168,12.222332
-32.370596,168,12.47031
-30.36726,168,12.720861
-29.309574,168,12.965101
-24.889809,168,13.210034
-24.92101,168,13.454147
-25.481492,168,13.700721
-24.750485,168,13.946331
-16.170616,168,14.191848
-32.360916,168,14.437166
-21.193549,168,14.686568
-17.799817,168,14.937901
-19.559605,168,16.075591
-18.580286,168,16.340513
-16.605745,168,16.587624
-27.163273,168,16.837748
-15.129946,168,17.081746
-20.363779,168,17.32711
-33.085514,168,17.57236
-12.656735,168,17.821299
-18.764669,168,18.067646
-21.809111,168,18.313418
-17.063168,168,18.560013
-10.054088,168,18.807813
-18.434331,168,19.058114
-17.530766,168,19.304608
-16.647061,168,19.551067
-19.677853,168,19.80114
-17.240617,168,20.043401
-14.297483,168,20.286363
-17.131348,168,20.528226
-17.206685,168,20.77519
-9.698237,168,21.020801
-22.038457,168,21.265986
-13.716505,168,21.509111
-11.214433,168,21.75571
-19.305307,168,22.001781
-11.288724,168,22.243675
-12.543639,168,22.484277
-16.423635,168,22.739955
-15.2625,168,22.987333
-13.305061,168,23.234176
-20.463735,168,23.481624
-12.499104,168,23.726475
-12.096044,168,23.969247
-19.182091,168,24.218308
-17.959631,168,24.464257
-11.515764,168,24.709764
-15.740746,168,24.956099
-14.145112,168,25.2073
-17.560096,168,25.451151
-19.498378,168,25.696505
-13.496679,168,25.940456
-10.734103,168,26.183556
-15.472647,168,26.432282
-14.690135,168,26.681682
-16.938176,168,26.929067
-15.99785,168,27.177578
-17.054047,168,27.422205
-10.092698,168,27.669818
-20.344544,168,27.914368
-12.139534,168,28.158656
-8.654241,168,28.402794
-19.301421,168,28.648583
-22.243458,168,28.894413
-18.736822,168,29.138959
-13.23181,168,29.382637
-9.898072,168,29.625078
-10.30033,168,29.867726
-12.802609,168,30.114431
-11.917285,168,30.35835
-20.671468,168,30.605612
-11.516027,168,31.692913
-11.037023,168,31.94105
-16.869307,168,32.186114
-16.484571,168,32.434267
-25.196414,168,32.691077
-22.428216,168,32.941773
-8.678427,168,33.189316
-17.435618,168,33.431107
-8.225165,168,33.678398
-8.605286,168,33.922014
-13.51495,168,34.167551
-13.640938,168,34.411171
-14.997144,168,34.658026
-12.643476,168,34.904396
-16.074904,168,35.158229
-12.017414,168,35.408106
-14.26952,168,35.767348
-10.914482,168,36.013924
-11.815942,168,36.258677
-14.328603,168,36.502355
-15.398007,168,36.753012
-16.369976,168,36.999028
-8.156845,168,37.24641
-9.579464,168,37.490089
-12.054523,168,37.734979
-9.613962,168,37.978356
-13.198422,168,38.224504
-9.818923,168,38.469859
-10.207283,168,38.718729
-11.714508,168,38.965477
-12.616863,168,39.212138
-16.850956,168,39.45837
-13.49436,168,39.707541
-11.104103,168,39.950684
-8.034544,168,40.195346
-10.463981,168,40.441707
-12.530126,168,40.686137
-13.927471,168,40.931678
-8.945087,168,41.176481
-12.658928,168,41.420591
-13.905394,168,41.663203
-14.346949,168,41.909099
-16.962414,168,42.152388
-7.148488,168,42.395498
-7.510457,168,42.645535
-7.999679,168,42.901668
-7.991755,168,43.152418
-6.056629,168,43.399972
-9.059078,168,43.647811
-12.414953,168,43.891415
-13.069682,168,44.135878
-13.924096,168,44.381266
-16.353982,168,44.62199
-8.862165,168,44.868752
-9.299725,168,45.112577
-9.827122,168,45.358779
-8.384544,168,45.602536
-9.196388,168,45.845823
-6.338738,168,46.08845
-10.435531,168,47.171818
-13.644463,168,47.420875
-4.721447,168,47.672069
-8.396099,168,47.917468
-10.922757,168,48.160344
-14.099139,168,48.405393
-9.754451,168,48.650271
-11.748483,168,48.891712
-8.784823,168,49.138468
-8.358625,168,49.383778
-10.978526,168,49.625951
-7.619167,168,49.870341
-15.295481,168,50.114591
-3.964475,168,50.358118
-18.404232,168,50.604614
-12.495814,168,50.852987
-8.490304,168,51.099888
-15.67498,168,51.347064
-7.870801,168,51.593193
-8.558389,168,51.838736
-18.526831,168,52.082096
-5.933177,168,52.329131
-9.127266,168,52.572912
-2.713942,168,52.816457
-5.990355,168,53.068609
-2.488706,168,53.317145
-5.364931,168,53.566165
-9.004517,168,53.813232
-12.092947,168,54.058688
-11.497446,168,54.303568
-6.629099,168,54.55414
-11.412453,168,54.806774
-13.167805,168,55.054644
-9.56569,168,55.301
-5.06453,168,55.548049
-7.482664,168,55.794657
-6.865807,168,56.040029
-17.184837,168,56.285995
-10.90525,168,56.530896
-9.344988,168,56.775403
