#{"t_start": 1788750137.376469, "env_id": "None"}
r,l,t
-18.498967,168,2.603721
-19.287005,168,2.746839
-18.955577,168,2.886182
-20.655945,168,3.034351
-22.313418,168,3.179407
-18.418439,168,3.367874
-16.751853,168,3.688857
-16.403097,168,3.979211
-17.44526,168,4.271696
-15.183038,168,4.567925
-14.373934,168,4.864399
-15.946395,168,5.161658
-11.1877,168,5.46055
-12.617121,168,5.766046
-13.80051,168,6.103774
-10.956791,168,6.4367
-10.947014,168,6.754241
-10.078409,168,7.104213
-8.626521,168,7.452931
-7.849376,168,7.77269
-9.437551,168,8.104268
-11.579745,168,8.466548
-6.949534,168,8.797735
-9.736775,168,9.12338
-8.08346,168,9.457553
-7.772575,168,9.784927
-7.578963,168,10.113162
-5.062846,168,10.4364
-5.393587,168,10.770791
-8.054328,168,11.105171
-7.674033,168,11.431343
-14.736444,168,11.77037
-5.250267,168,12.094094
-3.529104,168,12.425903
-7.682527,168,12.764478
-2.963963,168,13.088223
-4.755088,168,13.41512
-8.040643,168,13.766425
-3.187737,168,14.110747
-5.044465,168,14.456475
-4.717623,168,14.788806
-2.611285,168,15.185595
-1.525086,168,15.521482
-2.493973,168,15.851719
-1.492778,168,16.187933
-2.233139,168,16.53696
-1.149146,168,16.871549
-2.79623,168,17.199203
-1.397303,168,17.522037
-2.587775,168,17.852242
-1.68758,168,18.204327
-2.019633,168,18.53704
-1.282155,168,18.871247
-1.08558,168,19.242326
-1.608115,168,19.594541
-1.470473,168,19.925878
-1.634679,168,20.265458
-1.941401,168,20.665442
-0.903882,168,20.986192
-2.519236,168,22.822019
-0.891042,168,23.175602
-1.110806,168,23.507366
-1.857567,168,23.835539
-1.212079,168,24.254497
-1.360437,168,24.616228
-0.93799,168,24.936083
-1.325718,168,25.285444
-1.184812,168,25.596495
-0.931431,168,25.906205
-1.886624,168,26.218344
-0.724829,168,26.551776
-1.303252,168,26.876519
-0.325425,168,27.194736
-1.871898,168,27.511437
