#{"t_start": 1788750248.299503, "env_id": "None"}
r,l,t
104.777506,192,0.638909
93.624663,192,0.75203
105.845782,192,0.868015
108.838197,192,1.110796
105.426975,192,1.227703
107.703818,192,1.833184
103.016352,192,2.530302
113.69355,192,3.233484
118.140741,192,3.922226
140.776222,192,4.617508
156.141936,192,5.309893
185.224633,192,5.995355
236.541869,192,6.722359
194.564111,192,7.446811
196.726215,192,8.140482
215.2756,192,8.83325
230.874159,192,9.524847
228.015164,192,10.229204
221.854669,192,10.929825
201.856712,192,11.628465
204.565227,192,12.333489
219.675076,192,13.057154
221.241979,192,13.771904
212.192707,192,14.499033
212.051125,192,15.235425
217.997714,192,15.971843
203.053263,192,17.237106
196.617293,192,17.971854
213.754647,192,18.672422
232.426177,192,19.399137
211.92453,192,20.090104
220.155507,192,20.780044
216.319901,192,21.472319
212.402402,192,22.183447
205.615316,192,22.907388
211.432926,192,23.620268
201.705941,192,24.337285
232.096606,192,25.034714
240.793129,192,25.745241
201.602033,192,26.437551
195.901231,192,27.166926
201.2007,192,27.879779
215.01372,192,28.598077
209.014333,192,29.295628
222.647381,192,29.994589
227.753021,192,30.71533
210.04498,192,31.432766
200.337577,192,32.137588
211.779472,192,32.87079
228.642397,192,33.558392
196.12965,192,34.257492
202.509527,192,34.959281
211.154062,192,36.230349
211.957112,192,36.941564
208.404958,192,37.668674
223.230082,192,38.382845
229.097128,192,39.124577
203.295666,192,39.836106
233.962113,192,40.558641
229.78465,192,41.255486
228.68033,192,41.949271
200.260421,192,42.65676
201.920704,192,43.375372
204.639651,192,44.073821
198.840213,192,44.768777
195.15953,192,45.469477
226.11477,192,46.167001
211.660578,192,46.877387
195.407478,192,47.599625
216.545965,192,48.291778
227.471537,192,48.978746
223.777903,192,49.686575
230.649665,192,50.385218
209.943417,192,51.085974
241.210938,192,51.817625
206.951994,192,52.538663
247.147119,192,53.220169
206.534395,192,53.895531
228.274297,192,55.129984
209.624879,192,55.826822
195.178224,192,56.518594
228.616816,192,57.201476
228.384172,192,57.896123
198.482588,192,58.582559
210.265025,192,59.27189
202.733739,192,59.950587
226.043855,192,60.629717
210.134392,192,61.308899
216.766039,192,61.985803
224.37792,192,62.689711
220.72602,192,63.378047
220.098508,192,64.058186
209.214623,192,64.851007
247.301279,192,65.588282
220.747135,192,66.267785
247.030987,192,66.967798
228.846442,192,67.665907
196.595478,192,68.346289
229.752197,192,69.023241
237.425906,192,69.695125
218.154113,192,70.381544
244.209268,192,71.086755
196.006907,192,71.767901
223.2142,192,72.447223
211.02997,192,73.653334
211.887947,192,74.352637
244.179244,192,75.031254
219.671622,192,75.726665
223.522536,192,76.404222
202.51578,192,77.079533
215.16806,192,77.77656
199.32184,192,78.459606
202.78111,192,79.194839
229.969218,192,79.863084
242.774372,192,80.531309
195.692429,192,81.200482
209.439025,192,81.865985
244.517809,192,82.548705
195.766574,192,83.232869
227.77159,192,83.902849
213.847408,192,84.590717
205.645592,192,85.265267
207.691169,192,85.94374
245.276646,192,86.607831
228.293773,192,87.274211
220.749886,192,87.958928
227.971626,192,88.640419
227.897244,192,89.323674
208.648562,192,89.990215
227.846972,192,90.65562
217.18086,192,91.848598
200.824686,192,92.538705
191.182413,192,93.21234
208.637336,192,93.88544
232.933204,192,94.560978
239.411349,192,95.229403
234.889884,192,95.899787
209.492369,192,96.569268
215.31463,192,97.239272
209.09018,192,97.961881
212.260155,192,98.696856
210.18187,192,99.373952
209.57468,192,100.047676
201.717459,192,100.718597
242.155297,192,101.388088
200.056156,192,102.063211
231.762704,192,102.734955
228.070169,192,103.399555
212.144837,192,104.070079
213.447854,192,104.740677
221.283818,192,105.41025
210.098147,192,106.081338
199.809516,192,106.752201
237.831397,192,107.443075
201.335666,192,108.137227
227.21366,192,108.801334
