#{"t_start": 1788749854.89288, "env_id": "None"}
r,l,t
-36.598752,168,1.692375
-41.494513,168,1.837941
-40.082654,168,1.984326
-39.858273,168,2.129867
-38.774399,168,2.272776
-40.392195,168,2.436805
-41.78728,168,3.116046
-36.730039,168,3.839106
-28.808226,168,4.561854
-17.044156,168,5.372086
-14.734145,168,6.093666
-10.163471,168,6.789168
-6.718048,168,7.498067
-3.989188,168,8.209211
-5.17928,168,8.910497
-4.071071,168,9.723376
-3.673175,168,10.633414
-2.192981,168,11.364048
-4.194095,168,12.122687
-3.833946,168,12.902771
-4.216914,168,13.614457
-3.748247,168,14.371324
-4.904598,168,15.101493
-2.547537,168,15.866613
-3.317099,168,16.648139
-3.504855,168,17.348342
-3.361265,168,18.091864
-3.309726,168,18.764592
-4.647749,168,19.447917
-3.413989,168,21.69731
-4.263983,168,22.367134
-2.494181,168,23.060186
-4.118456,168,23.748365
-3.416016,168,24.425743
-4.081282,168,25.09981
-3.901603,168,25.795348
-4.654093,168,26.476931
-3.098326,168,27.397324
-3.954813,168,28.096151
-2.992457,168,28.774407
-3.258933,168,29.461738
-3.592506,168,30.143551
-3.203337,168,30.829048
-4.259188,168,31.545182
-2.231278,168,32.249315
-2.944886,168,32.970888
-3.62893,168,33.795503
-3.649499,168,34.561099
-3.164579,168,35.313967
-2.539848,168,36.054556
-3.737815,168,36.775192
-4.048012,168,37.498277
-3.027022,168,38.182552
-4.260155,168,38.846332
-3.079719,168,39.547579
-3.199044,168,40.214553
-1.862179,168,40.876244
-3.414083,168,41.580905
-3.212661,168,42.239749
-1.974556,168,44.47116
-2.493584,168,45.143201
-2.759276,168,45.845149
-2.499197,168,46.518892
-2.343438,168,47.183569
-3.21625,168,47.869764
-2.763972,168,48.537992
-2.302221,168,49.205701
-2.443747,168,49.948487
-1.956601,168,50.623793
-1.760718,168,51.332877
-2.974132,168,52.017753
-2.029313,168,52.700176
-2.134394,168,53.382522
-2.749601,168,54.059273
-3.248237,168,54.752409
-2.403333,168,55.458593
-2.524372,168,56.215631
-1.887488,168,56.913147
-1.539648,168,57.646833
-2.605781,168,58.354679
-2.860515,168,59.067586
-1.410593,168,59.829523
-2.221576,168,60.584533
-3.105433,168,61.321135
-3.415445,168,62.011669
-2.76924,168,62.699584
-1.825279,168,63.392221
-2.18445,168,64.097812
-2.761885,168,64.78879
-2.756098,168,67.018964
-1.316709,168,67.75624
-2.01779,168,68.459936
-1.609384,168,69.135729
-2.234127,168,69.823573
-2.306513,168,70.490368
-2.318232,168,71.154637
-2.535258,168,71.870157
-1.823104,168,72.5598
-2.725522,168,73.24758
-2.505681,168,73.91443
-2.745507,168,74.579625
-2.580867,168,75.266323
-2.94367,168,75.958204
-2.300305,168,76.630911
-2.125544,168,77.297852
-2.577448,168,77.982578
-1.554737,168,78.654531
-2.144913,168,79.327569
-2.324978,168,80.00722
-2.032636,168,80.669201
-1.691452,168,81.391513
-2.181686,168,82.058607
-2.076032,168,82.723318
-1.825281,168,83.394407
-2.152907,168,84.06363
-1.632697,168,84.75667
-1.882891,168,85.417059
-2.57364,168,86.094523
-1.482027,168,86.7786
-2.54521,168,89.158894
-2.178214,168,89.810663
-2.262569,168,90.467678
-2.099203,168,91.118243
-1.996041,168,91.796349
-2.445848,168,92.462454
-1.193309,168,93.124826
-1.578718,168,93.776768
-1.615813,168,94.42834
-2.191712,168,95.078197
-1.598475,168,95.740439
-2.105219,168,96.404708
-1.797402,168,97.055748
-1.990459,168,97.704979
-1.978102,168,98.355734
-1.917485,168,99.004307
-2.454079,168,99.666468
-1.669471,168,100.321111
-1.490772,168,100.970348
-2.325579,168,101.65118
-1.859206,168,102.299853
-2.104058,168,102.950795
-2.297069,168,103.621931
-2.141,168,104.281316
-0.963216,168,104.923274
-2.211238,168,105.5747
-1.481174,168,106.229636
-1.291568,168,106.893892
-1.923583,168,107.559003
-2.455798,168,109.723518
-1.655059,168,110.378105
-2.051857,168,111.1166
-1.927238,168,111.771492
-2.368498,168,112.422433
-2.320743,168,113.077533
-2.205927,168,113.73394
-1.202281,168,114.393547
-2.036234,168,115.055342
-1.36782,168,115.723334
-1.832414,168,116.389225
-1.463914,168,117.056032
-1.880981,168,117.764874
-1.359022,168,118.462802
-1.76696,168,119.173787
-1.900833,168,119.97095
-2.220997,168,120.645727
-1.928888,168,121.307808
-1.984347,168,121.964342
-2.04779,168,122.627948
-1.662888,168,123.287379
-1.948524,168,123.936271
-1.485786,168,124.586365
-1.909739,168,125.233121
-1.763981,168,125.90429
-1.755868,168,126.575877
-1.977754,168,127.233634
-1.663176,168,127.969119
-1.878147,168,128.667561
-1.637972,168,129.364738
