#{"t_start": 1787737356.512888, "env_id": "None"}
r,l,t
-458.230548,48,1.020897
-486.962314,48,1.099792
-544.361017,48,1.182946
-476.230486,48,1.263944
-435.496983,48,1.345782
-520.964037,48,1.426182
-452.246593,48,1.509264
-511.727491,48,1.587957
-474.228513,48,1.670071
-504.078124,48,1.750421
-524.368516,48,1.831346
-399.305442,48,1.909779
-478.361909,48,1.990098
-427.259956,48,2.068461
-572.886456,48,2.152595
-504.898576,48,2.234651
-453.859747,48,2.319775
-431.107624,48,2.401413
-557.820905,48,2.48505
-627.680072,48,2.567391
-539.544035,48,2.796293
-441.266841,48,3.641502
-621.855531,48,4.411539
-567.197764,48,5.055039
-623.74003,48,5.712954
-464.18251,48,6.367558
-521.289923,48,7.015267
-478.164924,48,7.65507
-369.230372,48,8.266887
-493.438512,48,8.866311
-481.174166,48,9.485722
-576.441296,48,10.093913
-438.517035,48,10.692128
-448.094405,48,11.319905
-663.304722,48,11.922728
-488.705193,48,12.643549
-475.128417,48,13.266686
-443.880932,48,13.888447
-372.238385,48,14.492691
-526.792481,48,15.099964
-349.319257,48,15.708133
-505.157121,48,16.320472
-430.297248,48,16.924535
-452.5789,48,17.552998
-382.137962,48,18.170422
-389.193489,48,18.785988
-543.497845,48,19.385933
-454.319254,48,19.993477
-437.981789,48,20.605961
-428.657193,48,21.245196
-462.234113,48,21.872803
-406.542825,48,22.48545
-454.183712,48,23.089685
-379.225987,48,23.691506
-365.283349,48,24.304165
-387.400527,48,24.913269
-330.008427,48,25.54194
-407.545921,48,26.158873
-456.075669,48,26.770848
-461.351467,48,27.379046
-377.51604,48,27.983582
-448.890689,48,28.589803
-459.30319,48,29.219915
-356.626029,48,29.842509
-387.692212,48,30.45925
-354.992523,48,31.07934
-478.703037,48,31.697035
-447.395258,48,32.307787
-354.100185,48,32.921957
-374.358229,48,33.552037
-491.608379,48,34.170825
-390.673231,48,34.779899
-367.934948,48,35.394279
-360.720911,48,36.002559
-370.494115,48,36.617635
-372.119543,48,37.234576
-342.464277,48,37.858766
-329.077578,48,38.46545
-465.103822,48,39.073426
-307.280577,48,39.685516
-467.782371,48,40.297445
-369.491504,48,40.914018
-449.489465,48,41.563399
-429.054754,48,42.180707
-379.757837,48,42.788229
-367.600053,48,43.400984
-341.489115,48,44.005827
-302.696072,48,44.634
-367.349112,48,45.259553
-464.86024,48,45.876855
-354.527668,48,46.478985
-350.027024,48,47.086162
-387.390131,48,47.696708
-288.180981,48,48.309609
-289.201015,48,48.924558
-317.957027,48,49.55385
-336.442526,48,50.167638
-378.142298,48,50.782777
-361.19173,48,51.409515
-369.317602,48,52.019405
-394.094243,48,52.634629
-422.255357,48,53.252134
-349.967476,48,53.878957
-335.201786,48,54.492555
-335.150343,48,55.105621
-414.203162,48,55.706917
-381.065293,48,56.319647
-314.76046,48,56.929221
-315.991146,48,57.661331
-466.779439,48,58.273916
-384.52973,48,58.87922
-516.323659,48,59.484067
-432.841142,48,60.097157
-437.864558,48,60.768307
-355.284334,48,61.563214
-305.886756,48,62.345651
-367.463731,48,63.18643
-327.157553,48,64.052271
-309.73565,48,64.900321
-441.542149,48,65.6421
-437.350616,48,66.323247
-462.321837,48,66.98688
-455.627264,48,67.660318
-404.293625,48,68.308552
-417.618238,48,68.970688
-335.61246,48,69.589975
-427.255532,48,70.194788
-504.876908,48,70.81044
-386.012673,48,71.436494
-423.500011,48,72.07721
-339.18856,48,72.684942
-356.683092,48,73.31011
-331.176027,48,73.923963
-378.485679,48,74.538242
-347.13927,48,75.159563
-403.828669,48,75.78926
-325.830514,48,76.39577
-462.627219,48,77.007864
-283.338343,48,77.626771
-349.916033,48,78.234878
-382.666797,48,78.852491
-457.18383,48,79.478385
-360.171241,48,80.092992
-438.843974,48,80.699972
-375.622963,48,81.309945
-477.383188,48,81.945072
-338.205244,48,82.549393
-421.839328,48,83.177455
-421.029059,48,83.804847
-408.055588,48,84.413644
-301.249956,48,85.017968
-467.567481,48,85.623688
-380.827768,48,86.240868
-417.380899,48,86.870173
-282.140775,48,87.542013
-429.000921,48,88.158725
-216.377214,48,88.792831
-421.143603,48,89.403355
-422.060953,48,90.020401
-510.569992,48,90.627886
-454.424813,48,91.264528
-456.178288,48,91.903412
-445.310203,48,92.622088
-511.700432,48,93.231616
-277.493236,48,93.840259
-394.545968,48,94.444952
-458.672843,48,95.082628
-534.506333,48,95.705278
-355.685517,48,96.334876
-541.938351,48,96.943338
-375.217364,48,97.554601
-438.66867,48,98.160499
-440.896542,48,98.777066
-371.750959,48,99.401292
-349.570674,48,100.018092
-391.010949,48,100.631679
-537.339057,48,101.238419
-296.851522,48,101.85635
-360.395416,48,102.483805
-586.950043,48,103.107467
-385.774012,48,103.74002
-373.373565,48,104.353033
-314.141809,48,104.979668
-384.888375,48,105.58825
-351.094698,48,106.197014
-397.031486,48,106.816673
-454.005764,48,107.443239
-361.206223,48,108.060013
-559.782062,48,108.665252
-417.344538,48,109.276311
-328.458606,48,109.883652
-413.365704,48,110.494666
-420.842624,48,111.118714
-391.784261,48,111.747182
-390.632241,48,112.381107
-374.131788,48,112.991751
-467.719841,48,113.602849
-435.344843,48,114.21426
-469.390255,48,114.832773
-539.082433,48,115.459349
-473.850069,48,116.075522
-498.862255,48,116.682613
-552.141925,48,117.295368
-527.426088,48,117.903577
-338.073801,48,118.515002
-371.080574,48,119.139271
-449.180708,48,119.764677
-415.097069,48,120.372345
