#{"t_start": 1788750078.305148, "env_id": "None"}
r,l,t
-434.200931,48,2.767285
-493.398566,48,2.917478
-429.738306,48,3.067183
-400.97726,48,3.216793
-340.920575,48,3.367903
-395.743015,48,3.516981
-383.309861,48,3.66859
-364.573536,48,3.819892
-388.132323,48,3.976181
-440.466191,48,4.132024
-361.072788,48,4.28088
-379.732206,48,4.438996
-352.56444,48,4.591393
-389.013173,48,4.744163
-424.280888,48,4.89318
-387.591745,48,5.041722
-420.367504,48,5.192347
-344.577106,48,5.341148
-412.004921,48,5.491474
-429.367523,48,5.641221
-326.624469,48,5.811662
-109.081631,48,6.139913
-279.89191,48,6.460956
-159.11791,48,6.789457
-196.96874,48,7.106794
-146.062123,48,7.424383
-131.829966,48,7.7437
-107.471628,48,8.061596
-121.768753,48,8.377147
-225.727722,48,8.700347
-136.469419,48,9.03386
-132.954632,48,9.357491
-203.536564,48,9.677476
-169.113903,48,10.005043
-215.152012,48,10.326807
-180.458916,48,10.655847
-333.522302,48,10.977616
-275.018573,48,11.307075
-241.964088,48,11.662
-172.659932,48,11.983523
-266.646908,48,12.303362
-112.916558,48,12.621568
-106.425625,48,12.948933
-338.612168,48,13.277377
-358.202211,48,13.614346
-158.509521,48,13.940605
-266.337985,48,14.272887
-147.481415,48,14.610567
-128.473771,48,14.933944
-209.732325,48,15.257193
-181.291752,48,15.574951
-133.869003,48,15.896089
-161.134823,48,16.2355
-139.952597,48,16.560708
-143.059761,48,16.881426
-204.37878,48,17.202032
-255.026414,48,17.518717
-153.181403,48,17.844526
-106.973692,48,18.17666
-247.57744,48,18.496541
-128.503707,48,18.821374
-183.688642,48,19.140749
-180.80276,48,19.46557
-146.282856,48,19.799461
-231.242048,48,20.122393
-142.922514,48,20.439346
-170.699495,48,20.762598
-272.551732,48,21.113725
-121.069164,48,21.431109
-211.364846,48,21.75428
-109.690567,48,22.089798
-221.653195,48,22.420155
-140.538385,48,22.749806
-176.484666,48,23.06653
-187.43033,48,23.386437
-143.181724,48,23.708005
-234.830206,48,24.026818
-200.728718,48,24.34449
-250.116984,48,24.675294
-191.317149,48,25.002237
-147.988941,48,25.331136
-157.468541,48,25.65489
-168.836861,48,25.980259
-190.743444,48,26.30297
-214.373762,48,26.628917
-184.005468,48,26.950137
-162.591185,48,27.282875
-269.607057,48,27.606581
-190.795091,48,27.925668
-289.592789,48,28.246366
-183.03537,48,28.567869
-292.068333,48,28.889033
-178.154987,48,29.209335
-195.420512,48,29.52716
-277.045976,48,29.85175
-207.044495,48,30.178383
-124.931206,48,30.503969
-258.279018,48,30.826744
-199.813291,48,31.148633
-145.30489,48,31.465297
-119.527885,48,31.787022
-199.746202,48,32.105776
-224.435588,48,32.423331
-156.658751,48,32.742421
-197.793548,48,35.734092
-176.353346,48,36.047935
-146.048218,48,36.366534
-262.749497,48,36.685515
-260.143896,48,37.007777
-147.56204,48,37.327895
-180.080853,48,37.6503
-174.7043,48,37.978386
-204.592364,48,38.30964
-154.675595,48,38.640868
-163.799478,48,38.980023
-257.157698,48,39.391009
-165.586117,48,39.807029
-258.140411,48,40.133008
-204.620042,48,40.514163
-124.307711,48,40.85283
-209.973553,48,41.196772
-208.809447,48,41.531221
-110.980834,48,41.871439
-195.633961,48,42.204477
-117.655916,48,42.537894
-188.049125,48,42.883887
-121.507152,48,43.212404
-114.468203,48,43.541831
-187.033274,48,43.86852
-129.755924,48,44.281938
-153.191081,48,44.61724
-264.539277,48,44.960355
-177.122762,48,45.293274
-156.396605,48,45.630131
-182.420148,48,45.997198
-174.308877,48,46.336471
-129.327512,48,46.668384
-359.469912,48,47.00506
-231.018625,48,47.341634
-132.342632,48,47.735264
-184.153969,48,48.060043
-209.636619,48,48.388741
-176.015575,48,48.716481
-201.138152,48,49.042971
-110.980551,48,49.384919
-173.22972,48,49.721249
-187.044267,48,50.063098
-150.029012,48,50.395207
-215.975614,48,50.73184
-127.626111,48,51.066858
-295.197912,48,51.3945
-256.708785,48,51.72321
-185.837691,48,52.051208
-157.780881,48,52.380135
-291.369843,48,52.708387
-246.296135,48,53.035689
-189.47352,48,53.378922
-196.581148,48,53.934465
-193.607292,48,54.327626
-190.688219,48,54.701702
-144.732654,48,55.08963
-171.799053,48,55.459503
-126.299668,48,55.815596
-285.345288,48,56.178999
-175.322946,48,56.532366
-131.011478,48,56.890249
-174.667522,48,57.248499
-291.59511,48,57.611803
-379.712358,48,57.997817
-353.354079,48,58.377642
-206.375321,48,58.775801
-118.287388,48,59.360418
-207.969419,48,59.730272
-254.665187,48,60.183983
-162.862697,48,60.532522
-354.887729,48,60.888408
-129.411773,48,61.240091
-180.262186,48,61.594665
-195.607942,48,61.966501
-171.926983,48,62.342945
-157.425925,48,62.751112
-264.222861,48,63.107922
-179.769398,48,63.465913
-133.844754,48,63.824628
-280.656157,48,64.184926
-193.557002,48,64.543247
-203.212433,48,64.903539
-262.7539,48,65.28578
-180.200919,48,65.670461
-371.008269,48,66.058348
-163.002687,48,66.456122
-272.018596,48,66.82271
-294.046581,48,67.191723
-202.780233,48,67.591177
-232.153085,48,67.939705
-149.892974,48,68.299353
-151.857384,48,68.66265
-320.571575,48,69.020811
-228.22006,48,69.37848
-149.676474,48,69.740283
-187.852636,48,70.109127
-111.71446,48,70.472297
-186.975266,48,70.841432
-223.908839,48,71.200236
-221.065371,48,71.570881
-125.97972,48,71.943299
-138.508904,48,72.301949
-230.109554,48,72.662637
-189.966019,48,76.112523
-239.559515,48,76.47014
-150.155159,48,76.825389
-134.839803,48,77.200942
-227.890219,48,77.569515
-148.862611,48,77.937119
-189.386627,48,78.336321
-128.325267,48,78.72743
-115.873307,48,79.085799
-172.6609,48,79.497898
-124.370889,48,79.889596
-218.758546,48,80.270895
-153.35667,48,80.698334
-183.425083,48,81.053545
-129.992694,48,81.415867
-129.635229,48,81.838801
-129.953077,48,82.225245
-114.89233,48,82.589998
-185.270656,48,82.951268
-157.357685,48,83.445485
-183.166559,48,83.792092
-450.814496,48,84.172535
-125.875708,48,84.518364
-130.538448,48,84.857321
-212.487965,48,85.192718
-248.673387,48,85.557922
-174.296645,48,85.913676
-213.244476,48,86.26208
-218.360777,48,86.607889
-326.471366,48,86.970174
-264.525501,48,87.329901
-208.84887,48,87.740545
-188.299142,48,88.09415
-196.443712,48,88.438485
-138.717322,48,88.788808
-146.202923,48,89.143621
-234.927684,48,89.477099
-198.512678,48,89.818443
-163.95742,48,90.172825
-190.11123,48,90.530471
-128.757244,48,90.878195
-197.79003,48,91.220567
-120.965147,48,91.55985
-98.981275,48,91.903299
-150.439672,48,92.245201
-282.997905,48,92.585233
-140.945017,48,92.924548
-281.613133,48,93.265651
-197.625361,48,93.608576
-215.486589,48,93.959284
-236.518898,48,94.32252
-252.220988,48,94.674091
-246.736268,48,95.028186
-237.809299,48,95.371274
-257.939451,48,95.727494
-203.559275,48,96.0657
-157.389672,48,96.476414
-181.685441,48,96.911529
-137.88496,48,97.31748
-255.942162,48,97.728215
-309.602241,48,98.270834
-516.775755,48,98.871131
-147.023147,48,99.477113
-110.738056,48,99.887133
-173.56298,48,100.243497
-312.200628,48,100.593677
-213.278724,48,100.945254
-191.765109,48,101.314512
-169.882289,48,101.671906
-114.586792,48,102.048645
-226.751619,48,102.45635
-168.462226,48,102.833103
-149.108507,48,103.185355
-142.043274,48,103.593423
-529.28056,48,103.967462
-151.245652,48,104.348356
-218.843435,48,104.718715
-209.574177,48,105.120021
-171.097901,48,105.485289
-133.046381,48,105.91711
-185.181424,48,106.321066
-214.981977,48,106.686024
-133.874554,48,107.041969
-203.661448,48,107.396978
-216.428873,48,107.748681
-198.278632,48,108.093854
-148.446472,48,108.451417
-173.422637,48,108.817888
-146.818294,48,109.219454
-134.543289,48,109.568298
-232.24832,48,110.035458
-180.726024,48,110.442569
-148.330338,48,110.812459
-191.110022,48,111.165415
-138.499833,48,111.523885
-165.542504,48,111.879724
-193.997573,48,112.241898
-141.455192,48,112.602292
-176.763299,48,112.959331
-263.744604,48,113.323491
-196.492963,48,113.679976
-131.370944,48,114.048547
-240.822877,48,114.421643
-174.809087,48,114.791149
-190.784926,48,118.193481
-196.490085,48,118.569853
-190.486395,48,118.988349
-123.551614,48,119.383021
-202.856772,48,119.765008
-206.831415,48,120.126217
-225.698989,48,120.477792
-168.076577,48,120.836579
-157.959013,48,121.192521
-201.932188,48,121.545369
-114.55097,48,121.926226
-142.514538,48,122.299306
-158.498697,48,122.683136
-122.710565,48,123.042569
-171.777416,48,123.398768
-195.630288,48,123.758947
-284.983952,48,124.135069
-145.277655,48,124.527709
-204.273725,48,124.879903
-285.000722,48,125.249813
-190.118196,48,125.649845
-181.115087,48,126.037316
-197.005102,48,126.446129
-133.303204,48,126.860597
-199.617941,48,127.21707
-210.334912,48,127.573718
-158.240391,48,127.936767
-133.513595,48,128.300404
-158.358688,48,128.65526
-212.565855,48,129.013746
-209.93405,48,129.375908
-149.821399,48,129.736645
-239.328344,48,130.128699
-142.314716,48,130.544028
-181.830603,48,130.912657
-166.088697,48,131.306314
-220.390667,48,131.726097
-193.685271,48,132.084029
-178.979247,48,132.472546
-244.920547,48,132.876426
-149.150073,48,133.325671
-237.418686,48,133.764027
-219.597862,48,134.186407
-189.553572,48,134.612321
-116.553086,48,135.155698
-149.782879,48,135.564225
-196.649964,48,135.96564
-262.342093,48,136.354147
-178.785154,48,136.698252
-234.501017,48,137.051779
-458.751089,48,137.410065
-142.335663,48,137.759896
-209.204782,48,138.100588
-184.157784,48,138.435596
-260.830111,48,138.774291
