#{"t_start": 1788749519.1795342, "env_id": "None"}
r,l,t
-76.330335,168,2.141834
-77.200103,168,2.245663
-70.287152,168,2.349145
-75.22828,168,2.454039
-72.330463,168,2.556922
-69.876977,168,2.697425
-65.939375,168,3.284998
-76.12128,168,3.870966
-89.650604,168,4.459092
-93.318674,168,5.047387
-88.016659,168,5.625577
-86.056609,168,6.213751
-77.657431,168,6.799061
-65.393907,168,7.378598
-55.50238,168,7.961971
-42.324815,168,8.56293
-37.407441,168,9.152767
-40.025107,168,9.735355
-38.783979,168,10.317621
-40.514165,168,10.898209
-37.300259,168,11.480544
-34.02522,168,12.065476
-36.307661,168,12.675027
-37.788702,168,13.26912
-35.327859,168,13.853518
-36.253063,168,14.439594
-35.869024,168,15.039835
-34.240314,168,15.64087
-38.017459,168,16.230637
-36.775872,168,18.042021
-32.739752,168,18.629885
-33.481818,168,19.225692
-29.396729,168,19.815977
-30.932856,168,20.404648
-32.59027,168,21.001934
-32.299465,168,21.588362
-41.640624,168,22.176618
-31.858785,168,22.765866
-39.848181,168,23.351963
-30.019177,168,23.938435
-37.63108,168,24.538248
-38.151786,168,25.129705
-29.720253,168,25.71703
-35.586255,168,26.299163
-38.069587,168,26.890386
-27.876202,168,27.477181
-30.038764,168,28.062168
-28.747786,168,28.67847
-26.969668,168,29.279324
-31.045296,168,29.865876
-31.617479,168,30.452039
-30.416178,168,31.036542
-32.094611,168,31.627846
-27.330363,168,32.257956
-35.515074,168,32.876849
-29.315311,168,33.49316
-31.05821,168,34.083691
-30.587583,168,34.669294
-32.558154,168,35.258303
-29.794187,168,37.026912
-29.68477,168,37.611476
-30.419554,168,38.206345
-33.867471,168,38.792511
-37.29462,168,39.379006
-40.734366,168,39.96623
-32.208721,168,40.562005
-41.908904,168,41.157947
-37.788445,168,41.743587
-38.600459,168,42.332282
-33.144724,168,42.918827
-37.102034,168,43.50178
-31.39901,168,44.088094
-32.264729,168,44.684315
-31.760302,168,45.276425
-29.955446,168,45.86071
-28.120107,168,46.446863
-39.473059,168,47.041556
-31.199954,168,47.628094
-32.699656,168,48.22667
-33.688276,168,48.828623
-33.242416,168,49.420088
-40.302971,168,50.011393
-32.15453,168,50.598843
-31.363223,168,51.197835
-27.779351,168,51.785694
-37.942587,168,52.378158
-36.212656,168,52.976585
-27.465472,168,53.568657
-32.034611,168,54.156459
-30.806803,168,55.89851
-33.118645,168,56.495208
-29.794126,168,57.111887
-30.229549,168,57.69826
-36.320143,168,58.285723
-35.065747,168,58.873019
-28.583166,168,59.458331
-30.29693,168,60.046417
-30.790026,168,60.650517
-32.029666,168,61.24519
-32.791408,168,61.829893
-31.380623,168,62.415413
-29.774047,168,63.002299
-33.876867,168,63.59501
-26.05658,168,64.195993
-33.306507,168,64.795362
-34.66805,168,65.387147
-31.982055,168,65.971902
-30.817901,168,66.557818
-31.009795,168,67.151224
-31.406516,168,67.74028
-30.865202,168,68.358123
-32.307598,168,68.969919
-43.822761,168,69.560636
-30.272586,168,70.151487
-36.951417,168,70.737479
-34.605408,168,71.324179
-31.490264,168,71.909512
-30.028694,168,72.505516
-34.255033,168,73.099334
-30.277969,168,74.837652
-34.097898,168,75.440666
-31.354944,168,76.031794
-34.375769,168,76.633702
-33.924596,168,77.239726
-26.546469,168,77.823406
-30.529501,168,78.41135
-27.3425,168,79.000135
-28.892245,168,79.591538
-25.680037,168,80.183265
-28.665677,168,80.78259
-35.860842,168,81.374772
-26.644519,168,81.964063
-30.321074,168,82.553318
-36.645409,168,83.139912
-26.05347,168,83.727894
-27.206274,168,84.323647
-31.515621,168,84.925949
-41.58189,168,85.518299
-26.366103,168,86.109444
-27.134657,168,86.709371
-30.652014,168,87.315735
-34.199421,168,87.912733
-24.474203,168,88.515759
-36.490639,168,89.113601
-33.279679,168,89.709153
-27.317795,168,90.300157
-32.053731,168,90.893833
-22.586444,168,91.48733
-38.401841,168,93.270907
-27.354511,168,93.866465
-28.973867,168,94.460988
-23.386864,168,95.055528
-24.370247,168,95.666073
-31.482316,168,96.39261
-32.755835,168,96.999945
-29.619151,168,97.607212
-24.9673,168,98.196608
-25.993538,168,98.789367
-22.039362,168,99.381766
-23.904898,168,99.972548
-25.913922,168,100.578483
-23.203887,168,101.181143
-25.14937,168,101.776325
-23.910883,168,102.366156
-26.425242,168,102.961098
-22.138959,168,103.555615
-19.434319,168,104.153546
-19.920295,168,104.778924
-18.916262,168,105.37524
-29.761318,168,105.96883
-20.795874,168,106.557612
-20.97289,168,107.17638
-19.083664,168,107.824716
-21.311971,168,108.43688
-22.295757,168,109.050301
-27.363536,168,109.68027
-22.303595,168,110.287951
-17.277299,168,110.890667
