#{"t_start": 1788750813.077831, "env_id": "None"}
r,l,t
-39.294095,168,0.940056
-40.719199,168,1.025161
-46.394443,168,1.110093
-46.378385,168,1.193818
-45.157955,168,1.277939
-35.622892,168,1.365727
-37.628492,168,1.583678
-42.941065,168,1.799288
-43.294805,168,2.042533
-44.788263,168,2.263849
-44.065481,168,2.484558
-41.786948,168,2.713096
-48.164885,168,2.947683
-47.650095,168,3.180895
-38.335867,168,3.410759
-50.849991,168,3.64488
-44.300372,168,3.886471
-29.544135,168,4.125282
-34.48413,168,4.361073
-45.349244,168,4.602269
-39.134033,168,4.849331
-38.884202,168,5.09422
-38.125113,168,5.343192
-39.524353,168,5.591071
-28.714284,168,5.837638
-34.934722,168,6.081405
-34.128654,168,6.327048
-24.332329,168,6.572147
-23.351949,168,6.816698
-30.187341,168,7.061582
-28.359194,168,7.306976
-25.354832,168,7.550953
-33.966359,168,7.795153
-23.916774,168,8.040785
-26.942496,168,8.283686
-31.673893,168,8.530685
-31.963645,168,8.784126
-33.2337,168,9.044224
-34.950902,168,9.296976
-31.402489,168,9.55628
-34.863293,168,9.806467
-37.224465,168,10.059812
-29.911329,168,10.303122
-31.608329,168,10.548877
-29.95277,168,10.795929
-26.357343,168,11.082271
-24.79724,168,11.355969
-22.418176,168,11.623259
-24.537571,168,11.894102
-29.438883,168,12.142597
-24.371562,168,12.401037
-17.723682,168,12.808911
-24.745494,168,13.090273
-29.941037,168,13.342293
-17.637013,168,13.594682
-23.329156,168,13.844309
-22.069094,168,14.106262
-17.083242,168,14.401622
-20.17433,168,14.685312
-16.289411,168,16.147063
-15.242794,168,16.511216
-21.139315,168,16.864583
-15.502672,168,17.158821
-20.751857,168,17.515127
-17.640378,168,17.819102
-19.080365,168,18.106412
-17.488282,168,18.454283
-12.003232,168,18.725889
-21.511384,168,19.146084
-12.294455,168,19.425169
-13.866447,168,19.69477
-19.054331,168,19.961444
-12.018871,168,20.216928
-19.751254,168,20.480963
-16.650364,168,20.75444
-16.980411,168,21.021695
-15.457269,168,21.281596
-15.32179,168,21.531882
-13.266181,168,21.779119
-19.504049,168,22.025578
-9.271546,168,22.273879
-7.962154,168,22.518303
-9.972456,168,22.763884
-14.373742,168,23.012986
-10.22261,168,23.261852
-16.360589,168,23.507866
-13.100034,168,23.755862
-14.157621,168,24.003858
-14.692656,168,24.252218
-27.158631,168,24.504002
-16.589554,168,24.750284
-14.196295,168,24.996133
-18.393294,168,25.24736
-12.204871,168,25.492467
-18.986646,168,25.737326
-15.094137,168,25.983824
-14.853161,168,26.230811
-12.370164,168,26.476069
-15.853452,168,26.723794
-14.737628,168,26.970798
-10.318089,168,27.306654
-11.317834,168,27.553033
-18.37738,168,27.80216
-16.241497,168,28.160782
-13.121091,168,28.411594
-11.922443,168,28.657439
-7.74924,168,28.901607
-15.809888,168,29.155121
-11.666336,168,29.408022
-10.000842,168,29.654936
-13.518532,168,29.904953
-8.842774,168,30.150493
-15.825968,168,30.424659
-15.745526,168,30.682118
-14.304771,168,30.936726
-16.268253,168,31.186567
-12.752339,168,31.439328
-10.104226,168,31.686758
-12.282036,168,31.929236
-13.676814,168,33.012622
-14.054585,168,33.260969
-10.517149,168,33.507869
-10.146532,168,33.755646
-14.230483,168,34.002935
-20.799302,168,34.249856
-12.69166,168,34.49552
-11.325283,168,34.742758
-10.508572,168,34.989488
-10.705297,168,35.236419
-10.211754,168,35.485412
-13.886101,168,35.733604
-20.65644,168,35.981602
-13.454199,168,36.229868
-9.172765,168,36.476856
-29.869881,168,36.829072
-9.881357,168,37.187323
-9.21671,168,37.543138
-9.159743,168,37.872326
-6.869994,168,38.208115
-10.995193,168,38.557647
-11.079599,168,38.9292
-15.241196,168,39.308587
-9.879328,168,39.619431
-9.222015,168,39.939365
-10.336575,168,40.285117
-10.577192,168,40.572728
-9.786471,168,40.871577
-14.969844,168,41.186313
-11.133121,168,41.463341
-13.434481,168,41.744485
-11.741171,168,42.059772
-4.768601,168,42.333366
-4.726079,168,42.611502
-8.978887,168,42.913003
-10.675341,168,43.183011
-8.400931,168,43.451549
-5.678986,168,43.700864
-9.30216,168,43.959225
-11.550564,168,44.215099
-9.880233,168,44.473026
-11.458938,168,44.733258
-7.731745,168,44.997293
-5.03613,168,45.266689
-8.105404,168,45.533922
-9.101118,168,45.794301
-5.893575,168,46.057544
-10.432525,168,46.313326
-17.316696,168,46.563592
-3.860314,168,46.812171
-9.397092,168,47.059032
-10.760746,168,47.30503
-5.642053,168,47.55086
-3.876401,168,47.801344
-6.961114,168,48.067707
-6.520763,168,48.314939
-4.288401,168,48.564921
-5.27887,168,48.87033
-9.14675,168,49.41595
-8.226567,168,51.096371
-4.217804,168,51.388918
-10.262201,168,51.656724
-6.358855,168,51.940321
-4.30593,168,52.249593
-8.026488,168,52.514799
