#{"t_start": 1788750357.9121568, "env_id": "None"}
r,l,t
102.283868,192,0.629477
105.699609,192,0.822607
93.855024,192,0.995954
106.482117,192,1.105623
87.801383,192,1.215279
117.387207,192,1.758335
113.942818,192,2.43939
119.967515,192,3.107189
107.978279,192,3.779909
139.447567,192,4.449351
147.925253,192,5.145114
218.369295,192,5.815175
223.306502,192,6.48191
227.746187,192,7.149054
199.726189,192,7.810006
225.481508,192,8.478937
205.329408,192,9.166393
245.809534,192,9.840727
229.068045,192,10.511756
210.194316,192,11.187143
224.423624,192,11.855257
221.924154,192,12.522083
201.504666,192,13.18736
195.256307,192,13.867677
238.28995,192,14.538365
211.283769,192,15.231468
208.981795,192,16.437791
211.563557,192,17.126028
233.575457,192,17.791881
210.065879,192,18.460208
212.822997,192,19.13345
224.72407,192,19.80923
203.03485,192,20.501455
241.266786,192,21.168577
203.446616,192,21.835607
212.357702,192,22.537707
221.120339,192,23.217634
200.59634,192,23.886148
222.95166,192,24.562096
228.893018,192,25.230925
201.634244,192,25.897835
194.810066,192,26.568732
247.546429,192,27.237581
226.304288,192,27.922411
216.955068,192,28.596867
228.229329,192,29.276499
202.33539,192,29.948247
244.780544,192,30.615749
201.644464,192,31.284529
231.366889,192,31.971362
237.093688,192,32.651058
218.663797,192,33.325543
191.553006,192,34.533061
205.21611,192,35.214986
244.839168,192,35.898732
234.270412,192,36.575661
231.547392,192,37.246814
222.4972,192,37.912375
227.734159,192,38.576898
227.478109,192,39.269362
207.980729,192,39.946666
230.509756,192,40.635608
205.757519,192,41.304679
228.898778,192,41.969848
198.852811,192,42.639936
198.524238,192,43.306103
230.482742,192,43.982843
220.29894,192,44.663133
217.297037,192,45.32757
218.018333,192,45.998256
226.183057,192,46.664395
211.318336,192,47.331952
233.839296,192,48.006119
234.394795,192,48.681957
224.245727,192,49.371544
228.546679,192,50.16034
222.246542,192,50.827558
223.988199,192,51.502617
208.688295,192,52.728885
202.109981,192,53.40639
195.365642,192,54.075774
199.993448,192,54.746781
247.552849,192,55.415289
213.824665,192,56.094222
244.717786,192,56.769773
247.824814,192,57.436041
233.431113,192,58.111268
236.494941,192,58.784044
208.130974,192,59.477111
202.467706,192,60.183082
218.594501,192,60.869834
243.650276,192,61.537622
219.143331,192,62.208219
220.168499,192,62.876097
212.512453,192,63.551814
210.92365,192,64.224865
212.481652,192,64.898857
227.057199,192,65.569674
195.904985,192,66.23676
212.549253,192,66.901036
210.128512,192,67.583059
210.220257,192,68.277374
203.305755,192,68.945282
233.649926,192,69.640903
210.087886,192,70.847291
222.249076,192,71.535324
214.75005,192,72.201815
228.916097,192,72.871196
216.7942,192,73.540277
212.189026,192,74.208563
206.623102,192,74.895553
216.305595,192,75.564471
233.39447,192,76.242393
219.432213,192,76.917341
191.404444,192,77.598047
223.852387,192,78.271944
237.401764,192,78.95027
224.910396,192,79.631873
229.393289,192,80.303876
201.668413,192,80.972634
212.251711,192,81.641563
224.73412,192,82.309429
208.837441,192,82.984864
226.10641,192,83.658855
195.82191,192,84.325197
201.875871,192,84.995191
226.721578,192,85.66189
228.302244,192,86.343413
219.206998,192,87.033514
226.645707,192,87.698662
223.014441,192,88.871669
214.516369,192,89.540567
194.850948,192,90.203261
208.166901,192,90.872653
209.598389,192,91.537465
210.84637,192,92.195628
241.227202,192,92.855455
242.633284,192,93.520352
216.04539,192,94.17415
211.493425,192,94.853518
207.643224,192,95.518213
210.122255,192,96.182045
218.872302,192,96.842849
221.73397,192,97.502791
213.089823,192,98.161229
211.888336,192,98.831736
205.705407,192,99.494299
203.358709,192,100.157946
211.110826,192,100.815822
225.081341,192,101.47369
209.47257,192,102.136719
196.647289,192,102.807784
199.121257,192,103.473033
223.283476,192,104.137305
197.09413,192,104.79711
225.0166,192,105.455453
