#{"t_start": 1788750378.473944, "env_id": "None"}
r,l,t
-22.882209,168,1.262914
-14.901575,168,1.403923
-21.323273,168,1.543437
-20.057096,168,1.66558
-19.147461,168,1.787866
-21.81599,168,1.915611
-21.88319,168,2.168772
-21.893329,168,2.427355
-12.859409,168,2.692365
-16.023779,168,2.947857
-17.798742,168,3.210291
-15.791207,168,3.477535
-13.849499,168,3.748088
-14.81541,168,4.019062
-11.575593,168,4.28817
-11.033905,168,4.560495
-10.773161,168,4.830868
-12.884722,168,5.104011
-9.930804,168,5.380822
-10.814304,168,5.658574
-14.266786,168,5.941401
-10.38655,168,6.224547
-9.724783,168,6.509948
-10.890011,168,6.795881
-4.926587,168,7.090586
-6.092399,168,7.389819
-14.806352,168,7.679511
-3.832852,168,7.971237
-5.152366,168,8.26827
-7.896726,168,8.557787
-6.922326,168,8.846883
-9.551863,168,9.134729
-7.882641,168,9.422923
-8.835502,168,9.707506
-5.265511,168,9.994468
-6.986003,168,10.280875
-4.805433,168,10.57082
-6.575955,168,10.858606
-3.826594,168,11.15925
-5.987621,168,11.452525
-4.639806,168,11.74237
-3.984236,168,12.03437
-3.128396,168,12.322939
-3.32159,168,12.616444
-2.66886,168,12.908461
-4.286725,168,13.196724
-3.273177,168,13.485554
-5.188729,168,13.772824
-4.323187,168,14.074895
-2.501099,168,14.368472
-2.732464,168,14.653559
-2.814465,168,14.94208
-4.310863,168,15.234685
-3.146148,168,15.532685
-3.406783,168,15.824012
-1.01224,168,16.117611
-1.680702,168,16.407571
-0.940921,168,16.694997
-1.272051,168,16.985244
-2.375718,168,18.448449
-0.37246,168,18.740589
-0.508194,168,19.030023
-1.632067,168,19.327256
-1.492219,168,19.627346
-1.194936,168,19.923232
-2.71293,168,20.21238
-1.436125,168,20.503891
0.021834,168,20.794904
-1.625061,168,21.08469
-0.031709,168,21.373522
-0.319346,168,21.661407
-0.524147,168,21.950729
-0.158997,168,22.23915
-0.273147,168,22.529236
-0.460471,168,22.817484
-0.80814,168,23.108923
-0.654794,168,23.40261
-0.381473,168,23.699693
-0.046319,168,23.996135
-0.899499,168,24.286095
-1.105979,168,24.575785
-2.082695,168,24.862277
-0.316688,168,25.15146
-0.029489,168,25.440044
-1.234336,168,25.728009
-2.167496,168,26.017079
-0.607508,168,26.30627
-0.793339,168,26.595476
-0.838707,168,26.883848
-0.685085,168,27.180006
-0.376781,168,27.470066
-0.696402,168,27.758116
-1.361917,168,28.051968
-0.548448,168,28.343263
-0.523797,168,28.64844
-1.061891,168,28.940299
-2.677335,168,29.344803
-0.02396,168,29.633427
-0.794134,168,29.923062
-1.393557,168,30.211934
0.168106,168,30.508346
-1.002692,168,30.799168
0.161784,168,31.093906
0.150194,168,31.407486
-0.274259,168,31.704832
-0.236593,168,31.997209
0.089055,168,32.291416
-0.027435,168,32.588413
-0.063562,168,32.87755
-0.34929,168,33.169288
-0.551321,168,33.459929
-0.926175,168,33.744744
-1.096745,168,34.036373
-0.778218,168,34.324327
-1.070548,168,34.613468
-0.00459,168,34.903329
-0.312005,168,35.19818
-0.098164,168,35.48961
-0.316272,168,35.781144
-0.298462,168,37.241454
-0.65161,168,37.531047
