#{"t_start": 1788750733.790551, "env_id": "None"}
r,l,t
-13.62972,168,1.234767
-16.044626,168,1.354556
-14.206764,168,1.474704
-16.631123,168,1.592378
-16.690282,168,1.709936
-15.805613,168,1.833606
-9.954446,168,2.078195
-14.023327,168,2.33201
-15.405327,168,2.584457
-13.945079,168,2.830395
-12.221978,168,3.082576
-11.386427,168,3.33971
-10.910622,168,3.59463
-12.252795,168,3.852222
-10.174412,168,4.112927
-11.168215,168,4.380121
-10.304497,168,4.646949
-7.721558,168,4.912183
-7.559671,168,5.179859
-7.456247,168,5.447385
-5.143726,168,5.716848
-7.269176,168,5.987284
-4.070808,168,6.262791
-5.407604,168,6.540703
-2.809908,168,6.819606
-3.64636,168,7.096836
-3.659915,168,7.381236
-2.686316,168,7.657662
-2.270188,168,7.934133
-3.433281,168,8.21993
-2.603172,168,8.502024
-1.983096,168,8.781152
-2.576218,168,9.059307
-4.390048,168,9.334713
-2.09062,168,9.61187
-1.460729,168,9.891127
-2.699267,168,10.169415
-2.259364,168,10.447357
-1.373266,168,10.725134
-1.303551,168,11.003335
-0.63017,168,11.280539
-1.544133,168,11.557911
-1.674023,168,11.834947
-1.914457,168,12.116027
-1.043567,168,12.399929
-2.114262,168,12.682294
-2.292682,168,12.957681
-1.674335,168,13.235678
-1.544895,168,13.509719
-2.405106,168,13.787039
-1.4621,168,14.064257
-2.161535,168,14.341936
-0.649181,168,14.620738
-2.020296,168,14.898419
-1.382817,168,15.175095
-1.366843,168,15.450136
-1.158859,168,15.729732
-1.405349,168,16.008742
-1.927393,168,16.292875
-2.788211,168,17.700587
-1.478203,168,17.982562
-1.384457,168,18.361996
-1.507551,168,18.643801
-1.364177,168,18.924172
-1.814293,168,19.203449
-0.527052,168,19.480997
-1.09999,168,19.763442
-1.253023,168,20.044073
-1.706321,168,20.327891
-1.101699,168,20.608297
-1.353825,168,20.886004
-2.175692,168,21.165341
-0.994869,168,21.441199
-1.303111,168,21.716547
-1.333525,168,21.993253
-2.263809,168,22.269667
-1.553195,168,22.54591
-0.528377,168,22.826513
-0.797654,168,23.103653
-1.077529,168,23.380154
-0.953306,168,23.660792
-0.702171,168,23.937547
-1.739091,168,24.222835
-1.958677,168,24.505304
-0.658497,168,24.784621
-0.890808,168,25.062835
-2.024645,168,25.34049
-1.826622,168,25.616493
-0.958283,168,25.893664
-1.460154,168,26.172383
-1.145241,168,26.44971
-1.346188,168,26.727449
-0.754841,168,27.00381
-1.043632,168,27.281244
-0.808818,168,27.5633
-1.259422,168,27.841798
-2.542836,168,28.120881
-1.407707,168,28.404156
-0.261914,168,28.687482
-2.127143,168,28.963749
-0.680753,168,29.242759
-1.906531,168,29.520345
-1.072623,168,29.798129
-1.642123,168,30.073153
-0.634915,168,30.350517
-0.961368,168,30.62789
-0.331745,168,30.903594
-1.823716,168,31.185791
-0.801431,168,31.461944
-1.534342,168,31.739869
-1.590687,168,32.018771
-1.431208,168,32.302154
-1.435744,168,32.585367
-0.860097,168,32.864369
-1.352219,168,33.146169
-0.547832,168,33.428815
-1.254689,168,33.707747
-2.201325,168,33.98101
-1.297165,168,34.259254
-1.395265,168,35.661109
-1.79918,168,35.939781
-2.294448,168,36.223284
-3.326673,168,36.510414
-0.374383,168,36.795622
-1.989831,168,37.074319
-0.948711,168,37.353418
-1.969822,168,37.639636
-1.317676,168,37.916619
-0.287482,168,38.193784
-0.492123,168,38.469448
-1.706811,168,38.752923
-1.127456,168,39.038075
-0.685418,168,39.316747
-1.025674,168,39.597215
-1.869542,168,39.880692
-0.839163,168,40.16658
-1.998544,168,40.452718
-1.268554,168,40.733753
-1.140252,168,41.01364
-1.209778,168,41.294124
-1.309629,168,41.572008
-0.990824,168,41.850765
-1.355469,168,42.128189
-1.300557,168,42.404537
-1.658592,168,42.683166
-1.83303,168,42.965532
-1.946564,168,43.242049
-0.537281,168,43.52122
-1.359595,168,43.802014
-1.825008,168,44.087823
-0.2649,168,44.37223
-1.061998,168,44.655865
-2.074065,168,44.931575
-1.744624,168,45.212793
-0.213864,168,45.491286
-1.285674,168,45.771593
-2.233463,168,46.048773
-1.783347,168,46.328216
-2.1857,168,46.6069
-1.950405,168,46.885396
-0.921003,168,47.164069
-0.925726,168,47.44311
-0.228181,168,47.731464
-2.382944,168,48.01394
-2.694475,168,48.298923
-1.11431,168,48.589588
-1.685478,168,48.872233
-1.052213,168,49.152288
-0.839464,168,49.427101
-1.149008,168,49.706749
-2.587012,168,49.982515
-0.556286,168,50.262977
-0.976133,168,50.542472
-1.587521,168,50.819076
-0.79594,168,51.097612
-1.911055,168,51.375223
-2.90785,168,51.653809
-0.708014,168,51.933677
-2.312084,168,53.337691
-1.258601,168,53.618708
-1.069999,168,53.899303
-1.07094,168,54.180092
-0.569685,168,54.462319
-1.029337,168,54.743118
-0.987955,168,55.0222
-1.153558,168,55.30001
-0.653975,168,55.579442
-0.67058,168,55.859127
-1.623215,168,56.143008
-1.84441,168,56.426266
-0.646994,168,56.707452
-2.854652,168,56.985059
-1.247789,168,57.265237
-1.334276,168,57.541377
-0.55817,168,57.828282
-2.350714,168,58.105293
-1.333249,168,58.383242
-1.044341,168,58.661206
-0.615834,168,58.942045
-0.854707,168,59.219529
-2.704737,168,59.495626
-1.803666,168,59.775515
-1.678133,168,60.057107
-1.110232,168,60.340645
-0.844475,168,60.62357
-2.223271,168,60.903873
-1.558526,168,61.183475
-1.114119,168,61.461825
-2.217799,168,61.742643
-1.34969,168,62.020457
-1.12311,168,62.298962
-1.098589,168,62.576785
-1.577417,168,62.854049
-1.385328,168,63.134456
0.029757,168,63.414556
-1.252278,168,63.693357
-1.145973,168,63.974032
-0.974836,168,64.261559
-0.355129,168,64.54302
-1.049942,168,64.82204
-0.36607,168,65.103856
-2.798131,168,65.382194
-1.000796,168,65.660259
-1.620585,168,65.937814
-0.685959,168,66.217913
-1.956316,168,66.495116
-0.524569,168,66.773704
-0.273494,168,67.051487
-1.463152,168,67.332198
-0.882161,168,67.609607
-0.573807,168,67.89195
-2.377137,168,68.177394
-1.873624,168,68.460749
-0.818364,168,68.739753
-1.856813,168,69.020005
-1.406489,168,69.299434
-1.062757,168,69.579196
-0.770517,168,69.857731
-1.322021,168,71.253388
-1.630273,168,71.530025
-0.941084,168,71.807879
-1.346689,168,72.095013
-1.059748,168,72.383073
-0.770266,168,72.666178
-0.502437,168,72.948403
-1.443634,168,73.226988
-0.764382,168,73.505913
-5.50604,168,73.78465
-1.219406,168,74.063835
-1.458007,168,74.342238
-1.681738,168,74.621377
-1.382059,168,74.897801
-0.412996,168,75.179104
-1.143147,168,75.454782
-0.224426,168,75.735095
-0.259221,168,76.014471
-0.356661,168,76.301119
-1.453394,168,76.58565
-0.829088,168,76.865155
-0.649619,168,77.148239
-1.01416,168,77.42976
-1.773947,168,77.710495
-0.486061,168,77.997432
-0.424423,168,78.279619
-1.158307,168,78.560828
-0.294383,168,78.844373
-0.930792,168,79.126291
-1.397267,168,79.450976
-1.931193,168,79.743224
-1.063459,168,80.030001
-2.002738,168,80.323181
-1.331394,168,80.615235
-0.911676,168,80.9017
-1.075844,168,81.211018
-1.48329,168,81.498895
-0.336175,168,81.785106
-1.114135,168,82.075562
-1.608029,168,82.366659
-1.392134,168,82.654609
-0.761115,168,82.947795
-1.10808,168,83.238532
-1.297882,168,83.521698
-0.741437,168,83.81024
-0.869482,168,84.101078
-1.195481,168,84.387795
-0.387299,168,84.677381
-0.775581,168,84.961594
-1.04203,168,85.243591
-0.868619,168,85.524971
-1.452098,168,85.804274
-1.455951,168,86.082431
-0.890882,168,86.364718
-1.376797,168,86.647818
-1.643401,168,86.928526
-0.280493,168,87.211546
-1.25596,168,87.490593
-1.209205,168,87.772358
-2.080346,168,89.213364
-1.885551,168,89.493667
-1.157858,168,89.774987
-0.837761,168,90.05728
-1.599162,168,90.377788
-0.804011,168,90.688039
-1.693932,168,91.002007
-1.39865,168,91.295224
-0.561122,168,91.576204
-1.284005,168,91.983406
-1.533085,168,92.340344
-1.251441,168,92.626229
-1.508042,168,92.915685
-0.383376,168,93.201127
-1.383154,168,93.519458
-1.598605,168,93.854849
-0.914585,168,94.152594
-0.87489,168,94.445357
-1.466945,168,94.794095
-0.71883,168,95.378266
-2.069625,168,95.797835
-0.986818,168,96.196366
-1.12686,168,96.519866
-1.057387,168,96.923801
-0.302587,168,97.255875
-1.296151,168,97.624471
-1.483256,168,97.965237
-1.485646,168,98.419767
-0.733266,168,98.735967
-0.711384,168,99.045401
0.09679,168,99.346322
-1.375095,168,99.638349
-1.895844,168,99.949614
-2.011448,168,100.250766
-0.601785,168,100.550609
-2.20409,168,100.836123
-1.208515,168,101.120105
-1.703866,168,101.401807
-0.711075,168,101.683619
-0.685862,168,101.969406
-0.799711,168,102.25154
0.418794,168,102.535642
-0.619185,168,102.816485
-1.181322,168,103.103707
-0.339666,168,103.388502
-0.469121,168,103.67135
-0.369155,168,103.959306
-1.317568,168,104.239571
-0.850016,168,104.522885
-0.579865,168,104.805421
-1.671578,168,105.087027
-0.692027,168,105.371505
-1.799737,168,105.652663
-0.471094,168,105.934878
-0.813805,168,106.218699
-0.369237,168,106.597084
-0.796658,168,106.879151
-1.122799,168,107.271492
-0.553451,168,107.553264
-1.139154,168,107.836668
