#{"t_start": 1788749866.0290508, "env_id": "None"}
r,l,t
147.009403,384,1.805562
133.117308,384,2.048029
137.192494,384,2.807291
269.496039,384,4.404499
273.786503,384,5.956633
307.08239,384,7.441471
306.527916,384,8.865615
264.840414,384,10.290017
306.648964,384,11.710618
287.723762,384,13.154055
285.119428,384,14.595096
276.560801,384,16.26218
288.130111,384,17.715981
281.985994,384,19.671525
298.546037,384,21.156644
290.096325,384,22.782889
295.749082,384,24.36236
291.94071,384,25.87068
285.565321,384,27.309508
278.956689,384,28.764411
274.742513,384,30.209034
296.273083,384,31.605183
265.049188,384,33.037652
280.135835,384,34.478725
272.662873,384,35.882199
271.102314,384,37.308364
286.688617,384,39.208583
269.156492,384,40.649112
265.470507,384,42.081754
262.62255,384,43.500507
304.631438,384,45.015386
247.587968,384,46.518666
261.132275,384,48.007072
282.207479,384,49.588212
273.553139,384,51.060182
284.122118,384,52.52152
280.16472,384,53.975962
296.983267,384,55.406175
273.443074,384,56.893787
287.968539,384,58.747276
268.562307,384,60.148117
252.885902,384,61.613033
272.526755,384,63.022129
249.191352,384,64.441053
277.953766,384,65.85601
292.493631,384,67.276175
253.130758,384,68.694658
262.388996,384,70.141746
279.008519,384,71.535686
268.504477,384,72.941354
308.979116,384,74.365891
290.081724,384,75.804727
291.697368,384,77.831197
304.198696,384,79.203338
277.723208,384,80.59736
287.688016,384,81.991808
287.671224,384,83.352561
275.758728,384,84.729236
286.581869,384,86.112307
289.160708,384,87.468609
267.773034,384,88.849227
270.697557,384,90.238715
276.047919,384,91.598975
272.405544,384,92.980309
287.62475,384,94.344816
290.910062,384,96.164081
283.686353,384,97.542537
280.547405,384,98.925764
284.030843,384,100.382249
282.801381,384,101.748946
279.056084,384,103.120304
267.7262,384,104.509205
267.564509,384,105.918093
262.747746,384,107.390951
277.538418,384,108.961613
274.948778,384,110.363862
284.647675,384,111.752582
268.810248,384,113.124804
