#{"t_start": 1786518292.9047081, "env_id": "None"}
r,l,t
-137.633116,48,0.172597
-143.961822,48,0.287762
-150.351173,48,0.400592
-148.513263,48,0.507944
-154.083919,48,0.619112
-154.689751,48,0.729504
-157.102253,48,0.843065
-133.399712,48,0.950448
-137.920065,48,1.058404
-134.193105,48,1.161351
-142.828075,48,1.273977
-155.513488,48,1.382064
-162.053457,48,1.49215
-137.526491,48,1.599842
-137.686426,48,1.70945
-153.136598,48,1.818862
-184.049912,48,1.937091
-119.167434,48,2.043188
-163.745529,48,2.153872
-146.528026,48,2.259756
-152.802526,48,2.377256
-154.94814,48,2.486147
-133.047391,48,2.596195
-120.847949,48,2.705577
-141.335513,48,2.821519
-171.541749,48,2.927383
-136.822835,48,3.03884
-148.095703,48,3.148528
-174.199316,48,3.252471
-150.511727,48,3.362394
-142.23669,48,3.466734
-134.680797,48,3.578152
-147.09814,48,3.68337
-153.431612,48,3.798121
-149.437258,48,3.901663
-161.768861,48,4.012208
-136.154698,48,4.117925
-158.463416,48,4.222464
-113.864849,48,4.324814
-153.471582,48,4.445557
-149.496784,48,4.567191
-165.295053,48,4.700754
-172.937068,48,4.818045
-158.18101,48,4.936124
-141.32297,48,5.042169
-170.741164,48,5.15051
-145.579382,48,5.253113
-161.004051,48,5.367959
-162.236959,48,5.474066
-166.057118,48,5.582543
-158.825911,48,5.699747
-144.959177,48,5.8101
-170.320126,48,5.917542
-157.496941,48,6.020091
-167.217096,48,6.130495
-161.90834,48,6.233584
-163.209673,48,6.339801
-165.67658,48,6.446875
-141.501787,48,6.555796
-132.608483,48,6.660134
-160.388237,48,6.784136
-161.77278,48,6.90375
-167.568112,48,7.037877
-172.109258,48,7.156684
-117.106463,48,7.279498
-154.253956,48,7.404058
-142.159364,48,7.527364
-129.858103,48,7.650046
-152.382931,48,7.780974
-133.085994,48,7.918605
-141.740329,48,8.049466
-149.032757,48,8.165691
-172.296263,48,8.285185
-186.512099,48,8.420339
-156.608796,48,8.538687
-176.204999,48,8.653194
-129.200774,48,8.771067
-148.995537,48,8.890272
-138.86121,48,9.005642
-124.607818,48,9.139277
-157.786715,48,9.252596
-118.134417,48,9.373965
-173.971448,48,9.492002
-177.785663,48,9.6277
-161.776827,48,9.736281
-135.374937,48,9.862441
-147.540234,48,9.970345
-160.266909,48,10.087019
-175.566566,48,10.200096
-126.003323,48,10.316351
-163.274708,48,10.425689
-157.463799,48,10.534912
-157.569921,48,10.638546
-139.918335,48,10.765922
-124.681077,48,10.896297
-129.08731,48,11.008065
-153.650709,48,11.115348
-151.685907,48,11.220915
-133.388798,48,11.325027
-138.067306,48,11.431938
-129.199559,48,11.549199
-175.212358,48,11.656923
-120.923348,48,11.778077
-155.755434,48,11.888653
-130.835044,48,12.003193
-138.23187,48,12.12487
-180.62249,48,12.236559
-164.503792,48,12.349772
-154.850194,48,12.46189
-153.348717,48,12.568415
-112.462497,48,12.67936
-150.273826,48,12.7918
-125.826804,48,12.91411
-146.53454,48,13.022798
-188.586271,48,13.148151
-158.961883,48,13.262431
-122.306229,48,13.372852
-169.218398,48,13.485954
-179.748074,48,13.599464
-164.735153,48,13.706414
-163.067419,48,13.826253
-149.960474,48,13.935594
-169.614934,48,14.050123
-165.702213,48,14.160561
-168.612705,48,14.26653
-174.474938,48,14.375835
-129.733683,48,14.491089
-129.454343,48,14.605038
-142.146097,48,14.72299
-146.972339,48,14.847627
-147.035227,48,14.980469
-139.878159,48,15.10054
-147.465641,48,15.210831
-139.505898,48,15.328464
-166.960129,48,15.439157
-146.779013,48,15.574737
-153.378675,48,15.682508
-130.051528,48,15.801911
-142.830341,48,15.915447
-167.966584,48,16.030611
-165.280469,48,16.14055
-153.816008,48,16.251861
-138.673861,48,16.363236
-169.98841,48,16.474082
-159.404795,48,16.584862
-155.986789,48,16.69714
-154.737386,48,16.806431
-139.273004,48,16.925596
-156.0286,48,17.03566
-146.4808,48,17.144807
-157.029899,48,17.255736
-149.22958,48,17.367418
-179.887732,48,17.484806
-162.722191,48,17.599036
-151.407922,48,17.713477
-137.083187,48,17.821852
-155.659838,48,17.942459
-144.489322,48,18.051685
-155.719464,48,18.166968
-183.31708,48,18.274121
-169.719317,48,18.391095
-153.993756,48,18.499659
-122.165816,48,18.618783
-148.277794,48,18.725391
-145.370215,48,18.861169
-147.844386,48,18.978681
-163.423675,48,19.092488
-159.045452,48,19.199842
-188.030004,48,19.312694
-139.280359,48,19.419861
-141.442565,48,19.532508
-140.84136,48,19.644153
-133.053496,48,19.752658
-148.960392,48,19.867623
-189.795114,48,19.981936
-170.268114,48,20.098198
-149.311346,48,20.208539
-153.693285,48,20.3284
-150.088475,48,20.446383
-154.999319,48,20.577946
-142.607985,48,20.689116
-127.210369,48,20.806943
-181.028659,48,20.921949
-135.488063,48,21.045285
-132.282423,48,21.157757
-158.393114,48,21.270844
-141.901701,48,21.378129
-162.910524,48,21.503745
-155.795922,48,21.619073
-150.697089,48,21.741108
-163.0347,48,21.85419
-176.253044,48,21.985586
-170.707613,48,22.106449
-131.3768,48,22.222246
-150.585419,48,22.331287
-126.911502,48,22.441913
-157.674149,48,22.553894
-144.346899,48,22.671521
-146.279738,48,22.780377
-148.650831,48,22.896822
-132.169613,48,23.017754
-165.261198,48,23.132065
-171.908826,48,23.249472
-151.231997,48,23.367522
-173.635716,48,23.484207
-122.92926,48,23.613595
-151.382176,48,23.73546
-174.662664,48,23.849484
