#{"t_start": 1788749484.05915, "env_id": "None"}
r,l,t
16.449544,96,1.587713
15.267486,96,1.755074
17.311871,96,1.917407
4.932971,96,2.078546
12.904454,96,2.240291
17.073422,96,2.405076
15.900267,96,2.571686
11.095345,96,2.735236
18.072605,96,2.902523
18.397226,96,3.07222
10.949406,96,3.476947
10.971797,96,3.936273
32.368233,96,4.385006
29.482024,96,4.822006
31.383399,96,5.257934
45.635,96,5.702272
38.710015,96,6.141946
29.900565,96,6.57864
46.606127,96,7.023784
14.497611,96,7.469638
45.274106,96,7.923201
11.216224,96,8.368093
46.343222,96,8.811321
32.148854,96,9.248175
45.36243,96,9.692332
14.144221,96,10.127473
45.827955,96,10.570674
14.418931,96,11.015027
22.807855,96,11.455301
22.791248,96,11.899521
41.165764,96,12.343989
22.663036,96,12.778761
14.270983,96,13.214037
14.446439,96,13.65103
14.548669,96,14.094199
14.445792,96,14.533635
31.771757,96,14.970357
12.7539,96,15.409991
23.780552,96,15.852298
11.489558,96,16.291031
32.292555,96,16.731529
22.659629,96,17.169423
45.645602,96,17.611367
23.041418,96,18.049206
32.357303,96,18.488152
11.421083,96,18.929986
14.437526,96,19.373792
44.168299,96,19.822328
47.231954,96,20.27105
23.078079,96,20.706215
41.394677,96,21.156308
38.735559,96,21.596968
38.982318,96,22.729505
41.519454,96,23.180439
34.324476,96,23.625766
46.146518,96,24.07598
46.073082,96,24.523518
14.740604,96,24.960611
45.391302,96,25.405233
11.380117,96,25.842727
14.11516,96,26.279985
14.623763,96,26.71736
46.276882,96,27.165567
23.137968,96,27.611218
29.042456,96,28.054152
46.061848,96,28.501932
32.265089,96,28.942922
34.403076,96,29.38552
46.079185,96,29.873233
11.287417,96,30.330195
33.206749,96,30.784031
23.162932,96,31.399613
14.280299,96,31.861869
46.95788,96,32.327965
46.432246,96,32.784684
22.974861,96,33.241217
25.927978,96,33.690246
14.208051,96,34.140226
46.302378,96,34.60438
46.378016,96,35.057315
46.410565,96,35.522717
32.874324,96,36.011734
43.936199,96,36.468029
11.420928,96,36.913679
41.457605,96,37.361152
23.213934,96,37.804771
14.988883,96,38.256668
44.113611,96,38.716009
42.603362,96,39.167403
14.26413,96,39.622833
46.112952,96,40.082535
14.629402,96,40.528528
41.42694,96,40.977488
23.032707,96,41.427699
46.310075,96,41.881382
13.621355,96,42.325813
44.202302,96,42.77577
41.287018,96,43.234955
44.605281,96,43.704659
46.181399,96,44.164907
14.118469,96,44.609885
14.303093,96,45.05429
41.669264,96,45.503672
41.624158,96,45.955606
15.670148,96,47.009696
46.115698,96,47.477469
14.850679,96,47.934765
46.328457,96,48.390839
14.351717,96,48.835083
46.385303,96,49.288938
22.887097,96,49.742799
39.390625,96,50.201043
32.395975,96,50.665977
14.61008,96,51.11324
36.309785,96,51.576336
45.869846,96,52.036232
38.862211,96,52.486649
41.790468,96,52.937607
36.251906,96,53.393644
42.98052,96,53.84415
44.238371,96,54.299984
45.804045,96,54.757076
46.297508,96,55.211957
11.483153,96,55.66579
11.224106,96,56.120213
45.826931,96,56.574628
14.777901,96,57.020066
14.795604,96,57.46544
46.46741,96,57.919231
16.233447,96,58.36558
36.036444,96,58.812599
46.391391,96,59.268748
14.419406,96,59.724009
33.257224,96,60.178918
42.246963,96,60.627832
17.831894,96,61.072862
22.839576,96,61.521385
31.791992,96,61.972973
46.537559,96,62.426216
13.883493,96,62.870777
46.42475,96,63.325284
24.165477,96,63.794691
22.413225,96,64.25202
33.16419,96,64.697638
32.415096,96,65.144135
11.804395,96,65.590692
14.599969,96,66.037433
46.37933,96,66.495157
31.853799,96,66.940406
13.812768,96,67.432642
45.328176,96,67.910888
41.013863,96,68.388513
11.387817,96,68.837032
33.246038,96,69.285048
23.208392,96,69.731764
41.972695,96,70.181026
14.157696,96,71.229264
46.459267,96,71.724425
22.581736,96,72.176456
46.307494,96,72.630378
11.282589,96,73.077898
42.711478,96,73.535929
32.67382,96,73.981778
14.630404,96,74.424912
45.886502,96,74.876808
42.535511,96,75.329859
45.862936,96,75.792953
22.469765,96,76.245018
21.848973,96,76.690383
22.554615,96,77.136464
45.377419,96,77.589111
46.409244,96,78.04235
22.920065,96,78.487454
11.304836,96,78.93363
41.833103,96,79.390103
32.933157,96,79.845398
11.180447,96,80.295529
46.64843,96,80.749314
46.463137,96,81.200959
46.614711,96,81.651863
46.644208,96,82.114421
47.000815,96,82.568253
14.15511,96,83.022526
41.243472,96,83.479354
14.190861,96,83.932718
31.643267,96,84.381237
45.867212,96,84.832009
14.483618,96,85.279092
31.91502,96,85.727077
33.54476,96,86.182189
14.214836,96,86.627962
32.094816,96,87.075118
15.399478,96,87.528422
14.544169,96,87.983914
13.867272,96,88.433925
44.007027,96,88.887236
14.485526,96,89.332819
32.838662,96,89.779476
41.555615,96,90.229078
41.893119,96,90.681658
27.944317,96,91.134517
46.040145,96,91.595173
28.324563,96,92.074629
19.834084,96,92.521075
