#{"t_start": 1788749628.214179, "env_id": "None"}
r,l,t
4.648768,96,0.796362
3.801449,96,0.96899
20.111253,96,1.143456
21.235138,96,1.320644
21.670573,96,1.496285
21.47738,96,1.676475
5.140193,96,1.850242
6.874902,96,2.024146
13.360456,96,2.194448
20.703462,96,2.369762
6.116998,96,2.701111
18.162428,96,3.169072
37.039447,96,3.700304
28.871355,96,4.205238
43.212031,96,4.675808
14.692338,96,5.169593
22.929176,96,5.625604
22.990547,96,6.094495
14.593763,96,6.553573
11.276716,96,7.013923
13.902434,96,7.489397
46.358845,96,7.968785
46.212272,96,8.434576
32.855391,96,8.909081
46.159543,96,9.376697
46.217825,96,9.843344
46.907846,96,10.310597
40.30394,96,10.769544
14.248876,96,11.244084
46.198366,96,11.714895
14.356723,96,12.180979
46.951811,96,12.648144
41.853644,96,13.113995
41.647843,96,13.578844
39.151498,96,14.047169
17.798725,96,14.509691
43.612292,96,14.974876
46.759603,96,15.450126
46.489176,96,15.928816
22.626482,96,16.389889
46.030314,96,16.858245
41.196576,96,17.320237
46.412849,96,17.787322
41.020607,96,18.250245
32.951335,96,18.730655
45.016247,96,19.203494
11.166181,96,19.676192
33.014139,96,20.141947
36.80123,96,20.60453
45.910902,96,21.082017
46.222235,96,21.551879
47.048602,96,22.023622
32.901908,96,23.156229
45.628148,96,23.684536
47.30173,96,24.160775
14.218304,96,24.628478
26.237822,96,25.109237
14.280648,96,25.565719
46.676056,96,26.035996
32.239367,96,26.497925
46.370735,96,26.962581
14.572672,96,27.435959
45.328891,96,27.910346
23.056213,96,28.370373
12.622383,96,28.839534
14.820679,96,29.308875
41.792924,96,29.785842
47.080653,96,30.248378
46.195676,96,30.712752
45.583375,96,31.180417
20.966542,96,31.650531
45.81938,96,32.128987
28.500263,96,32.588707
41.419796,96,33.053138
41.980863,96,33.515556
46.762174,96,33.985707
46.937916,96,34.4488
46.123948,96,34.91627
22.986764,96,35.388888
41.651836,96,35.85906
43.255897,96,36.329174
27.293176,96,36.787549
14.467954,96,37.241586
13.773704,96,37.70451
14.251954,96,38.230645
41.413618,96,38.757819
11.349423,96,39.26997
32.832923,96,39.867384
33.076284,96,40.381592
21.659623,96,40.86398
45.790411,96,41.369677
46.955754,96,41.875974
46.306678,96,42.362175
22.820896,96,42.83617
41.04525,96,43.31512
32.099487,96,43.786772
13.836553,96,44.258122
46.75887,96,44.752623
14.492665,96,45.214054
41.651475,96,45.679051
15.946925,96,46.140652
14.36813,96,46.604429
14.222005,96,47.071043
41.182737,96,47.543606
45.83206,96,48.651723
43.948062,96,49.127702
24.43651,96,49.59524
16.495764,96,50.081424
22.737418,96,50.544197
16.013517,96,51.013804
32.851411,96,51.482086
44.471996,96,51.953438
11.334967,96,52.414328
41.405413,96,52.881701
14.308675,96,53.34742
46.841453,96,53.81732
14.093641,96,54.289796
11.253124,96,54.754916
46.015399,96,55.223949
14.085245,96,55.681179
38.858252,96,56.14448
14.071951,96,56.604775
46.294368,96,57.069331
45.64251,96,57.531997
36.524856,96,57.99367
45.813242,96,58.461
46.098603,96,58.937603
47.261817,96,59.411978
41.592122,96,59.87036
47.040424,96,60.349346
13.900795,96,60.807141
45.086038,96,61.268983
31.802393,96,61.741854
41.800316,96,62.210732
45.101931,96,62.678445
46.843175,96,63.154116
45.985476,96,63.621077
41.714955,96,64.088437
43.823065,96,64.561975
45.268289,96,65.031375
41.736279,96,65.498186
23.003945,96,65.965301
33.074138,96,66.440567
23.123043,96,66.903369
13.703369,96,67.359759
46.776326,96,67.825258
46.106214,96,68.288791
46.929198,96,68.753778
46.417314,96,69.219399
45.463866,96,69.697017
36.329063,96,70.16673
42.519936,96,70.636419
13.145719,96,71.101007
43.510027,96,71.564578
43.602101,96,72.028858
31.136842,96,72.486997
41.674375,96,73.567662
45.744286,96,74.058633
45.429835,96,74.533701
33.130875,96,74.998936
41.672496,96,75.461971
47.055159,96,76.020518
44.611505,96,76.494911
46.32989,96,76.96605
11.98212,96,77.424907
46.616945,96,77.890824
41.461745,96,78.35904
32.113808,96,78.825824
46.411748,96,79.320238
14.033903,96,79.790523
31.987887,96,80.249969
23.010763,96,80.713476
32.515727,96,81.179811
13.875401,96,81.637023
18.371011,96,82.099867
46.105304,96,82.569555
43.482656,96,83.041304
11.294836,96,83.500104
33.623571,96,83.963349
42.967877,96,84.426097
11.676419,96,84.901144
46.25191,96,85.372694
11.203424,96,85.827194
14.193056,96,86.292431
43.921607,96,86.762247
14.295983,96,87.223633
14.284657,96,87.681671
46.548617,96,88.147323
45.688709,96,88.607525
45.735804,96,89.070468
26.628566,96,89.528623
23.477533,96,90.001342
23.092746,96,90.463017
46.91151,96,90.934899
22.778053,96,91.391247
23.088657,96,91.848484
45.719886,96,92.376955
13.926692,96,92.876397
43.653848,96,93.407602
14.326971,96,93.925942
45.256812,96,94.446899
46.164017,96,94.954531
41.682481,96,95.443762
41.760595,96,95.924
47.656015,96,96.415405
34.324476,96,96.902239
12.775837,96,97.381168
47.087895,96,97.864132
12.8889,96,99.157392
32.489313,96,99.642061
