#{"t_start": 1788750842.8114402, "env_id": "None"}
r,l,t
-16.89062,168,1.269067
-16.150928,168,1.389773
-17.85458,168,1.514679
-16.061187,168,1.63527
-21.817546,168,1.754559
-16.13892,168,1.878524
-17.141963,168,2.128872
-16.869411,168,2.377668
-13.593686,168,2.630291
-14.356816,168,2.880431
-13.605172,168,3.132559
-13.662319,168,3.391884
-11.589348,168,3.652067
-11.991573,168,3.913603
-13.50515,168,4.172132
-10.941608,168,4.429865
-8.837436,168,4.696251
-10.006956,168,4.969767
-7.880083,168,5.237346
-9.483255,168,5.50913
-8.196927,168,5.781416
-4.566601,168,6.056843
-5.493481,168,6.33548
-3.126687,168,6.615535
-4.217761,168,6.897161
-4.0237,168,7.33092
-3.744893,168,7.78449
-1.393281,168,8.158276
-2.524164,168,8.533215
-4.647177,168,8.942792
-3.368847,168,9.376741
-3.713268,168,9.77574
-4.213823,168,10.126132
-1.966316,168,10.525774
-1.898063,168,10.858861
-1.665284,168,11.214477
-2.123193,168,11.547057
-1.416772,168,11.856375
-1.256709,168,12.200569
-1.386972,168,12.52302
-1.412256,168,12.826782
-1.765498,168,13.175005
-1.0809,168,13.480793
-2.319818,168,13.781024
-1.078036,168,14.073247
-1.312785,168,14.356024
-0.691436,168,14.651193
-0.988072,168,14.949366
-1.899438,168,15.244794
-0.924957,168,15.55042
-1.346273,168,15.856079
-0.999285,168,16.148902
-2.28642,168,16.441818
-0.630884,168,16.73136
-0.142378,168,17.013157
-0.798275,168,17.294444
-1.770687,168,17.577289
-0.398781,168,17.856726
-1.809479,168,18.143096
-1.30176,168,20.162435
-1.486612,168,20.61755
-2.61742,168,21.057689
-0.823598,168,21.39131
-0.820092,168,21.725223
-1.318376,168,22.030517
-0.813185,168,22.364988
-2.467253,168,22.698605
-0.837471,168,22.992607
-1.302942,168,23.305813
-0.963414,168,23.599169
-0.872434,168,23.90416
-1.148025,168,24.216164
-2.821116,168,24.518267
-2.146502,168,24.829883
-0.878232,168,25.130476
-0.988517,168,25.575856
-1.004432,168,25.868506
-1.157535,168,26.161882
-2.19813,168,26.444947
-1.844057,168,26.765464
-0.7697,168,27.059293
-0.715076,168,27.342164
-0.405604,168,27.639053
-1.063659,168,27.930483
-0.380921,168,28.242585
-1.529147,168,28.542865
-0.375834,168,28.844654
-1.370729,168,29.162927
-1.764682,168,29.461184
-2.260687,168,29.770157
-1.750416,168,30.086443
-1.0331,168,30.371884
-1.430442,168,30.66324
-1.08882,168,30.950733
-2.243966,168,31.240699
-1.242648,168,31.527911
-1.138648,168,31.814764
-0.499696,168,32.117984
-0.656584,168,32.415184
-1.551313,168,32.722284
-0.415726,168,33.049633
-0.357738,168,33.370331
-1.37847,168,33.667066
-0.891538,168,33.969518
-2.411043,168,34.261992
-2.275311,168,34.551384
-1.801958,168,34.855589
-2.249214,168,35.157358
-1.33026,168,35.453187
-0.31226,168,35.752354
-0.07035,168,36.045541
-1.476613,168,36.345184
-1.053403,168,36.655876
-1.010544,168,36.943568
-1.730382,168,37.254619
-2.105562,168,37.560372
-0.664684,168,37.899557
-1.252516,168,38.241765
-1.761701,168,38.556161
-1.273286,168,40.451957
-0.655561,168,40.77532
-1.517738,168,41.071367
-0.555168,168,41.360468
-0.968603,168,41.648483
-2.097333,168,41.934039
-1.057804,168,42.222856
-0.512523,168,42.509521
-1.760073,168,42.800804
-0.224389,168,43.089326
-1.512014,168,43.377129
-1.228046,168,43.667457
-1.186933,168,43.960884
-2.200276,168,44.259091
-0.253215,168,44.552004
-0.980388,168,44.840872
-1.051442,168,45.136939
-0.845118,168,45.441431
-0.182972,168,45.742914
-1.016395,168,46.060532
-1.064414,168,46.3725
-0.315247,168,46.671336
-2.526747,168,46.970485
-1.771505,168,47.262414
-0.489857,168,47.554431
-1.361956,168,47.842518
-0.201246,168,48.136684
-0.706542,168,48.451113
-1.791347,168,48.761896
-1.184466,168,49.074379
-0.154804,168,49.382975
-0.675004,168,49.689252
-0.283594,168,50.014833
-1.986318,168,50.332802
-0.816925,168,50.631878
-0.575653,168,50.937853
-0.732578,168,51.248304
-1.167694,168,51.555304
-0.616844,168,51.848951
-0.552847,168,52.135953
-0.786919,168,52.419892
-1.394944,168,52.708498
-2.38001,168,52.997631
-1.642735,168,53.312118
-1.890327,168,53.599195
-1.975605,168,53.894944
-1.00132,168,54.192119
-1.279634,168,54.483135
-2.063177,168,54.777592
-1.434612,168,55.06773
-1.351585,168,55.371905
-1.795867,168,55.681632
-3.43341,168,55.975166
-0.050428,168,56.279609
-0.738098,168,56.566282
-0.895656,168,56.852958
-0.322602,168,57.142523
-2.041361,168,57.43271
-1.849281,168,57.717469
-1.125923,168,59.155414
-2.074506,168,59.46324
-1.196478,168,59.751866
-1.877268,168,60.039606
-0.540544,168,60.332773
-0.987771,168,60.626398
-0.052874,168,60.916664
-1.503224,168,61.207615
-1.421449,168,61.49689
-0.850337,168,61.790163
-2.196264,168,62.083983
-1.700187,168,62.371654
-1.574149,168,62.65927
-0.580481,168,62.943538
0.065913,168,63.223663
-0.426714,168,63.507591
0.073378,168,63.789852
-2.258805,168,64.069957
-0.961618,168,64.352515
-1.359364,168,64.636162
-1.224946,168,64.917727
-1.020672,168,65.201194
-1.252312,168,65.482166
-0.923802,168,65.76602
-0.086186,168,66.051581
-0.68196,168,66.337711
-1.611171,168,66.624616
-1.29914,168,66.910735
-0.349027,168,67.199806
-0.687448,168,67.630088
-0.414162,168,67.926014
-0.916665,168,68.220467
-1.909346,168,68.511737
-1.408731,168,68.794565
-0.635449,168,69.075138
-1.434493,168,69.357532
-0.262546,168,69.642193
0.076953,168,69.930194
-0.416727,168,70.219692
-2.168063,168,70.514551
-0.269157,168,70.800316
-0.97635,168,71.080411
-0.560658,168,71.363566
-1.071491,168,71.647211
-0.843637,168,71.928769
0.142399,168,72.210671
-0.772594,168,72.492879
0.120626,168,72.77483
-0.610406,168,73.051705
-0.273721,168,73.334914
-1.299014,168,73.616242
-1.243343,168,73.902285
-0.728259,168,74.188484
-0.533399,168,74.486655
-0.473399,168,74.780254
-0.545021,168,75.084385
-0.783808,168,75.386833
-0.66087,168,75.679236
-2.37862,168,75.972822
-1.377001,168,76.263611
-0.618438,168,77.679268
-1.286251,168,77.957636
-0.260663,168,78.235557
-0.382162,168,78.513454
-0.068817,168,78.794166
-0.799179,168,79.078765
-1.160609,168,79.363915
-1.393534,168,79.647138
-0.112717,168,79.931433
-0.229745,168,80.213311
-1.273126,168,80.491658
-0.968556,168,80.77923
-0.688632,168,81.06007
-0.593731,168,81.339299
-0.823986,168,81.620146
-0.753799,168,81.916763
-1.08339,168,82.200527
-1.55095,168,82.485554
-0.507794,168,82.767828
-1.678285,168,83.048893
