#{"t_start": 1786518200.978157, "env_id": "None"}
r,l,t
-141.139999,48,0.095905
-154.990491,48,0.129576
-139.751092,48,0.171862
-148.94901,48,0.206326
-158.251077,48,0.24843
-163.705641,48,0.29523
-150.117247,48,0.331855
-146.230176,48,0.366203
-147.919569,48,0.405286
-134.625845,48,0.438287
-151.754499,48,0.477801
-155.648262,48,0.510552
-167.689913,48,0.550461
-154.539691,48,0.584206
-134.421365,48,0.621524
-170.20876,48,0.653497
-184.605112,48,0.693358
-124.601552,48,0.727745
-153.781633,48,0.763538
-142.379791,48,0.796503
-161.332562,48,0.850103
-150.338939,48,1.008333
-135.843857,48,1.183732
-125.55996,48,1.356544
-126.786978,48,1.521649
-152.314903,48,1.687042
-131.414092,48,1.861225
-116.22335,48,2.031029
-152.257517,48,2.213675
-123.30146,48,2.371992
-155.00042,48,2.547812
-124.845746,48,2.708765
-122.467832,48,2.865318
-173.929361,48,3.042971
-160.663646,48,3.192576
-145.975595,48,3.351717
-152.86984,48,3.521347
-178.873327,48,3.69715
-82.64366,48,3.861826
-152.295388,48,4.020241
-105.25994,48,4.175321
-136.904549,48,4.335649
-145.853711,48,4.492652
-143.431016,48,4.651679
-122.182935,48,4.801279
-193.688458,48,4.956988
-126.403,48,5.103031
-173.728565,48,5.262541
-192.789207,48,5.416293
-137.341536,48,5.583204
-146.4243,48,5.739977
-143.147912,48,5.885337
-155.791553,48,6.040063
-153.953246,48,6.191821
-152.913108,48,6.347148
-145.715759,48,6.50998
-141.783107,48,6.66616
-159.220049,48,6.813818
-136.540194,48,6.97276
-111.718425,48,7.124561
-145.433339,48,7.279157
-162.60496,48,7.435041
-157.561402,48,7.600468
-127.129009,48,7.754008
-119.360054,48,7.937737
-158.999073,48,8.138692
-127.738398,48,8.333158
-108.397872,48,8.50188
-158.500011,48,8.660302
-94.185912,48,8.809479
-126.311398,48,8.961504
-138.696601,48,9.11349
-159.307095,48,9.266008
-162.257761,48,9.413213
-151.442382,48,9.572209
-153.123393,48,9.741885
-101.873811,48,9.890773
-103.596108,48,10.050377
-106.937142,48,10.200196
-99.737663,48,10.353924
-147.479506,48,10.520186
-88.777986,48,10.679639
-161.669699,48,10.832648
-176.005796,48,10.987001
-146.957489,48,11.139665
-130.518109,48,11.296795
-147.006093,48,11.461493
-159.892771,48,11.623563
-174.825641,48,11.777371
-120.522256,48,11.935645
-162.259429,48,12.095802
-147.231834,48,12.260529
-140.34166,48,12.420901
-127.672899,48,12.60275
-109.780589,48,12.759353
-101.751751,48,12.924524
-145.241577,48,13.085272
-137.52011,48,13.23833
-100.724535,48,13.386464
-132.330066,48,13.554421
-126.404674,48,13.714911
-163.312535,48,13.86922
-99.297309,48,14.047212
-140.917213,48,14.212123
-103.283816,48,14.369793
-119.238552,48,14.53011
-167.57286,48,14.691535
-146.210628,48,14.845097
-134.444767,48,15.004767
-135.227137,48,15.173651
-87.995324,48,15.335072
-125.82162,48,15.490641
-91.916144,48,15.668315
-135.080243,48,15.819151
-175.006854,48,15.97372
-139.296444,48,16.131089
-108.218803,48,16.28721
-154.448739,48,16.435701
-159.015579,48,16.603022
-133.794123,48,16.752839
-132.883211,48,16.910936
-126.737866,48,17.075592
-157.6169,48,17.230756
-149.266312,48,17.382446
-158.776687,48,17.5507
-155.849851,48,17.713719
-103.000599,48,17.877728
-117.338562,48,18.037166
-117.430079,48,18.213283
-137.817295,48,18.401501
-111.393612,48,18.578779
-95.798014,48,18.765513
-115.476395,48,18.932012
-112.931605,48,19.112305
-134.439674,48,19.277033
-119.520192,48,19.44233
-130.939856,48,19.61931
-87.752691,48,19.791982
-125.901801,48,19.95481
-150.254078,48,20.122497
-151.639199,48,20.288652
-120.836176,48,20.461149
-96.085093,48,20.647915
-149.29529,48,20.821829
-143.719215,48,20.984471
-134.522673,48,21.153592
-117.309465,48,21.317153
-114.995641,48,21.530962
-133.993496,48,21.703914
-118.020429,48,21.870987
-122.615874,48,22.036547
-131.756481,48,22.198383
-154.662794,48,22.378458
-150.528014,48,22.551227
-116.511076,48,22.733378
-108.762408,48,22.894066
-128.086938,48,23.079037
-121.036239,48,23.240601
-134.030657,48,23.4203
-163.335434,48,23.609866
-161.362672,48,23.771764
-158.150603,48,23.943589
-115.966922,48,24.117323
-130.32707,48,24.292363
-110.535196,48,24.488657
-125.32223,48,24.676433
-137.464832,48,24.840686
-119.146392,48,25.006259
-165.863787,48,25.185565
-112.79732,48,25.370216
-111.052238,48,25.554661
-110.595453,48,25.736543
-102.823502,48,25.91552
-107.99676,48,26.088378
-162.639966,48,26.24869
-157.78319,48,26.411801
-124.705406,48,26.586728
-137.21121,48,26.7593
-138.247353,48,26.924346
-119.026958,48,27.104785
-103.72199,48,27.276679
-98.638961,48,27.448756
-145.549236,48,27.645832
-115.593837,48,27.822447
-110.684092,48,28.236641
-130.199589,48,28.446442
-100.345056,48,28.610303
-141.162034,48,28.795773
-140.669421,48,28.970211
-127.935868,48,29.153672
-144.577366,48,29.324032
-147.681403,48,29.516715
-138.498054,48,29.72152
-95.791735,48,29.915111
-116.110379,48,30.095586
-105.984125,48,30.274236
-126.514145,48,30.464247
-100.162292,48,30.665224
-116.839672,48,30.827646
-126.733835,48,30.994879
-99.325001,48,31.187766
-138.714541,48,31.359445
-150.806014,48,31.537704
-136.827442,48,31.719038
-156.755752,48,31.899799
-107.366979,48,32.080701
-126.820582,48,32.265348
-143.099691,48,32.432154
