#{"t_start": 1788749747.5174289, "env_id": "None"}
r,l,t
-77.996073,168,1.374869
-81.275563,168,1.48181
-75.114445,168,1.58961
-82.994027,168,1.697743
-72.936125,168,1.804952
-74.26973,168,1.929672
-70.639181,168,2.548471
-77.17127,168,3.185938
-92.307499,168,3.804236
-90.160868,168,4.417235
-81.392905,168,5.027786
-67.132475,168,5.641193
-56.11395,168,6.274405
-51.2099,168,6.896428
-40.021789,168,7.520742
-41.377232,168,8.245657
-36.106062,168,8.852181
-36.205372,168,9.454792
-33.0264,168,10.064016
-38.358708,168,10.677709
-41.33157,168,11.325272
-34.297723,168,11.94377
-46.182142,168,12.562111
-41.937329,168,13.184181
-33.964628,168,13.801853
-31.243589,168,14.422829
-30.576039,168,15.06952
-40.800355,168,15.701588
-43.98548,168,16.322629
-30.572978,168,18.172454
-30.934435,168,18.801727
-31.423823,168,19.46835
-34.948471,168,20.095549
-27.914727,168,20.713087
-28.199176,168,21.371659
-29.861297,168,21.992246
-32.722624,168,22.617916
-39.070825,168,23.271006
-32.278104,168,23.903994
-32.576325,168,24.523593
-28.980424,168,25.139621
-44.273856,168,25.760519
-28.01728,168,26.380579
-30.740675,168,27.004396
-31.103923,168,27.624613
-35.027983,168,28.22899
-30.250733,168,28.835495
-32.663158,168,29.449615
-33.138987,168,30.060764
-30.956794,168,30.671989
-41.077358,168,31.356397
-26.976339,168,31.975114
-32.969933,168,32.627389
-30.283874,168,33.250679
-41.232262,168,33.887329
-30.050611,168,34.503328
-39.331935,168,35.141221
-42.909186,168,35.769566
-37.936083,168,36.394654
-36.445198,168,38.235505
-34.148655,168,38.866484
-29.796729,168,39.518385
-34.143124,168,40.141992
-32.443457,168,40.756743
-30.387115,168,41.383298
-31.350099,168,42.002789
-32.646978,168,42.630005
-31.326416,168,43.281314
-30.081553,168,43.920642
-38.897341,168,44.553868
-30.158573,168,45.165705
-27.464985,168,45.774004
-41.400948,168,46.388213
-39.623073,168,47.030241
-34.018531,168,47.661921
-31.098248,168,48.273564
-34.377072,168,48.888139
-32.27695,168,49.496529
-27.69699,168,50.109052
-30.603334,168,50.731245
-36.907635,168,51.366518
-29.497805,168,52.003555
-28.640236,168,52.616591
-37.591351,168,53.225904
-25.982613,168,53.832425
-27.094936,168,54.442108
-29.181222,168,55.071024
-33.751931,168,55.698279
-31.669681,168,56.303741
-30.518011,168,58.152332
-28.146295,168,58.776527
-27.20128,168,59.431839
-31.167899,168,60.106718
-28.255386,168,60.729084
-33.061683,168,61.362551
-29.652601,168,62.002442
-29.735161,168,62.617087
-27.455337,168,63.233376
-35.227914,168,63.847006
-28.752535,168,64.477324
-28.871466,168,65.088058
-29.48341,168,65.727568
-25.942956,168,66.345491
-31.915713,168,66.969314
-23.291909,168,67.589573
-35.663521,168,68.230241
-29.708085,168,68.851812
-24.955499,168,69.468138
-30.762442,168,70.087354
-25.197442,168,70.735633
-24.456914,168,71.37505
-28.486847,168,72.011574
-26.151306,168,72.633181
-30.782679,168,73.249332
-27.385959,168,73.869801
-25.034489,168,74.490806
-22.793351,168,75.139942
-23.514375,168,75.786452
-21.073978,168,76.405702
-22.346794,168,78.234889
-21.174899,168,78.872078
-24.099452,168,79.520197
-28.586894,168,80.143693
-25.356812,168,80.784687
-25.362078,168,81.410111
-22.442735,168,82.043073
-23.121148,168,82.664779
-23.97202,168,83.301974
-23.444526,168,83.925766
-22.080577,168,84.547951
-29.070051,168,85.162547
-26.095269,168,85.804078
-23.31474,168,86.423344
-25.512003,168,87.081078
-24.402177,168,87.716979
-24.566263,168,88.372898
-27.300231,168,89.124946
-24.943279,168,89.749949
-27.631092,168,90.362842
-21.027484,168,90.994495
-23.98638,168,91.618032
-27.030343,168,92.259107
-28.859915,168,92.878661
-24.57956,168,93.504347
-25.745838,168,94.119329
-23.968083,168,94.76418
-25.929002,168,95.439818
-29.991241,168,96.060408
-27.172188,168,97.904491
-22.783878,168,98.575409
-20.548087,168,99.229912
-24.249316,168,99.840542
-21.213066,168,100.444793
-24.875161,168,101.049667
-19.641375,168,101.663149
-24.71527,168,102.294243
-24.297188,168,102.929664
-22.198622,168,103.568778
-20.121524,168,104.204097
-21.732779,168,104.891035
-23.17157,168,105.529375
-23.223923,168,106.141758
-18.140094,168,106.777503
-18.214002,168,107.435498
-17.297774,168,108.11401
-20.122118,168,108.730232
-16.151166,168,109.345609
-21.105217,168,109.963361
-22.088711,168,110.601276
-22.778329,168,111.321743
-17.281903,168,112.004488
-20.716396,168,112.760345
-18.029638,168,113.426008
-19.767066,168,114.08931
-18.628588,168,114.755401
-18.330398,168,115.436565
-18.704638,168,116.09555
-16.093029,168,116.787055
