#{"t_start": 1788750626.437098, "env_id": "None"}
r,l,t
-17.159646,168,2.099157
-15.471073,168,2.217205
-15.617655,168,2.33686
-16.801513,168,2.455005
-17.668237,168,2.574144
-13.465573,168,2.719465
-14.45653,168,2.962252
-18.645135,168,3.222059
-14.47351,168,3.482918
-13.92884,168,3.734307
-12.921457,168,3.985651
-14.678141,168,4.23809
-9.62783,168,4.494024
-12.54007,168,4.75057
-10.750321,168,5.013292
-12.423486,168,5.27435
-12.993603,168,5.538922
-12.73682,168,5.804779
-10.202928,168,6.070385
-10.872634,168,6.33466
-6.305594,168,6.607829
-5.688151,168,6.878978
-4.711766,168,7.155544
-7.412642,168,7.437324
-4.146964,168,7.720423
-3.472792,168,8.000712
-3.323495,168,8.279064
-2.801221,168,8.557789
-3.102252,168,8.833495
-3.579557,168,9.111699
-2.976475,168,9.388283
-3.222113,168,9.666116
-2.650441,168,9.943486
-2.698412,168,10.219896
-2.194294,168,10.497394
-2.775963,168,10.774151
-1.636804,168,11.050266
-0.306427,168,11.326769
-2.330897,168,11.610069
-0.749685,168,11.890276
-2.064558,168,12.166247
-1.161535,168,12.44387
-0.890025,168,12.722289
-2.239853,168,13.001305
-1.042688,168,13.282627
-1.520141,168,13.562522
-0.46966,168,13.838268
-0.933166,168,14.117798
-0.683415,168,14.394825
-1.857589,168,14.67195
-1.312638,168,14.947892
-1.81319,168,15.225921
-0.656775,168,15.50955
-0.556891,168,15.792995
-1.583122,168,16.073989
-0.651026,168,16.35213
-2.323825,168,16.632155
-1.019616,168,16.920091
-0.275242,168,17.209866
-1.191304,168,18.661509
-1.10248,168,18.937373
-1.287775,168,19.213825
-2.090721,168,19.496808
-0.337878,168,19.780078
-1.930036,168,20.061439
-1.31623,168,20.34258
-1.518707,168,20.623794
-1.697276,168,20.899528
-1.064453,168,21.178021
-1.389666,168,21.452476
-0.49157,168,21.732738
-1.92819,168,22.0127
-1.786086,168,22.288896
-1.77635,168,22.566313
-1.928786,168,22.845284
-1.338735,168,23.119828
-0.765992,168,23.402001
-1.6217,168,23.68836
-1.46597,168,23.969382
-0.821002,168,24.24973
-1.094004,168,24.530889
-1.388385,168,24.809332
-1.231123,168,25.09182
-0.417695,168,25.369225
-1.720615,168,25.646451
-0.949565,168,25.924843
-1.673473,168,26.202333
-2.088186,168,26.479997
-2.222972,168,26.756842
-1.776068,168,27.03595
-1.096903,168,27.316644
-1.650562,168,27.59646
-1.260654,168,27.875429
-1.562381,168,28.153439
-1.087439,168,28.431645
-0.926453,168,28.7105
-1.184156,168,28.987146
-2.183902,168,29.264064
-0.953625,168,29.542224
-0.590923,168,29.818135
-0.880357,168,30.097532
-0.985044,168,30.374022
-0.384688,168,30.651959
-0.800239,168,30.930526
-0.437737,168,31.210907
-0.809375,168,31.493396
-0.265459,168,31.776401
-2.605096,168,32.058701
-0.83192,168,32.343102
-0.634107,168,32.625808
-2.592278,168,32.907805
-0.795339,168,33.187033
-1.809797,168,33.47751
-0.987759,168,33.761944
-0.541564,168,34.040081
-0.743986,168,34.317545
-0.794536,168,34.598902
-0.610197,168,34.877324
-2.284824,168,35.152953
-0.901361,168,36.66218
-1.28664,168,36.93963
-1.502518,168,37.215805
-1.353199,168,37.495693
-1.490899,168,37.773451
-2.79125,168,38.052526
-0.311226,168,38.329994
-1.442935,168,38.606593
-0.683664,168,38.884914
-0.656117,168,39.160059
-1.105752,168,39.441114
-2.092196,168,39.721018
-1.131087,168,40.002292
-0.619818,168,40.281698
-1.569926,168,40.563664
-0.300874,168,40.841355
-0.615437,168,41.120285
-0.764811,168,41.3984
-1.591379,168,41.677625
-1.556441,168,41.953708
-1.632082,168,42.230565
-1.214769,168,42.506441
-0.641568,168,42.784283
-1.632111,168,43.062079
-1.010006,168,43.339995
-0.777592,168,43.623912
-0.759771,168,43.91199
-1.346088,168,44.1919
-1.165453,168,44.471337
-0.597575,168,44.748896
-1.501718,168,45.02796
-1.934662,168,45.303758
-1.258068,168,45.582714
-0.898907,168,45.860904
-0.240697,168,46.140537
-0.855901,168,46.418644
-0.912216,168,46.69537
-0.89843,168,46.971926
-0.592002,168,47.249713
-0.933115,168,47.532103
-1.889101,168,47.811938
-0.511887,168,48.096108
-1.017549,168,48.382218
-1.412962,168,48.659575
-0.031324,168,48.938712
-0.872812,168,49.21488
-0.443249,168,49.491055
-1.183814,168,49.767171
-0.401494,168,50.044787
-1.891994,168,50.321201
-0.563058,168,50.602011
-0.907979,168,50.87782
-1.767735,168,51.15523
0.109292,168,51.43667
-0.630389,168,51.716909
-0.813021,168,51.996924
-0.776934,168,52.275322
-0.553863,168,52.556161
-2.201142,168,52.834924
-0.791744,168,54.229446
-1.131281,168,54.506235
-0.133963,168,54.784565
-0.05667,168,55.063788
-2.227875,168,55.344695
-0.81634,168,55.62649
-0.680585,168,55.907836
-3.461746,168,56.18573
-0.606281,168,56.464752
-0.700687,168,56.742946
-1.864128,168,57.021282
-1.362525,168,57.297588
-1.367735,168,57.575127
-1.251522,168,57.851333
-1.854993,168,58.12813
-1.752928,168,58.404835
-0.824507,168,58.683316
-1.545451,168,58.961063
-1.044833,168,59.239899
-0.498262,168,59.521366
-0.983578,168,59.803573
-0.592141,168,60.087255
-0.597183,168,60.369443
-0.848985,168,60.646596
-1.172776,168,60.924161
-0.273337,168,61.204789
-0.128763,168,61.483502
-0.519008,168,61.761183
-0.972081,168,62.040135
-0.967254,168,62.317693
-1.784419,168,62.596766
-0.891978,168,62.876078
-1.538092,168,63.153566
-1.344993,168,63.435299
-1.246104,168,63.717687
-0.573841,168,64.008744
-0.816094,168,64.288385
