#{"t_start": 1788750245.009608, "env_id": "None"}
r,l,t
6.445932,192,0.542336
-0.400175,192,0.659264
9.044733,192,0.778367
1.964101,192,0.895795
-0.927393,192,1.01887
15.321626,192,1.644444
20.178898,192,2.351989
35.272112,192,3.087146
62.638364,192,3.818969
106.794162,192,4.540467
114.462014,192,5.284437
124.678813,192,5.993163
132.274763,192,6.695874
127.130087,192,7.394231
124.693605,192,8.084595
125.643575,192,8.774393
129.28973,192,9.477576
129.016338,192,10.204691
129.599581,192,10.923152
125.758761,192,11.630471
127.138776,192,12.325703
126.255852,192,13.023203
126.294822,192,13.728101
127.230421,192,14.439933
127.002134,192,15.1399
126.552786,192,15.852024
126.78001,192,17.001909
127.872185,192,17.731377
127.578921,192,18.466703
132.875378,192,19.212352
126.203728,192,19.917837
127.168496,192,20.655987
127.006824,192,21.391239
126.383087,192,22.114154
126.192225,192,22.836082
129.169003,192,23.540369
125.745754,192,24.238924
132.181749,192,24.939765
126.933337,192,25.650938
125.686162,192,26.390208
127.505861,192,27.105628
126.161144,192,27.823888
129.015683,192,28.541714
127.925684,192,29.245097
131.934289,192,29.96277
127.431829,192,30.694719
127.437734,192,31.41871
126.021188,192,32.124976
126.093353,192,32.829712
127.017439,192,33.539411
126.43741,192,34.256841
126.028107,192,34.966298
124.383614,192,36.117416
124.390434,192,36.814838
125.44563,192,37.521306
126.704176,192,38.233994
130.938314,192,38.946937
126.291106,192,39.664809
127.366694,192,40.38669
131.705725,192,41.106897
132.516175,192,41.832145
125.164241,192,42.574243
126.239207,192,43.297275
126.265468,192,44.02147
126.820482,192,44.717057
124.788526,192,45.416072
130.369048,192,46.128258
128.32347,192,46.850247
127.795182,192,47.552833
126.542772,192,48.247852
129.053764,192,48.95425
128.130461,192,49.664994
130.88721,192,50.386695
128.685374,192,51.097316
129.53342,192,51.793259
126.440135,192,52.491004
128.536266,192,53.211208
126.491564,192,53.916993
129.256454,192,55.061686
125.233838,192,55.791067
127.406571,192,56.481403
132.0679,192,57.170303
129.609231,192,57.866596
127.818155,192,58.585057
126.104397,192,59.268919
125.885933,192,59.976441
127.348645,192,60.663492
126.911795,192,61.362202
126.586069,192,62.059515
125.674752,192,62.758661
129.84328,192,63.442352
126.561996,192,64.130718
126.15151,192,64.812911
131.062423,192,65.491355
129.702147,192,66.198061
131.600404,192,66.891566
126.272511,192,67.694524
127.482685,192,68.38159
132.245635,192,69.11926
130.659422,192,69.80682
126.805232,192,70.515514
126.900149,192,71.212397
125.420955,192,71.894026
125.550944,192,72.580222
127.198986,192,73.676994
127.251503,192,74.389832
130.822884,192,75.080833
127.092071,192,75.766002
130.647415,192,76.447211
127.471316,192,77.131147
129.371795,192,77.84531
127.52452,192,78.541256
126.993421,192,79.239761
132.342641,192,79.920373
132.59739,192,80.604015
124.733208,192,81.318259
126.27993,192,82.023463
131.072323,192,82.745386
125.363285,192,83.418672
131.282147,192,84.091236
126.357468,192,84.764462
127.121275,192,85.447405
126.752611,192,86.140574
132.469693,192,86.829873
129.033262,192,87.507152
127.30835,192,88.206763
129.121858,192,88.884436
128.332964,192,89.567249
126.422478,192,90.233031
127.486414,192,90.911286
126.934519,192,92.015958
127.827137,192,92.704612
126.072095,192,93.378628
126.373957,192,94.05718
127.645385,192,94.730756
132.417253,192,95.416651
128.293612,192,96.117417
126.226002,192,96.795898
129.290272,192,97.480006
128.718332,192,98.154207
126.32828,192,98.827496
127.129419,192,99.508334
126.225536,192,100.184919
127.389517,192,100.856974
133.030604,192,101.640519
127.92468,192,102.331625
133.376923,192,103.017122
129.703916,192,103.698043
127.645572,192,104.379804
126.722812,192,105.059891
132.225395,192,105.739142
125.87755,192,106.413131
127.658461,192,107.084332
133.20149,192,107.755827
126.844495,192,108.431515
129.123519,192,109.120244
