#{"t_start": 1788749984.225999, "env_id": "None"}
r,l,t
-16.707673,168,1.29646
-13.127327,168,1.452773
-13.27675,168,1.575551
-14.24247,168,1.698701
-13.201984,168,1.819731
-13.960113,168,1.948702
-11.769165,168,2.220467
-11.855049,168,2.494411
-7.116374,168,2.814232
-9.047209,168,3.097679
-8.670329,168,3.377699
-6.110705,168,3.662827
-5.658297,168,3.937077
-6.393024,168,4.215037
-5.216926,168,4.49999
-6.459547,168,4.785887
-3.762795,168,5.090646
-5.434673,168,5.383982
-3.246374,168,5.670109
-3.057356,168,5.957009
-4.099748,168,6.251502
-1.02886,168,6.5466
-0.92855,168,6.849304
-1.531129,168,7.153564
0.152055,168,7.487318
0.281146,168,7.796256
-0.923269,168,8.094524
0.255958,168,8.398177
-0.949268,168,8.698883
-0.121474,168,8.998143
-0.312945,168,9.298881
-0.783468,168,9.597243
-0.168362,168,9.902017
-0.774389,168,10.204693
-0.522352,168,10.503725
-0.053359,168,10.813375
0.355953,168,11.12435
0.159179,168,11.432513
-0.571376,168,11.738864
-0.354593,168,12.03858
0.364771,168,12.344828
0.069643,168,12.641886
-0.364564,168,12.953756
0.000149,168,13.268791
-0.003072,168,13.607504
-0.224512,168,13.914256
-0.099721,168,14.21436
-0.369708,168,14.514741
0.180293,168,14.825022
0.03246,168,15.132642
-0.516859,168,15.436747
0.115569,168,15.742078
0.182568,168,16.053291
-0.397766,168,16.365071
-0.44546,168,16.669323
0.226609,168,16.964888
0.043376,168,17.257747
0.077442,168,17.560752
-0.158361,168,17.853417
-0.429648,168,19.331946
-0.664701,168,19.638468
-0.59095,168,19.931536
0.384534,168,20.223722
-0.027096,168,20.5221
0.290127,168,20.816254
-0.520214,168,21.102309
-1.610013,168,21.397678
-0.15539,168,21.714373
-0.221759,168,22.120965
0.129917,168,22.411097
0.416155,168,22.706454
-0.124753,168,23.010021
0.339616,168,23.330959
-0.010142,168,23.624884
0.495554,168,23.921453
-0.242399,168,24.211711
0.211056,168,24.502406
-0.114017,168,24.797359
0.343908,168,25.089447
0.36117,168,25.384578
-0.422546,168,25.677574
0.317551,168,25.970819
-0.652499,168,26.263621
-0.029551,168,26.554925
0.379512,168,26.853331
0.527155,168,27.14907
0.276794,168,27.447239
0.239044,168,27.759219
-0.012006,168,28.052428
-0.808669,168,28.345949
0.664047,168,28.63667
-0.29732,168,28.930446
-0.557585,168,29.22489
-0.455696,168,29.516536
-0.086088,168,29.810142
0.430609,168,30.103397
0.020236,168,30.395596
-0.399125,168,30.68833
0.08155,168,30.9886
0.145359,168,31.286522
-0.092642,168,31.587113
0.18688,168,31.894626
0.446527,168,32.185316
-0.24493,168,32.479133
-0.09934,168,32.772188
0.530032,168,33.065426
-0.024532,168,33.360868
0.274979,168,33.652281
0.571005,168,33.943172
0.129377,168,34.236073
-0.371077,168,34.528772
0.332037,168,34.822877
0.334634,168,35.117672
0.191672,168,35.418879
0.345561,168,35.713129
0.520573,168,36.005923
0.700591,168,36.300739
0.08822,168,36.591334
-0.348578,168,36.883369
0.564943,168,38.372796
0.414882,168,38.664937
0.330705,168,38.98463
-0.365842,168,39.29648
0.355031,168,39.604736
0.259914,168,39.900005
0.105845,168,40.189613
0.610772,168,40.482293
0.482076,168,40.774987
0.57275,168,41.069385
0.483787,168,41.36162
0.127095,168,41.65761
-0.27745,168,41.947681
-0.082137,168,42.241081
0.131691,168,42.536386
0.330498,168,42.846207
0.418373,168,43.147429
-0.391208,168,43.446631
0.124505,168,43.744247
0.055137,168,44.038913
-0.542272,168,44.342265
0.522584,168,44.640502
0.53013,168,44.934995
-0.397892,168,45.227899
0.409766,168,45.520179
0.344656,168,45.817765
