#{"t_start": 1788750136.878591, "env_id": "None"}
r,l,t
-58.92942,168,2.574527
-51.782728,168,2.667258
-54.262839,168,2.764909
-56.218761,168,2.855252
-60.21133,168,2.947309
-79.072219,168,3.076256
-39.044825,168,3.336912
-43.211505,168,3.605621
-60.178453,168,3.876048
-44.735536,168,4.153113
-49.631053,168,4.407376
-49.903978,168,4.662448
-47.255159,168,4.922149
-44.500174,168,5.183648
-48.602273,168,5.440582
-51.40932,168,5.703591
-51.192462,168,5.96375
-44.46465,168,6.233183
-48.310652,168,6.500893
-33.32678,168,6.813627
-45.281292,168,7.091251
-40.302975,168,7.393963
-52.94529,168,7.722921
-44.994079,168,8.014866
-38.019099,168,8.3041
-31.662942,168,8.604491
-39.037789,168,8.932771
-26.969314,168,9.216721
-43.492478,168,9.504492
-43.711955,168,9.789299
-42.094633,168,10.069438
-23.331981,168,10.346222
-36.391003,168,10.631297
-30.039903,168,10.913374
-26.276889,168,11.203722
-48.030915,168,11.500698
-44.273877,168,11.792732
-34.597065,168,12.079816
-38.45882,168,12.373584
-41.309081,168,12.656356
-51.159664,168,12.938799
-46.501541,168,13.233472
-51.206097,168,13.51532
-55.854137,168,13.797383
-50.056609,168,14.084732
-61.456346,168,14.395624
-54.558209,168,14.689209
-45.653541,168,14.986753
-44.579213,168,15.280308
-46.573097,168,15.61857
-44.518287,168,15.927619
-41.030792,168,16.215192
-41.895646,168,16.497704
-48.308298,168,16.802938
-39.71601,168,17.095381
-48.052355,168,17.392173
-52.047473,168,17.675292
-48.773447,168,17.953399
-44.372212,168,18.239489
-51.096495,168,19.603458
-33.246771,168,19.937153
-40.219371,168,20.226848
-49.431044,168,20.514783
-41.647112,168,20.809117
-32.004968,168,21.148863
-39.037413,168,21.429862
-52.731875,168,21.730263
-46.53393,168,22.07402
-43.673001,168,22.355504
-43.761426,168,22.637029
-44.280325,168,22.929673
-38.383998,168,23.266054
-50.492205,168,23.577795
-39.844316,168,23.874464
-43.968892,168,24.169375
-51.064611,168,24.45041
-47.267073,168,24.862074
-43.5403,168,25.134947
-47.905501,168,25.408759
-40.683452,168,25.717918
-47.304109,168,25.984633
-34.345894,168,26.256218
-31.83845,168,26.52631
-41.344755,168,26.797402
-36.734583,168,27.090856
-32.740287,168,27.373383
-45.720986,168,27.653796
-42.232468,168,27.926663
-39.935409,168,28.211869
-36.703035,168,28.506226
-46.958247,168,28.792334
-40.466181,168,29.11843
-44.482262,168,29.410319
-37.941897,168,29.693034
-34.451495,168,29.96248
-46.775041,168,30.244569
-33.481565,168,30.519371
