#{"t_start": 1788749634.369461, "env_id": "None"}
r,l,t
-429.797975,48,2.716804
-487.314652,48,2.862306
-408.244858,48,3.007722
-460.540949,48,3.155523
-503.100314,48,3.302086
-406.23889,48,3.449777
-426.842619,48,3.597815
-321.176163,48,3.745546
-342.116024,48,3.897292
-398.522236,48,4.048733
-353.223556,48,4.194526
-374.300045,48,4.33969
-373.069877,48,4.489017
-442.21626,48,4.635744
-377.84627,48,4.783058
-453.651262,48,4.940727
-375.946682,48,5.100185
-457.462632,48,5.250159
-380.711096,48,5.39929
-366.123001,48,5.548057
-431.167764,48,5.746614
-158.231474,48,6.063347
-153.517261,48,6.379563
-240.935332,48,6.696463
-136.518606,48,7.011171
-136.31769,48,7.327304
-112.646155,48,7.645387
-118.471555,48,7.966017
-236.547219,48,8.285742
-147.920557,48,8.603018
-170.237776,48,8.923258
-114.478543,48,9.245828
-112.489571,48,9.567051
-173.84679,48,9.888674
-146.756042,48,10.204785
-186.936621,48,10.520008
-249.109491,48,10.837937
-178.131418,48,11.152226
-198.440069,48,11.467122
-183.663542,48,11.785318
-241.704064,48,12.100459
-175.798107,48,12.416681
-221.380237,48,12.756392
-270.866773,48,13.073811
-260.455664,48,13.397402
-269.494421,48,13.721802
-195.023335,48,14.041994
-122.583837,48,14.357419
-147.739152,48,14.680506
-215.079734,48,15.004483
-181.787888,48,15.321489
-179.607581,48,15.640103
-296.691366,48,15.959364
-134.72018,48,16.285742
-97.944377,48,16.606878
-161.316419,48,16.967571
-181.249314,48,17.345637
-148.00605,48,17.66716
-161.001921,48,17.994184
-108.223597,48,18.318556
-161.742088,48,18.653673
-187.365382,48,18.973565
-130.377962,48,19.289266
-120.680484,48,19.607672
-114.995229,48,19.925574
-235.814377,48,20.242111
-239.335575,48,20.560125
-133.478683,48,20.876514
-257.850095,48,21.204619
-178.893672,48,21.527105
-143.471134,48,21.848141
-273.599934,48,22.166783
-196.66861,48,22.482938
-184.833812,48,22.811695
-104.968886,48,23.134993
-156.996651,48,23.460867
-252.346118,48,23.778625
-137.730384,48,24.097446
-153.218869,48,24.414411
-147.790432,48,24.733311
-219.242819,48,25.058544
-166.130892,48,25.379852
-251.849836,48,25.703394
-171.386172,48,26.023362
-163.7421,48,26.337674
-175.16812,48,26.65637
-196.687989,48,26.972726
-246.697129,48,27.288779
-183.464839,48,27.610485
-142.133013,48,27.925871
-184.416345,48,28.240017
-244.286198,48,28.553555
-185.103038,48,28.873495
-159.863655,48,29.201089
-186.559696,48,29.519435
-434.589948,48,29.833663
-175.760765,48,30.152147
-119.080012,48,30.466212
-166.18379,48,30.782144
-189.7404,48,31.096838
-162.477319,48,31.415931
-111.979799,48,31.762687
-135.453732,48,32.114433
-205.579713,48,32.465505
-139.718111,48,35.725848
-187.050649,48,36.06604
-147.48449,48,36.384915
-162.123856,48,36.710811
-244.519113,48,37.039799
-329.402449,48,37.366939
-268.315153,48,37.686217
-154.437379,48,38.004365
-247.484355,48,38.342397
-148.686115,48,38.660849
-196.839056,48,38.980505
-190.183336,48,39.299705
-222.198341,48,39.618365
-160.608675,48,39.936093
-139.561686,48,40.254359
-162.547801,48,40.576897
-115.614733,48,40.899517
-221.602649,48,41.223024
-150.58534,48,41.543324
-259.698254,48,41.866044
-260.279572,48,42.202643
-153.916853,48,42.521839
-325.909116,48,42.839447
-230.569106,48,43.169405
-264.071701,48,43.502464
-164.348846,48,43.834996
-286.44658,48,44.154745
-192.770986,48,44.476081
-196.597001,48,44.797481
-322.822166,48,45.116985
-186.908226,48,45.436866
-123.033644,48,45.756391
-166.818449,48,46.072922
-155.52754,48,46.38971
-134.373125,48,46.706795
-242.274434,48,47.02781
-200.661209,48,47.348698
-174.069868,48,47.663732
-208.887861,48,47.98622
-258.974402,48,48.307224
-174.948112,48,48.629149
-175.078948,48,48.950201
-158.06191,48,49.269715
-250.411546,48,49.588553
-236.706601,48,49.906518
-153.294406,48,50.223213
-224.206145,48,50.542073
