#{"t_start": 1788750121.2960808, "env_id": "None"}
r,l,t
2.092741,192,1.57981
0.198735,192,1.701687
1.136849,192,1.82546
2.56137,192,1.956635
3.379814,192,2.079223
4.988714,192,2.689818
12.287475,192,3.427665
23.902865,192,4.14093
55.145224,192,4.904621
88.01816,192,5.609119
110.467026,192,6.329284
123.831061,192,7.061589
127.283638,192,7.776353
125.686646,192,8.475643
125.32754,192,9.181229
125.626223,192,9.884145
124.932865,192,10.731612
130.722318,192,11.608257
130.770089,192,12.419935
132.250455,192,13.188391
127.900123,192,13.956229
126.218702,192,14.741617
126.412364,192,15.538456
126.670305,192,16.580199
126.445356,192,17.445265
132.112482,192,18.201091
127.128418,192,19.558731
126.502391,192,20.329468
132.493355,192,21.098443
127.032079,192,21.860154
126.506342,192,22.678192
129.144602,192,23.523718
125.315995,192,24.341376
126.877313,192,25.123763
127.254997,192,25.882305
126.75031,192,26.654556
127.691499,192,27.451457
125.733532,192,28.249874
126.232219,192,29.033972
129.360899,192,29.817238
125.865075,192,30.645609
129.513458,192,31.506484
127.143432,192,32.287516
123.157635,192,33.088892
129.257905,192,33.853848
125.489284,192,34.682094
124.147371,192,35.515863
123.022914,192,36.307148
127.669611,192,37.150318
123.700643,192,37.993431
130.000456,192,38.822078
125.385619,192,39.624228
126.531491,192,40.965538
131.233615,192,41.74319
129.976763,192,42.4808
120.462569,192,43.243894
122.479492,192,44.014958
123.375868,192,44.850947
125.198173,192,45.599341
130.430248,192,46.35136
121.135452,192,47.103706
123.817464,192,47.85439
125.306647,192,48.581785
119.65107,192,49.317951
121.684897,192,50.049006
123.686183,192,50.787632
127.017764,192,51.561628
121.906522,192,52.304112
123.74243,192,53.053087
123.077954,192,53.94426
123.837747,192,54.820806
125.722438,192,56.093297
130.311278,192,57.05335
128.647572,192,57.812032
132.991917,192,58.575027
129.841613,192,59.401908
123.016612,192,60.212875
121.715641,192,61.045519
121.821007,192,62.296211
130.29529,192,63.185492
127.537868,192,63.977997
130.283858,192,64.734986
129.165268,192,65.486608
128.311133,192,66.293837
123.643554,192,67.196035
124.857465,192,67.998503
129.0849,192,68.765232
124.342345,192,69.534927
127.438835,192,70.311209
132.581756,192,71.105306
127.082071,192,71.893105
125.686899,192,72.680757
131.280556,192,73.54519
129.385627,192,74.321404
126.179097,192,75.12523
128.771475,192,75.973969
131.133112,192,76.793031
123.875577,192,77.547488
126.300243,192,78.311359
125.514584,192,79.103854
126.57867,192,79.916207
125.333796,192,80.67727
127.565384,192,81.491428
128.078477,192,82.274217
124.09968,192,83.638396
124.367277,192,84.438903
123.728948,192,85.220008
127.743051,192,85.987325
123.844193,192,86.769685
132.520561,192,87.622997
126.64443,192,88.469407
129.329044,192,89.303209
126.180933,192,90.172959
128.033202,192,91.092369
130.289637,192,92.102663
132.742229,192,92.979147
132.940871,192,93.768965
132.850194,192,94.520114
130.443936,192,95.259883
132.641848,192,95.989645
127.747449,192,96.71752
127.058511,192,97.434952
126.34277,192,98.182661
125.905055,192,98.944499
127.781198,192,99.677917
125.267254,192,100.464166
125.592467,192,101.216874
123.644235,192,101.942562
125.987767,192,102.676338
128.887235,192,103.457955
129.835688,192,104.743333
129.676637,192,105.517028
132.666748,192,106.256232
132.415868,192,106.983508
132.443048,192,107.725902
127.533023,192,108.681154
125.567727,192,109.407346
125.303291,192,110.15394
132.952063,192,110.868945
126.819369,192,111.590189
131.368953,192,112.299932
126.374276,192,113.009522
129.223615,192,113.741502
123.418136,192,114.452315
125.044878,192,115.160952
131.954266,192,115.860405
127.790206,192,116.559975
126.789237,192,117.282951
123.911435,192,118.012618
129.925639,192,118.820549
127.932534,192,119.525845
127.682529,192,120.222037
129.036627,192,120.921684
130.850832,192,121.652832
124.644182,192,122.361069
127.103711,192,123.063446
