#{"t_start": 1786602928.926272, "env_id": "None"}
r,l,t
-155.096868,48,1.410607
-158.027356,48,1.465698
-128.501404,48,1.518521
-176.77884,48,1.574952
-147.71514,48,1.628276
-151.030964,48,1.679729
-177.982068,48,1.73957
-137.966986,48,1.792018
-174.316039,48,1.845959
-155.154089,48,1.898439
-131.208256,48,1.948664
-133.621762,48,1.998001
-160.572204,48,2.054173
-129.670884,48,2.101426
-150.246463,48,2.151486
-142.236911,48,2.207323
-172.74244,48,2.26055
-164.401971,48,2.313986
-167.322235,48,2.37158
-175.196314,48,2.418825
-178.345284,48,2.631992
-164.899853,48,3.516031
-157.609998,48,4.425445
-152.098609,48,5.316895
-139.899154,48,6.259594
-148.121638,48,7.171625
-146.380927,48,8.119681
-167.561379,48,9.049121
-184.744389,48,9.988924
-142.090685,48,10.884137
-147.420102,48,11.828501
-155.915954,48,12.77451
-144.328239,48,13.657039
-165.927832,48,14.576966
-149.024324,48,15.481052
-126.909308,48,16.40149
-147.962898,48,17.322431
-150.564973,48,18.238791
-176.176048,48,19.137962
-134.854165,48,20.075264
-141.812581,48,20.999509
-151.286034,48,21.900419
-142.337499,48,22.81375
-157.795304,48,23.722081
-150.185714,48,24.672436
-151.978549,48,25.550386
-158.557233,48,26.549466
-141.951443,48,27.431292
-142.407532,48,28.368141
-132.305474,48,29.249978
-154.434892,48,30.208451
-140.705511,48,31.116491
-176.044884,48,32.035967
-140.986019,48,32.966768
-172.979194,48,33.872064
-217.217669,48,34.785526
-170.299352,48,35.723738
-133.494784,48,36.644157
-172.600138,48,37.556574
-153.887125,48,38.450142
-143.464299,48,39.365276
-136.98716,48,40.280845
-148.950475,48,41.230141
-136.689277,48,42.152098
-166.461188,48,43.051651
-157.619277,48,43.995772
-147.313404,48,44.954444
-154.36792,48,45.847688
-152.897956,48,46.769882
-159.1837,48,47.675651
-131.567764,48,48.761722
-134.079656,48,49.693493
-134.164983,48,50.648984
-157.048089,48,51.575099
-119.969803,48,52.49906
-143.958641,48,53.41142
-156.395703,48,54.335933
-138.598795,48,55.251532
-145.995238,48,56.164571
-128.519379,48,57.073535
-129.819771,48,57.985874
-163.613187,48,58.887859
-138.064488,48,59.788696
-161.738111,48,60.715979
-121.935199,48,61.666112
-145.796701,48,62.612017
-131.347942,48,63.535799
-152.39289,48,64.460334
-157.691013,48,65.438775
-174.190683,48,66.45976
-136.511842,48,67.486969
-121.10451,48,68.656685
-148.545516,48,69.558481
-140.160244,48,70.509133
-148.622507,48,71.485719
-137.209875,48,72.454077
-182.583403,48,73.3299
-144.801676,48,74.250755
-174.18558,48,75.166977
-163.762711,48,76.094623
-169.343352,48,77.049591
-140.221623,48,78.009779
-131.884595,48,78.91633
-140.782593,48,79.869756
-137.979445,48,80.783917
-151.386444,48,81.749222
-136.311355,48,82.691866
-165.239222,48,83.596226
-158.324194,48,84.528272
-145.101934,48,85.435484
-162.445797,48,86.420035
-157.915671,48,87.347475
-135.970801,48,88.334147
-150.669663,48,89.250211
-131.596274,48,90.197189
-184.880769,48,91.162606
-161.166164,48,92.147192
-136.389016,48,93.073306
-150.305492,48,94.023881
-136.488571,48,95.008691
-125.495862,48,95.957677
-136.594285,48,96.907913
-147.527696,48,97.853524
-155.037905,48,98.819435
-168.051353,48,99.77155
-154.60655,48,100.770588
-133.125673,48,101.739767
-116.829446,48,102.77056
-141.885835,48,103.736638
-141.346644,48,104.705189
-136.591069,48,105.634347
-173.724794,48,106.619605
-144.651222,48,107.575149
-139.393714,48,108.581534
-131.671252,48,109.680212
-148.54983,48,110.662478
-170.380528,48,111.603948
-127.70233,48,112.59381
-151.729157,48,113.523369
-163.505914,48,114.484211
-139.542609,48,115.424462
-136.777881,48,116.383081
-146.520368,48,117.315467
-124.173866,48,118.259047
-129.58287,48,119.207349
-132.151557,48,120.149946
-136.116645,48,121.127997
-157.233918,48,122.08193
-164.850707,48,123.088676
-123.362703,48,124.050316
-144.872141,48,125.017158
-153.967335,48,125.938361
-115.463881,48,126.851367
-140.963904,48,127.777407
-114.702642,48,128.707261
-119.46004,48,129.652395
-135.705879,48,130.585619
-143.407434,48,131.494873
-155.441361,48,132.383529
-123.396939,48,133.292282
-138.294184,48,134.22609
-122.362399,48,135.133913
-162.941521,48,136.070121
-154.858207,48,136.969146
-103.613939,48,138.083401
-133.442313,48,138.995922
-140.644608,48,139.91396
-138.617842,48,140.79724
-114.69323,48,141.690972
-146.655285,48,142.613275
-134.187162,48,143.534498
-147.768673,48,144.441795
-130.687146,48,145.363227
-131.953735,48,146.31077
-128.366222,48,147.19964
-121.372725,48,148.180277
-170.554958,48,149.07371
-131.393245,48,150.006472
-142.157069,48,150.893996
-131.094828,48,151.808376
-140.33586,48,152.720311
-121.344321,48,153.642597
-113.486535,48,154.591252
-143.536459,48,155.539899
-121.69457,48,156.510119
-131.059142,48,157.440799
-138.436891,48,158.448744
-93.791617,48,159.378425
-129.56582,48,160.336647
-129.272492,48,161.282948
-111.863159,48,162.227734
-148.519223,48,163.182753
-120.408792,48,164.153071
-112.734779,48,165.08059
-147.633896,48,166.058252
-102.884879,48,167.060565
-127.284826,48,168.061528
-138.123058,48,169.10049
-118.045469,48,170.541812
-121.651152,48,171.473517
-138.881284,48,172.439164
-149.246693,48,173.402649
-124.367746,48,174.445543
-162.466445,48,175.40259
-105.704586,48,176.366774
-161.304221,48,177.310597
-151.929926,48,178.311651
-121.786646,48,179.263868
