#{"t_start": 1786517766.675906, "env_id": "None"}
r,l,t
-137.633116,48,0.086624
-143.7033,48,0.182051
-151.669501,48,0.275769
-151.553476,48,0.369894
-160.181438,48,0.462024
-159.576357,48,0.547771
-161.987394,48,0.637723
-140.842116,48,0.723538
-146.010558,48,0.813486
-143.031901,48,0.909966
-152.20573,48,0.999401
-161.655358,48,1.08692
-170.618704,48,1.179147
-147.622795,48,1.264759
-147.213747,48,1.355479
-160.37911,48,1.440892
-188.805695,48,1.528462
-127.480459,48,1.615297
-173.071572,48,1.705831
-158.978563,48,1.792564
-170.316195,48,1.88263
-167.272271,48,1.971903
-159.550939,48,2.062822
-141.102103,48,2.149856
-156.771824,48,2.239411
-186.969723,48,2.32745
-158.676871,48,2.413504
-162.878171,48,2.500717
-193.757654,48,2.586721
-167.808634,48,2.679296
-166.886327,48,2.766686
-157.146648,48,2.855899
-167.561947,48,2.952761
-174.700109,48,3.047196
-173.154366,48,3.133662
-179.676952,48,3.222746
-156.491004,48,3.308309
-181.23448,48,3.395825
-142.101733,48,3.481104
-170.391817,48,3.56999
-171.531062,48,3.659253
-185.076318,48,3.751189
-190.712426,48,3.837739
-180.083133,48,3.93258
-162.154052,48,4.025128
-188.498655,48,4.118913
-160.992473,48,4.212689
-176.252181,48,4.301549
-185.283422,48,4.390188
-183.405374,48,4.481576
-179.993043,48,4.572937
-164.327061,48,4.658864
-187.358559,48,4.750678
-172.601139,48,4.83862
-183.290156,48,4.930856
-176.51056,48,5.016709
-182.970972,48,5.104507
-185.303408,48,5.19162
-167.992405,48,5.278731
-159.019602,48,5.364055
-186.573371,48,5.453683
-183.423549,48,5.540391
-193.340377,48,5.630511
-193.440369,48,5.716885
-149.648201,48,5.807928
-175.443592,48,5.896695
-161.684695,48,5.988638
-149.750791,48,6.077433
-173.926585,48,6.166887
-152.689686,48,6.252656
-160.833024,48,6.341036
-164.353831,48,6.427784
-195.29589,48,6.515401
-202.415919,48,6.611934
-173.963057,48,6.704593
-195.203479,48,6.795179
-147.44807,48,6.88629
-170.662445,48,6.978203
-154.383182,48,7.064201
-140.839936,48,7.151721
-168.76254,48,7.238008
-128.567312,48,7.326144
-186.307265,48,7.411567
-188.128464,48,7.49947
-168.766516,48,7.587157
-143.598585,48,7.681317
-153.994771,48,7.774258
-164.115865,48,7.864452
-179.646047,48,7.958062
-131.945055,48,8.050114
-166.398589,48,8.138457
-162.992286,48,8.22934
-158.146905,48,8.317812
-145.201283,48,8.408937
-132.020172,48,8.496775
-137.441553,48,8.58616
-163.236204,48,8.674645
-153.081944,48,8.7647
-137.72762,48,8.862905
-140.156083,48,8.955022
-140.370909,48,9.049536
-175.259744,48,9.143578
-121.845341,48,9.233377
-161.299283,48,9.320278
-137.433892,48,9.408773
-138.714326,48,9.495423
-184.874205,48,9.585738
-171.279395,48,9.676986
-162.661315,48,9.772472
-158.62169,48,9.864521
-115.079658,48,9.956581
-150.395711,48,10.052588
-124.236284,48,10.15375
-141.389981,48,10.252178
-182.468993,48,10.349649
-154.991735,48,10.435335
-120.105095,48,10.525683
-165.102722,48,10.616845
-178.625507,48,10.70733
-165.755839,48,10.80034
-166.845055,48,10.894505
-152.830696,48,10.984109
-171.909175,48,11.079829
-165.748434,48,11.169942
-165.061096,48,11.258899
-170.629257,48,11.348896
-125.211474,48,11.437027
-123.381527,48,11.528602
-134.745979,48,11.619494
-139.123129,48,11.711885
-142.297696,48,11.802162
-135.970077,48,11.892565
-144.599112,48,11.982334
-138.225368,48,12.076799
-169.668884,48,12.258146
-152.487359,48,12.345739
-162.131532,48,12.43152
-140.980322,48,12.5197
-149.909458,48,12.608187
-170.355609,48,12.698908
-169.901082,48,12.792055
-160.156566,48,12.880567
-144.051211,48,12.970574
-176.196005,48,13.068649
-167.968744,48,13.154186
-164.446456,48,13.242506
-161.103569,48,13.329333
-145.323451,48,13.417034
-163.786716,48,13.503151
-157.923381,48,13.590791
-164.848536,48,13.680443
-159.771573,48,13.771717
-186.489099,48,13.860302
-170.071234,48,13.947937
-158.629692,48,14.045116
-150.281769,48,14.138248
-166.861091,48,14.229428
-158.771094,48,14.316896
-166.795087,48,14.407928
-191.760575,48,14.497774
-179.556774,48,14.588089
-163.315896,48,14.676003
-134.011306,48,14.768918
-159.413945,48,14.857755
-160.162138,48,14.947763
-169.607712,48,15.041053
-177.326,48,15.133162
-174.209648,48,15.22254
-202.218522,48,15.317434
-159.570521,48,15.405359
-159.255728,48,15.498056
-155.65278,48,15.586578
-152.6765,48,15.678788
-159.620027,48,15.771572
-196.454555,48,15.859258
-177.512983,48,15.947275
-157.218026,48,16.039305
-161.115895,48,16.128155
-159.913293,48,16.215555
-166.777379,48,16.304734
-152.156651,48,16.39028
-135.248023,48,16.481772
-189.59372,48,16.572168
-142.152066,48,16.662293
-139.111118,48,16.756072
-162.726976,48,16.84915
-145.306194,48,16.93495
-169.686039,48,17.025323
-162.950249,48,17.115682
-154.62861,48,17.205704
-165.679375,48,17.292585
-176.88658,48,17.381232
-169.806635,48,17.475118
-125.780157,48,17.562195
-148.179736,48,17.650172
-123.728548,48,17.741645
-151.013799,48,17.828988
-134.546739,48,17.916879
-138.972625,48,18.004776
-133.857921,48,18.100335
-121.406298,48,18.190638
-157.091665,48,18.275857
-164.763214,48,18.365358
-141.24118,48,18.452197
-166.902501,48,18.543485
-104.468668,48,18.631863
-137.575405,48,18.725001
-157.898355,48,18.836153
