#{"t_start": 1788750097.9124942, "env_id": "None"}
r,l,t
-15.115821,168,1.284207
-13.125759,168,1.432322
-12.788849,168,1.553578
-13.320695,168,1.672103
-15.160324,168,1.793756
-17.981678,168,1.919917
-12.776726,168,2.184755
-9.053762,168,2.46251
-10.135484,168,2.738673
-7.943374,168,3.007263
-7.939426,168,3.272433
-9.255488,168,3.541174
-8.076625,168,3.806032
-7.645787,168,4.076755
-3.531905,168,4.350222
-5.404305,168,4.626421
-4.199899,168,4.903083
-2.775763,168,5.19622
-3.091883,168,5.481327
-3.138813,168,5.774625
-2.117527,168,6.06091
-1.330266,168,6.353647
-0.954835,168,6.64937
-0.920335,168,6.944736
-0.238155,168,7.237722
-0.279437,168,7.532765
-0.826127,168,7.832165
-0.078858,168,8.122306
0.249476,168,8.41515
0.328051,168,8.705039
-0.223252,168,8.999811
-0.116373,168,9.291211
-0.839334,168,9.58352
-0.231135,168,9.871647
0.21001,168,10.165137
0.325154,168,10.461516
0.061379,168,10.758422
0.372685,168,11.056566
-0.053424,168,11.34862
0.407708,168,11.64099
-0.474366,168,11.93088
-0.561166,168,12.2222
-0.254359,168,12.510459
0.515138,168,12.799276
-0.732491,168,13.090665
0.03552,168,13.379419
0.441706,168,13.68584
0.287422,168,13.974927
0.443644,168,14.263155
-0.293658,168,14.569276
-0.025861,168,14.914178
-0.01057,168,15.219433
0.15462,168,15.51048
0.272633,168,15.803454
-0.2228,168,16.096836
0.54666,168,16.389669
-0.339536,168,16.679809
0.335501,168,16.973221
-0.093897,168,17.276807
0.363535,168,18.732269
0.474127,168,19.037342
0.195566,168,19.350517
-0.02801,168,19.717976
0.544532,168,20.104312
0.316552,168,20.424739
-0.096238,168,20.743751
0.408178,168,21.074165
0.562208,168,21.384457
0.173882,168,21.698333
0.298238,168,22.003393
0.151435,168,22.315191
-0.166669,168,22.626481
-0.191042,168,22.936228
-0.174907,168,23.251503
-0.108871,168,23.562505
-0.317357,168,23.866465
-0.956999,168,24.165192
0.597834,168,24.484245
0.54115,168,24.858989
-0.807447,168,25.161241
-0.23724,168,25.470871
0.457124,168,25.776906
0.491675,168,26.089199
0.211514,168,26.423591
0.418517,168,26.735816
0.281089,168,27.03625
-0.411624,168,27.340863
0.053587,168,27.64613
0.056808,168,28.011368
-0.023044,168,28.310866
0.145459,168,28.610817
0.293035,168,28.907806
0.484712,168,29.205637
-0.253552,168,29.510169
0.509889,168,29.821281
-0.090921,168,30.132624
0.203806,168,30.444866
0.145986,168,30.749967
0.245754,168,31.066079
0.158954,168,31.368409
0.5988,168,31.67409
-0.115878,168,31.978973
-0.287507,168,32.276166
0.16916,168,32.581558
0.146178,168,32.881349
-0.107118,168,33.181306
0.218641,168,33.48038
0.156329,168,33.791036
0.26266,168,34.29673
0.554338,168,34.680426
0.467495,168,35.017334
0.145951,168,35.356024
0.157895,168,35.719353
0.025151,168,36.056103
0.07172,168,36.387751
0.298498,168,36.728371
0.057903,168,37.055524
0.115225,168,37.382689
0.227202,168,37.708332
0.392724,168,39.542155
-0.247279,168,39.948601
0.539479,168,40.300808
-0.278457,168,40.703033
-0.79129,168,41.024024
0.307877,168,41.351725
0.008396,168,41.684234
0.237079,168,42.012792
0.07415,168,42.352665
0.152188,168,42.706419
0.049462,168,43.067991
-0.351501,168,43.399533
-0.372835,168,43.726833
0.305078,168,44.053596
0.573367,168,44.381381
-0.496515,168,44.70912
0.32143,168,45.041138
-0.25158,168,45.367177
0.485651,168,45.735554
0.294208,168,46.069787
0.623197,168,46.425902
0.109792,168,46.803397
-0.015162,168,47.131922
0.661872,168,47.468701
0.554586,168,47.838929
0.346156,168,48.163853
-0.346956,168,48.491359
0.193934,168,48.817034
-0.148607,168,49.146672
0.021149,168,49.476696
0.223049,168,49.807691
0.121102,168,50.136587
-0.056089,168,50.483306
0.414546,168,50.819551
0.502589,168,51.154995
0.369343,168,51.485902
0.334896,168,51.817931
0.468754,168,52.161056
0.212244,168,52.493874
0.268654,168,52.810496
0.374099,168,53.154773
0.478222,168,53.508784
-0.128472,168,53.857222
0.667583,168,54.201532
0.721238,168,54.578779
0.155902,168,54.921827
0.46588,168,55.249012
0.45797,168,55.575867
0.781808,168,55.941299
0.64178,168,56.262719
0.412063,168,56.607886
0.724128,168,56.934349
-0.173397,168,57.263888
0.712394,168,57.625312
-0.890466,168,57.970579
0.504736,168,58.303684
0.801969,168,58.669203
0.404692,168,59.029177
0.355304,168,59.355574
0.701255,168,61.142409
0.407554,168,61.461008
0.025616,168,61.794477
0.480176,168,62.172279
-0.913825,168,62.524852
0.205305,168,62.864049
0.321474,168,63.201394
0.140861,168,63.555292
0.392633,168,63.984665
0.544504,168,64.307281
0.312079,168,64.660654
0.028589,168,64.966353
0.622014,168,65.276062
0.164218,168,65.587384
0.407326,168,65.915793
0.017694,168,66.238017
-0.272617,168,66.559512
0.725722,168,66.877897
0.199935,168,67.206295
0.686309,168,67.536165
0.947021,168,67.861691
0.110303,168,68.238767
0.787386,168,68.568205
0.58308,168,68.886774
