#{"t_start": 1788750247.600091, "env_id": "None"}
r,l,t
-68.290885,168,0.995206
-60.887205,168,1.08086
-49.545188,168,1.166999
-57.39165,168,1.25188
-47.70474,168,1.339067
-50.531999,168,1.4316
-48.89339,168,1.66756
-64.700335,168,1.901549
-60.304611,168,2.177012
-69.568204,168,2.41282
-62.933229,168,2.646386
-40.625628,168,2.882149
-39.431235,168,3.121858
-55.396783,168,3.362901
-55.803067,168,3.602856
-50.951064,168,3.846287
-65.939386,168,4.091487
-49.997679,168,4.334364
-44.116939,168,4.580497
-59.638042,168,4.82755
-57.207973,168,5.078419
-41.924426,168,5.333355
-60.328336,168,5.587435
-54.170829,168,5.848297
-38.135098,168,6.104122
-37.890922,168,6.361937
-42.797519,168,6.619302
-38.693838,168,6.878221
-38.922686,168,7.152909
-40.543192,168,7.415381
-19.89724,168,7.69341
-39.837231,168,7.966818
-45.921587,168,8.224651
-40.593549,168,8.484733
-48.631757,168,8.745866
-48.402411,168,9.006037
-36.994102,168,9.262584
-43.711588,168,9.520373
-46.618007,168,9.781643
-39.588082,168,10.039913
-37.243645,168,10.295066
-45.507321,168,10.555429
-29.811095,168,10.813185
-45.249812,168,11.082
-36.764758,168,11.344083
-37.495973,168,11.600314
-38.947071,168,11.867299
-50.306041,168,12.128933
-36.28703,168,12.391017
-50.393137,168,12.649326
-50.942484,168,12.919305
-41.584579,168,13.178054
-37.265664,168,13.452419
-33.220407,168,13.709349
-42.015052,168,13.972733
-48.025476,168,14.246547
-39.280662,168,14.516372
-42.236814,168,14.792412
-47.582891,168,15.061566
-34.694376,168,16.245171
-40.439384,168,16.514899
-37.574169,168,16.796621
-47.853832,168,17.055771
-35.924008,168,17.317238
-47.200299,168,17.583637
-52.68763,168,17.862387
-43.077158,168,18.157231
-36.349561,168,18.429469
-42.608175,168,18.687614
-39.151089,168,18.950393
-47.795377,168,19.216844
-41.183155,168,19.480699
-41.702897,168,19.755828
-36.587625,168,20.019994
-47.360684,168,20.279151
-37.05159,168,20.542599
-46.347441,168,20.805756
-39.471726,168,21.066165
-27.595383,168,21.326185
-29.965011,168,21.587475
-44.179301,168,21.847454
-38.598459,168,22.10811
-29.630755,168,22.372367
-38.989207,168,22.640003
-35.397308,168,22.903198
-37.639214,168,23.168875
-38.323997,168,23.437112
-40.403493,168,23.718555
-34.944563,168,23.98866
-43.995668,168,24.251385
-41.469945,168,24.513337
-38.250001,168,24.779473
-37.027623,168,25.049391
-41.259572,168,25.30536
-37.673033,168,25.567982
-44.224197,168,25.839107
-21.68051,168,26.111856
-35.230335,168,26.368134
-27.345481,168,26.628847
-30.708442,168,26.889095
-23.058822,168,27.156268
-43.313475,168,27.425363
-42.214431,168,27.695101
-27.33884,168,27.976411
-36.002027,168,28.234831
-36.924983,168,28.504144
-32.457185,168,28.785362
-36.889531,168,29.052154
-30.454674,168,29.313397
-33.339864,168,29.575068
-22.966761,168,29.834828
-30.103426,168,30.094944
-29.03179,168,30.356213
-40.059156,168,30.619435
-42.795763,168,30.885264
-33.054341,168,31.157713
-39.2642,168,31.426956
-30.567028,168,31.69228
-24.405102,168,31.962837
-26.258136,168,33.120669
-29.064825,168,33.407969
-25.535839,168,33.667632
-37.133148,168,33.931321
-36.742836,168,34.19179
-31.284892,168,34.449913
-38.016072,168,34.711208
-27.176752,168,34.975827
-21.98821,168,35.238399
-33.407057,168,35.497094
-33.335944,168,35.768055
-29.19237,168,36.032524
-46.45226,168,36.296747
-43.380197,168,36.582679
-37.548889,168,36.851383
-44.240243,168,37.108991
-34.074835,168,37.374718
-30.86464,168,37.645079
-41.894797,168,37.936552
-26.583635,168,38.197386
-36.504299,168,38.45994
-29.233904,168,38.727107
-34.046763,168,38.999015
-33.037912,168,39.271856
-33.852238,168,39.547317
-41.210387,168,39.827157
-29.484229,168,40.100063
-31.926457,168,40.374015
-26.623239,168,40.636401
-40.593647,168,40.904467
-23.468833,168,41.176057
-25.921006,168,41.43848
-29.472995,168,41.697492
-33.615705,168,41.961367
-34.469872,168,42.223828
-31.570989,168,42.484903
-32.432707,168,42.74725
-39.22503,168,43.011737
-32.535269,168,43.273102
-34.072539,168,43.542454
-32.726892,168,43.809627
-30.115726,168,44.080062
-35.525503,168,44.344112
-30.611264,168,44.604782
-36.047784,168,44.870489
-35.349065,168,45.128675
-27.458727,168,45.389973
-36.659637,168,45.649683
-27.746605,168,45.923137
-24.572669,168,46.186096
-27.465881,168,46.449284
-30.517058,168,46.712193
-35.76643,168,46.975933
-26.40524,168,47.244849
-28.201362,168,47.511903
-20.541101,168,47.783937
-30.717693,168,48.065763
-33.59271,168,48.327881
-33.919334,168,48.587986
-30.886691,168,49.72789
-31.60346,168,49.995521
-32.592097,168,50.266655
-35.260399,168,50.525106
-27.156947,168,50.782784
-25.098952,168,51.052721
-36.549707,168,51.316064
-34.807525,168,51.577778
-35.119301,168,51.846451
-24.734748,168,52.127212
-33.020704,168,52.396442
-34.14851,168,52.671358
-33.566291,168,52.954644
-28.553162,168,53.207496
-31.24018,168,53.4629
-37.241882,168,53.716846
-30.125967,168,53.974669
-22.513571,168,54.227367
-40.963945,168,54.486503
-36.53984,168,54.74485
-28.87656,168,55.00418
-32.521786,168,55.260189
-30.974079,168,55.518915
-25.698046,168,55.780185
-44.990025,168,56.061511
-22.627157,168,56.316087
-30.701242,168,56.570978
-42.303231,168,56.829619
-32.587294,168,57.095284
-36.584141,168,57.350679
-44.07152,168,57.607102
-38.906012,168,57.862537
-26.269314,168,58.126525
-28.342684,168,58.388666
-28.439405,168,58.641033
-31.351984,168,58.899578
-32.598089,168,59.159334
-36.54805,168,59.421693
-33.908199,168,59.679597
-33.68351,168,59.941475
-33.907779,168,60.194608
-32.898538,168,60.45028
-45.136907,168,60.705545
-28.402225,168,60.963549
-28.774667,168,61.217119
-39.657226,168,61.471874
-32.152917,168,61.726534
-27.404474,168,61.980896
-40.877239,168,62.235079
-26.724822,168,62.489185
-26.584505,168,62.742302
-27.987542,168,63.004666
-23.943611,168,63.263273
-20.383816,168,63.528623
-46.072667,168,63.786673
-35.83928,168,64.042363
-27.075641,168,64.294051
-38.619914,168,64.551565
-27.302724,168,64.811825
-32.96757,168,65.17497
-27.230752,168,66.344417
-29.311584,168,66.597685
-32.334556,168,66.852879
-35.397358,168,67.114791
-30.601451,168,67.379292
-28.489826,168,67.643348
-17.450573,168,67.905742
-25.963918,168,68.160152
-27.803789,168,68.426723
-33.961314,168,68.68066
-30.654129,168,68.935436
-31.840388,168,69.18721
-40.156182,168,69.441941
-33.080159,168,69.695053
-26.097736,168,69.953189
-28.203772,168,70.206652
-27.447826,168,70.459349
-31.115469,168,70.715077
-18.932939,168,70.974569
-28.844248,168,71.235725
-44.374551,168,71.509854
-31.33608,168,71.770514
-28.262608,168,72.025338
-26.401725,168,72.277243
-36.015306,168,72.529456
-33.2677,168,72.781835
-24.271043,168,73.03499
-26.582171,168,73.291088
-28.504884,168,73.547347
-29.263902,168,73.800928
-28.145247,168,74.055193
-31.220201,168,74.309639
-28.984478,168,74.568036
-23.268271,168,74.840219
-30.201874,168,75.099184
-37.423955,168,75.358011
-28.373612,168,75.616316
-28.875235,168,75.87592
-31.63423,168,76.144789
-33.476402,168,76.397072
-21.826507,168,76.648433
-26.6733,168,76.904178
-28.339265,168,77.155511
-26.322893,168,77.40954
-23.540586,168,77.662549
-17.772107,168,77.915884
-28.433592,168,78.172082
-23.707936,168,78.447624
-22.693522,168,78.707887
-29.187469,168,78.968231
-29.4596,168,79.223926
-20.942955,168,79.525992
-22.167703,168,79.786951
-19.152436,168,80.041811
-26.01676,168,80.291937
-20.471984,168,80.542966
-27.230825,168,80.794514
-20.789965,168,81.044369
-16.313712,168,81.293037
-21.278642,168,82.390193
-22.878422,168,82.641594
-19.087428,168,82.903298
-35.059132,168,83.15734
-28.889663,168,83.408706
-27.32922,168,83.6672
-25.446501,168,83.925222
-34.588319,168,84.178248
-17.537755,168,84.431144
-28.781231,168,84.683935
-16.057253,168,84.942618
-20.039385,168,85.194977
-24.97287,168,85.460051
-23.089898,168,85.711851
-21.568456,168,85.962019
-29.365537,168,86.211649
-28.980032,168,86.466236
-28.088011,168,86.717606
-36.478717,168,86.97085
-29.764731,168,87.214873
-30.950491,168,87.462629
-30.476655,168,87.711665
-27.118225,168,87.965626
-27.700082,168,88.213445
-24.864308,168,88.47305
-31.897737,168,88.729324
-24.420329,168,88.991823
-52.766004,168,89.246571
-25.6722,168,89.500485
-23.541543,168,89.756769
-37.591372,168,90.01471
-33.285189,168,90.263664
-29.468296,168,90.514206
-29.576251,168,90.764047
-23.721262,168,91.013366
-28.087916,168,91.261648
-22.175312,168,91.514822
-30.079134,168,91.76299
-22.742904,168,92.010513
-31.936959,168,92.262568
-25.903458,168,92.517427
-18.288589,168,92.775619
-22.932211,168,93.042342
-14.564642,168,93.296125
-26.6212,168,93.552288
-26.86369,168,93.804122
-21.148998,168,94.055258
-18.392335,168,94.309129
-38.355575,168,94.56149
-16.787611,168,94.826047
-33.209734,168,95.074032
-30.639358,168,95.325576
-21.653388,168,95.575004
-26.80383,168,95.824157
-34.463767,168,96.076965
-22.208334,168,96.328952
-24.674031,168,96.581145
-28.419097,168,96.836507
-25.799302,168,97.088389
-24.038094,168,97.340556
