#{"t_start": 1788750345.8356328, "env_id": "None"}
r,l,t
-58.511251,168,1.020722
-49.559035,168,1.105973
-53.436903,168,1.192082
-53.106324,168,1.277267
-47.582683,168,1.362159
-61.820185,168,1.451085
-51.887057,168,1.670663
-43.633457,168,1.887195
-37.093135,168,2.111497
-54.389985,168,2.335634
-63.255087,168,2.557455
-69.114134,168,2.782769
-57.468276,168,3.011768
-47.191036,168,3.246438
-55.836275,168,3.474325
-49.774817,168,3.708805
-47.928811,168,3.944181
-55.129871,168,4.183001
-52.167131,168,4.421444
-49.369679,168,4.665866
-47.844987,168,4.907775
-51.426532,168,5.153832
-54.907773,168,5.398963
-38.191595,168,5.646808
-45.564686,168,5.895806
-48.457048,168,6.144566
-60.031153,168,6.393267
-58.296489,168,6.644547
-39.703176,168,6.892276
-45.568521,168,7.143046
-38.189814,168,7.390295
-43.708733,168,7.638368
-40.138966,168,7.89291
-34.790645,168,8.145317
-36.066085,168,8.396267
-39.330015,168,8.651782
-31.72793,168,8.90296
-37.588775,168,9.152837
-44.957228,168,9.399936
-31.250469,168,9.651041
-36.651003,168,9.938249
-36.37993,168,10.19466
-23.949946,168,10.444321
-39.070032,168,10.703998
-41.590865,168,10.952798
-36.720811,168,11.202992
-46.412052,168,11.450283
-48.831406,168,11.69992
-39.535909,168,11.951106
-36.124356,168,12.209801
-49.323379,168,12.464228
-36.241084,168,12.717841
-49.421872,168,13.119134
-47.980673,168,13.371291
-35.785833,168,13.62205
-45.529248,168,13.878175
-51.136997,168,14.144592
-48.489766,168,14.395394
-39.874782,168,14.642719
-50.697219,168,15.749894
-43.158263,168,15.999185
-47.696578,168,16.250157
-46.113674,168,16.504814
-39.552468,168,16.755446
-48.364347,168,17.018849
-49.468036,168,17.281413
-42.957222,168,17.536378
-31.159266,168,17.785939
-52.346893,168,18.037774
-39.256093,168,18.28933
-46.455282,168,18.53723
-46.15146,168,18.786812
-29.804946,168,19.036374
-33.480944,168,19.287474
-44.010301,168,19.539035
-43.381397,168,19.789285
-38.956222,168,20.040002
-35.869009,168,20.289368
-31.407298,168,20.540451
-32.835466,168,20.798161
-37.160069,168,21.055056
-36.308328,168,21.313446
-24.343592,168,21.563261
-28.352641,168,21.813345
-22.405704,168,22.065378
-32.856726,168,22.316504
-31.557147,168,22.570176
-30.39914,168,22.821617
-35.478377,168,23.072546
-34.941841,168,23.326481
-36.732059,168,23.575838
-34.354558,168,23.823866
-40.338646,168,24.076006
-27.592279,168,24.325178
-26.427493,168,24.575802
-26.22188,168,24.825839
-31.217363,168,25.076071
-23.730204,168,25.328048
-35.043575,168,25.587077
-29.972245,168,25.835857
-31.260495,168,26.091576
-36.421966,168,26.345261
-33.399653,168,26.600027
-30.123952,168,26.85387
-31.87679,168,27.117333
-24.907647,168,27.384982
-32.12532,168,27.634461
-30.358742,168,27.887299
-18.871051,168,28.144073
-26.635993,168,28.400089
-30.656977,168,28.662224
-34.576026,168,28.918514
-30.71691,168,29.169576
-33.990778,168,29.419385
-27.880672,168,29.669305
-30.901703,168,29.916431
-32.632436,168,30.168637
-45.239319,168,30.419519
-27.791162,168,30.669893
-28.744755,168,31.781094
-30.122975,168,32.038262
-18.820955,168,32.299866
-32.780959,168,32.55228
-32.499877,168,32.802764
-36.42736,168,33.051445
-25.503889,168,33.302196
-33.311694,168,33.552153
-25.779427,168,33.80455
-33.079905,168,34.090341
-32.070511,168,34.34071
-41.765121,168,34.591138
-25.851178,168,34.840016
-25.264026,168,35.094797
-26.204341,168,35.348876
-51.458843,168,35.598854
-30.564031,168,35.852962
-39.026291,168,36.104805
-27.491559,168,36.355077
-22.17573,168,36.606467
-30.751654,168,36.857585
-39.151363,168,37.108117
-29.400375,168,37.357189
-42.197365,168,37.609532
-49.356764,168,37.859806
-20.727149,168,38.10949
-26.244839,168,38.359332
-26.024082,168,38.610125
-20.85536,168,38.859402
-29.389809,168,39.112152
-29.562265,168,39.359561
-36.515924,168,39.611741
-51.731605,168,39.882528
-43.788377,168,40.137219
-29.750026,168,40.389554
-28.297021,168,40.644667
-23.761578,168,40.904516
-28.611271,168,41.15205
-29.744328,168,41.402184
-33.684451,168,41.653418
-37.232743,168,41.9021
-28.946919,168,42.154843
-34.605183,168,42.40213
-28.430465,168,42.649712
-22.658958,168,42.900124
-29.292474,168,43.150116
-29.025716,168,43.399711
-34.36383,168,43.654838
-27.470258,168,43.910451
-28.383941,168,44.163628
-40.260284,168,44.414448
-27.036261,168,44.666241
-24.680393,168,44.917915
-26.054578,168,45.170249
-19.579439,168,45.422009
-29.124565,168,45.672318
-30.027764,168,45.924221
-29.331,168,46.173335
-22.956267,168,46.423586
-32.424936,168,47.531541
-30.596325,168,47.785622
-24.721409,168,48.047695
-27.427576,168,48.300124
-21.855392,168,48.552999
-26.205544,168,48.804982
-51.03035,168,49.054605
-24.551578,168,49.304597
-25.113763,168,49.554976
-28.729713,168,49.806851
-32.703329,168,50.054668
-22.956533,168,50.302913
-37.699955,168,50.553232
-23.47058,168,50.80286
-23.045134,168,51.075042
-28.735663,168,51.332595
-24.114605,168,51.583538
-30.492396,168,51.835435
-22.315313,168,52.091096
-22.182006,168,52.352955
-24.948815,168,52.606401
-22.920008,168,52.858938
-23.611238,168,53.10966
-23.840494,168,53.357905
-35.685231,168,53.612004
-23.616304,168,53.861642
-27.810331,168,54.113276
-30.081329,168,54.36305
-30.347104,168,54.614266
-26.207225,168,54.863352
-32.571255,168,55.116615
-31.427318,168,55.364549
-21.180191,168,55.617656
-23.277156,168,55.869333
-21.837234,168,56.12816
-23.976467,168,56.38194
-27.931022,168,56.638044
-24.501449,168,56.891707
-26.465571,168,57.140642
-27.723351,168,57.390856
-24.861472,168,57.640768
-22.426424,168,57.889923
-26.445309,168,58.13912
-23.682935,168,58.387936
-30.062396,168,58.638242
-22.798398,168,58.889236
-20.724086,168,59.139125
-24.427788,168,59.388549
-29.006767,168,59.640907
-27.941838,168,59.893041
-43.012138,168,60.147276
-29.57032,168,60.399237
-20.502809,168,60.652761
-29.305659,168,60.904614
-25.726459,168,61.166568
-20.160347,168,61.418632
-26.269746,168,61.673228
-18.937289,168,62.039532
-22.310446,168,62.29075
-20.127112,168,62.538938
-22.790407,168,63.637424
-22.102197,168,63.901664
-21.111183,168,64.170206
-20.806672,168,64.423439
-25.134739,168,64.679389
-19.7744,168,64.939378
-27.21738,168,65.197911
-23.710414,168,65.447054
-22.013566,168,65.699962
-22.825612,168,65.949593
-25.085138,168,66.199694
-33.891439,168,66.449494
-33.447431,168,66.700645
-32.703283,168,66.950674
-22.118252,168,67.201693
-30.691148,168,67.449781
-20.905778,168,67.700434
-25.424219,168,67.958204
-22.102633,168,68.212168
-29.54969,168,68.464848
-24.132672,168,68.718661
-20.527143,168,68.967782
-22.931467,168,69.218327
-19.956158,168,69.470334
-25.554726,168,69.725404
-23.79281,168,69.98072
-20.726438,168,70.231567
-23.771002,168,70.481997
-21.572417,168,70.737527
