#{"t_start": 1788749622.5907059, "env_id": "None"}
r,l,t
12.012704,384,0.574456
5.198373,384,0.806038
9.82009,384,1.491466
112.138894,384,2.823266
158.065539,384,4.230708
158.740984,384,5.600227
161.553766,384,6.983651
163.971546,384,8.340515
165.004818,384,9.821941
164.066647,384,11.222012
162.465803,384,12.585569
158.002761,384,13.991614
158.202796,384,15.345804
161.759502,384,17.0811
160.184417,384,18.453319
164.689082,384,19.809964
162.053375,384,21.178907
162.48367,384,22.543976
162.407573,384,23.895249
162.995836,384,25.28873
162.111577,384,26.660711
163.080532,384,28.033019
158.812822,384,29.508521
159.502907,384,30.906572
161.638126,384,32.26513
162.247008,384,33.647853
159.911417,384,35.392518
163.660418,384,36.750241
160.476828,384,38.126558
162.173651,384,39.484607
158.517574,384,40.847384
161.15937,384,42.208077
163.82622,384,43.598646
161.110836,384,45.229518
161.718836,384,46.719396
162.707679,384,48.149772
159.733482,384,49.543635
161.600222,384,50.92064
165.26593,384,52.286213
160.591463,384,54.051745
161.987962,384,55.443068
161.559006,384,56.830263
160.037139,384,58.195598
163.735057,384,59.566177
165.449323,384,60.946187
163.410142,384,62.305027
164.310896,384,63.660648
165.856353,384,65.035978
162.472616,384,66.399897
163.700969,384,67.77437
160.037903,384,69.144219
159.576498,384,70.505738
160.557857,384,72.241195
162.83679,384,73.595068
166.115709,384,74.945746
158.33932,384,76.326099
164.918494,384,77.686728
158.821802,384,79.034065
158.139342,384,80.427627
166.357473,384,81.872536
165.472966,384,83.236598
163.441636,384,84.62108
165.549411,384,86.006193
165.928253,384,87.373064
165.747191,384,88.741563
166.261688,384,90.484819
166.434025,384,91.853898
162.946953,384,93.215786
162.021394,384,94.567765
164.522344,384,95.937229
167.004862,384,97.300127
167.854837,384,98.805152
166.924725,384,100.328593
164.956575,384,101.767429
163.274725,384,103.196361
165.196627,384,104.800407
161.098435,384,106.323202
164.929966,384,107.708308
