#{"t_start": 1788749979.8615239, "env_id": "None"}
r,l,t
143.19065,384,0.639124
153.613624,384,0.882124
134.935331,384,1.695312
238.625779,384,3.168171
297.201214,384,4.595169
301.000778,384,6.022299
296.076818,384,7.504633
280.18736,384,8.904043
295.347947,384,10.331536
307.701257,384,11.780036
288.938168,384,13.18687
265.61116,384,14.588336
267.763622,384,16.006074
291.98449,384,17.898956
273.503294,384,19.321724
280.674634,384,20.755901
276.128652,384,22.149686
279.915525,384,23.527682
273.076484,384,24.93171
299.642626,384,26.311879
287.305583,384,27.815681
289.160766,384,29.176389
263.39006,384,30.539725
278.920779,384,31.919098
295.925402,384,33.289392
294.166405,384,34.650162
278.885745,384,36.465927
301.891605,384,37.831213
274.976977,384,39.198728
281.820253,384,40.580375
262.615595,384,41.934061
276.860954,384,43.370216
305.593493,384,44.762144
299.63526,384,46.121024
295.302343,384,47.514865
269.525825,384,48.910965
267.251558,384,50.271684
269.928319,384,51.653947
280.609252,384,53.051776
264.382678,384,54.840598
257.720307,384,56.215
303.713215,384,57.5892
279.366449,384,58.957122
305.138569,384,60.333185
290.535869,384,61.713208
267.946526,384,63.110325
295.977024,384,64.498481
290.385393,384,65.867539
287.222496,384,67.240499
283.590926,384,68.641322
263.323808,384,70.017003
263.960308,384,71.387455
280.018244,384,73.220325
277.376517,384,74.574208
282.270055,384,75.980192
267.672758,384,77.371079
287.799888,384,78.739865
270.727879,384,80.109917
265.335908,384,81.499857
296.506729,384,82.885843
284.694879,384,84.257927
272.526303,384,85.620688
287.72641,384,86.97796
278.856234,384,88.365376
302.499375,384,89.747628
279.018549,384,91.587493
309.539478,384,92.983943
272.724682,384,94.346394
267.679606,384,95.825606
289.054231,384,97.216182
284.347473,384,98.570763
282.192531,384,99.971042
289.439391,384,101.36516
312.982886,384,102.72984
299.691761,384,104.09441
276.74951,384,105.480121
264.835351,384,106.835562
287.109551,384,108.223691
