#{"t_start": 1788073269.8419142, "env_id": "None"}
r,l,t
-410.672813,48,0.429563
-466.681409,48,0.734195
-299.958517,48,1.030008
-369.782243,48,1.338478
-436.588049,48,1.652477
-349.236087,48,1.945109
-319.517006,48,2.253665
-488.712713,48,2.562755
-373.387202,48,2.864304
-433.93279,48,3.169814
-369.511127,48,3.467432
-331.076675,48,3.814438
-412.575352,48,4.124273
-428.026366,48,4.425442
-425.986601,48,4.731139
-400.60463,48,5.062628
-363.049333,48,5.375127
-408.516141,48,5.665694
-475.803283,48,5.977244
-396.415269,48,6.275147
-482.062453,48,6.806498
-398.91228,48,8.40719
-383.872513,48,9.977523
-344.501712,48,11.51121
-337.934136,48,13.018835
-383.162638,48,14.564254
-418.705273,48,16.05582
-356.914482,48,17.823913
-338.273258,48,19.270246
-409.609239,48,20.74402
-338.119289,48,22.161313
-402.210089,48,23.572403
-427.568484,48,25.072166
-343.789997,48,26.537582
-378.486026,48,27.980657
-320.92962,48,29.412863
-283.23507,48,31.132829
-500.127393,48,32.849163
-324.262994,48,34.677577
-314.303735,48,36.688813
-379.152512,48,38.369513
-298.801714,48,39.907118
-348.916525,48,41.382075
-411.317054,48,42.887219
-296.097201,48,44.428292
-363.761151,48,45.903192
-263.679218,48,47.504225
-330.014617,48,49.037245
-397.374194,48,50.593217
-348.675915,48,52.130012
-285.512279,48,53.666661
-322.720373,48,55.323375
-302.259713,48,56.852426
-494.219774,48,58.33789
-335.523603,48,59.826432
-394.117807,48,61.334631
-282.080628,48,62.883692
-405.0721,48,64.41897
-376.491282,48,65.960273
-434.065861,48,67.524492
-326.17001,48,69.020766
-303.626706,48,70.560496
-334.392483,48,72.054254
-282.317688,48,73.46522
-318.602656,48,74.889246
-312.891206,48,76.330862
-300.20235,48,77.845015
-285.495349,48,79.253533
-296.957154,48,80.628288
-289.388197,48,81.968707
-296.899605,48,83.320498
-332.49281,48,84.732299
-262.020978,48,86.094259
-324.231719,48,87.452625
-215.80638,48,88.799486
-278.882625,48,90.251582
-257.431034,48,91.850747
-184.89274,48,93.419036
-258.82801,48,95.114959
-394.019607,48,97.011339
-290.57098,48,98.603664
-236.262618,48,100.037181
-257.735098,48,101.49179
-213.32108,48,102.931418
-264.070947,48,104.35007
-237.250163,48,105.752944
-299.678896,48,107.204541
-241.469387,48,108.677531
-295.651578,48,110.097297
-276.420826,48,111.574678
-270.166437,48,113.029303
-232.022557,48,114.449164
-247.107373,48,115.891362
-192.311645,48,117.303598
-325.269345,48,118.785271
-302.587969,48,120.218612
-271.322571,48,121.660418
-274.491526,48,123.096748
-272.039328,48,124.472735
-290.581263,48,125.884005
-300.773255,48,127.237444
-249.600805,48,128.654106
-334.173641,48,130.0725
-205.133647,48,131.421112
-347.338943,48,132.77609
-237.565527,48,134.093547
-388.699998,48,135.442004
-182.770766,48,136.802079
-245.196529,48,138.373371
-174.175552,48,139.791935
-188.348751,48,141.180642
-212.008214,48,142.543887
-220.151566,48,143.84198
-227.635321,48,145.267836
-316.034706,48,146.619963
-203.44279,48,147.973834
-154.579314,48,149.344749
-204.567876,48,150.768905
-213.932033,48,152.332127
-177.369575,48,153.828237
-214.331544,48,155.350449
-245.494545,48,157.002784
-329.506066,48,158.555806
-275.872291,48,159.943063
-253.988645,48,161.303135
-195.524356,48,162.668238
-228.86024,48,164.153703
-178.13695,48,165.883298
-171.419264,48,167.427259
-213.392082,48,168.964168
-268.492098,48,170.463618
-232.086987,48,171.988004
-217.399295,48,173.490791
-331.112743,48,175.045969
-283.440287,48,176.568416
-206.674766,48,178.084867
-190.137426,48,179.638317
-229.652196,48,181.128836
-229.722838,48,182.68613
-316.669923,48,184.165825
-249.915575,48,185.688909
-294.115247,48,187.220007
-224.351345,48,188.702183
-157.007225,48,190.244151
-238.84054,48,191.742498
-333.235213,48,193.147273
-298.944469,48,194.569795
-352.239211,48,195.962899
-197.585564,48,197.39848
-278.119881,48,198.798597
-282.181412,48,200.231964
-185.377198,48,201.612867
-241.013709,48,203.026103
-306.576372,48,204.48618
-331.991998,48,205.987605
-432.789452,48,207.42496
-160.120641,48,208.862325
-258.726171,48,210.378368
-210.359319,48,212.07278
-314.535772,48,213.76919
-160.640928,48,215.602259
-248.910304,48,217.554425
-361.991011,48,219.217747
-183.993652,48,220.797201
-268.386158,48,222.306825
-311.09913,48,223.815755
-245.2689,48,225.310487
-213.647827,48,226.806789
-147.234158,48,228.336732
-161.931581,48,229.851591
-354.32951,48,231.378884
-438.266325,48,232.893338
-219.409966,48,234.419657
-191.446543,48,235.931538
