#{"t_start": 1788750054.540179, "env_id": "None"}
r,l,t
-34.320192,168,0.975451
-28.317223,168,1.059286
-29.670878,168,1.144501
-31.074172,168,1.230259
-38.333029,168,1.315833
-36.179774,168,1.406331
-25.630257,168,1.63031
-28.037031,168,1.85829
-33.23485,168,2.085873
-28.104454,168,2.321838
-26.635968,168,2.548172
-37.537591,168,2.779644
-32.010009,168,3.010429
-29.042636,168,3.241353
-29.286174,168,3.483102
-32.599745,168,3.718257
-25.919848,168,3.960924
-24.088031,168,4.202363
-27.327399,168,4.449261
-29.237943,168,4.689298
-24.762168,168,4.941278
-26.394015,168,5.192123
-29.577484,168,5.448573
-25.907138,168,5.725567
-27.125646,168,5.978874
-26.935592,168,6.232149
-26.737993,168,6.486422
-31.752484,168,6.747868
-26.269005,168,7.010683
-24.324287,168,7.265164
-21.211569,168,7.520508
-17.387505,168,7.782002
-24.093217,168,8.048983
-27.068649,168,8.301143
-21.193265,168,8.557631
-22.373185,168,8.816932
-19.757995,168,9.077958
-19.39506,168,9.338106
-16.547848,168,9.597023
-17.978611,168,9.85516
-18.956769,168,10.110919
-19.595573,168,10.369694
-21.896183,168,10.623011
-16.387258,168,10.879357
-31.095105,168,11.134042
-24.679628,168,11.387404
-19.490451,168,11.641087
-19.586914,168,11.899633
-18.900553,168,12.153615
-21.601494,168,12.408654
-18.902796,168,12.667797
-20.145069,168,12.928497
-13.79818,168,13.187754
-17.352535,168,13.448187
-22.588772,168,13.708607
-17.036034,168,13.9656
-17.859501,168,14.217955
-16.080739,168,14.481519
-16.799525,168,14.751907
-15.640059,168,15.87751
-16.139507,168,16.141575
-16.232033,168,16.417354
-15.796385,168,16.672016
-15.63298,168,16.956796
-15.935191,168,17.215579
-15.146967,168,17.472535
-16.343697,168,17.732923
-15.291206,168,17.99625
-13.628109,168,18.266962
-17.855061,168,18.525525
-14.888,168,18.78073
-16.600186,168,19.035404
-21.528346,168,19.289946
-17.468746,168,19.546414
-15.748871,168,19.802277
-17.53592,168,20.055785
-18.944809,168,20.427402
-10.826414,168,20.686565
-16.654649,168,20.939957
-14.88295,168,21.190899
-18.883203,168,21.44789
-11.735207,168,21.708171
-14.679891,168,21.967907
-18.037342,168,22.226579
-12.620085,168,22.496141
-13.267734,168,22.754109
-13.932615,168,23.010218
-12.923607,168,23.26158
-12.297215,168,23.514464
