#{"t_start": 1788749850.936401, "env_id": "None"}
r,l,t
-29.628673,168,2.30584
-39.450622,168,2.391303
-35.943944,168,2.476899
-25.088098,168,2.5619
-29.114632,168,2.647845
-31.69123,168,2.794005
-31.550828,168,3.019316
-32.329689,168,3.251555
-32.682784,168,3.503407
-33.088552,168,3.751372
-35.003897,168,3.983515
-31.583172,168,4.224321
-28.762588,168,4.473956
-31.968503,168,4.756548
-35.082396,168,4.998407
-31.824393,168,5.238458
-33.535642,168,5.48142
-32.070319,168,5.725293
-36.849772,168,5.971903
-26.361547,168,6.219848
-33.317779,168,6.47344
-27.377467,168,6.732452
-22.470302,168,7.005018
-25.738485,168,7.276673
-24.843329,168,7.590728
-27.707594,168,7.871601
-24.967537,168,8.156622
-20.093374,168,8.427012
-26.698567,168,8.749179
-22.600547,168,9.086823
-25.68606,168,9.371616
-16.570004,168,9.651353
-21.184158,168,9.934145
-19.588551,168,10.216335
-21.841531,168,10.493549
-29.680248,168,10.766398
-18.831779,168,11.0423
-23.314861,168,11.326156
-26.433272,168,11.61915
-17.384705,168,11.901335
-22.739228,168,12.17995
-23.817731,168,12.468198
-16.228854,168,12.736699
-15.783109,168,13.021991
-23.005414,168,13.320643
-25.206475,168,13.674546
-24.474541,168,14.026999
-24.082948,168,14.419666
-19.71961,168,14.721059
-16.133549,168,14.990796
-22.336841,168,15.294434
-21.673795,168,15.616341
-17.565193,168,15.904961
-27.284934,168,16.201733
-20.221773,168,16.510289
-18.210796,168,16.817436
-28.935444,168,17.103351
-13.916736,168,17.376348
-18.386876,168,17.65111
-17.033382,168,18.987443
-17.513644,168,19.32271
-15.636968,168,19.609803
-18.51174,168,19.891769
-18.000414,168,20.217705
-16.468149,168,20.52533
-17.486733,168,20.804092
-17.158708,168,21.079903
-17.412332,168,21.350832
-18.485123,168,21.67846
-16.729137,168,21.942138
-16.309883,168,22.207216
-14.338025,168,22.474451
-17.60954,168,22.74192
-16.877018,168,23.01121
-15.975858,168,23.277759
-20.029288,168,23.556166
-16.423675,168,23.826194
-15.830004,168,24.093936
-13.789441,168,24.360615
-15.775967,168,24.624799
-15.960998,168,24.888503
-15.551594,168,25.15961
-14.933614,168,25.44012
-14.75622,168,25.706692
-14.336192,168,25.970822
-12.883455,168,26.2356
-13.512569,168,26.501174
-15.844882,168,26.774439
-21.586649,168,27.049312
-14.092026,168,27.321512
-12.903564,168,27.594052
-15.60819,168,27.864334
-9.647884,168,28.133258
-14.775217,168,28.397964
-11.256554,168,28.665048
-10.784164,168,28.930213
-14.081019,168,29.211929
-14.856974,168,29.487508
-15.759314,168,29.755577
-13.807612,168,30.021854
-10.613412,168,30.289405
-13.653583,168,30.606457
-10.387831,168,31.048893
-6.208185,168,31.349258
-11.264074,168,31.633748
-12.359108,168,31.907504
-11.980828,168,32.175184
-10.017361,168,32.444513
-11.669801,168,32.711148
-12.290964,168,32.984305
-11.293974,168,33.247699
-9.536505,168,33.511898
-10.253334,168,33.777383
-12.417662,168,34.05203
-9.498521,168,34.33735
-10.762983,168,34.605453
-10.410525,168,34.871495
-12.563538,168,35.144773
-13.816373,168,35.436354
-10.964256,168,36.645413
-9.233814,168,36.945192
-11.070444,168,37.316732
-8.30835,168,37.584564
-8.111594,168,37.911875
-8.577302,168,38.205542
-11.198873,168,38.506512
-10.877643,168,38.785611
-8.253497,168,39.093654
-11.033294,168,39.402039
-9.076682,168,39.697062
-9.507946,168,39.973722
-10.012747,168,40.243903
-9.388661,168,40.525832
-9.111568,168,40.82941
-9.859493,168,41.111675
-8.500944,168,41.398049
-6.75628,168,41.675897
-7.672275,168,41.938918
-9.471969,168,42.208026
-8.489695,168,42.473318
-10.296066,168,42.735479
-8.325571,168,42.998054
-6.583736,168,43.26938
-9.424157,168,43.566423
-6.33128,168,43.832936
-8.490504,168,44.098399
-4.411577,168,44.362778
-8.220262,168,44.627102
-7.025286,168,44.890044
-4.757048,168,45.194537
-6.956575,168,45.463029
-6.460922,168,45.727455
-5.380319,168,45.990302
-6.214373,168,46.251098
-8.423868,168,46.516843
-6.872026,168,46.780784
-5.124481,168,47.045699
-7.700848,168,47.314725
-7.139066,168,47.589376
-5.224065,168,47.867717
-4.830996,168,48.146502
-4.435209,168,48.413327
-8.747889,168,48.675424
-7.44472,168,48.940631
-4.767411,168,49.209994
-7.808293,168,49.510448
-8.087755,168,49.77662
-5.234075,168,50.039187
-5.728744,168,50.297818
-5.288443,168,50.5628
-7.443034,168,50.824696
-5.831043,168,51.088139
-2.253283,168,51.365952
-7.598749,168,51.639199
-7.358043,168,51.908314
-5.630294,168,52.17899
-5.235529,168,52.445312
-6.088117,168,52.708905
-10.829597,168,53.933712
-6.982173,168,54.19622
-6.520639,168,54.459725
-5.643361,168,54.722843
-5.085858,168,54.993508
-6.525587,168,55.287621
-3.463257,168,55.561212
-5.390958,168,55.825798
-6.549604,168,56.089679
-7.96331,168,56.354583
-3.41511,168,56.625318
-8.36941,168,56.907065
-3.676401,168,57.173386
-6.19686,168,57.435992
-6.946962,168,57.700436
-5.254757,168,57.969017
-5.907986,168,58.251635
-3.030924,168,58.516565
-7.962348,168,58.785037
-2.806057,168,59.061463
-3.8342,168,59.34705
-5.609793,168,59.650716
-6.76817,168,59.940254
-4.3538,168,60.234076
-8.756475,168,60.5128
-13.130389,168,60.782475
-8.274684,168,61.060832
-4.61551,168,61.346797
-6.631014,168,61.65432
-6.391137,168,61.925206
-6.034967,168,62.206707
-4.192798,168,62.507804
-5.070614,168,62.77876
-7.206553,168,63.058024
-9.439588,168,63.352999
-7.128831,168,63.654936
-7.800967,168,63.961901
-10.630999,168,64.261364
-4.58359,168,64.558444
-6.831151,168,64.865221
-5.650649,168,65.141111
-2.81839,168,65.414546
-8.818972,168,65.683262
-4.123372,168,65.954711
-7.479141,168,66.22492
-5.607624,168,66.499181
-5.29945,168,66.767549
-7.336412,168,67.039333
-4.973613,168,67.319626
-6.364211,168,67.601153
-3.116711,168,67.875637
-6.904803,168,68.150596
-10.806248,168,68.421933
-4.504564,168,68.692362
-8.723187,168,68.960175
-8.173707,168,69.221053
-7.368358,168,69.481845
-9.236451,168,69.757952
-8.177302,168,70.029684
-5.072704,168,70.303332
-9.504818,168,71.486807
-8.25948,168,71.792062
-6.608103,168,72.065933
-9.692916,168,72.341244
-4.805659,168,72.611297
-6.407075,168,72.874089
-5.856448,168,73.143966
-6.459013,168,73.41516
-5.213345,168,73.687994
-9.127124,168,73.952615
-7.205834,168,74.214103
-9.107939,168,74.475446
-9.612072,168,74.737263
-5.588216,168,74.999335
-9.513709,168,75.269467
-7.984343,168,75.547988
-6.843893,168,75.841599
-5.579891,168,76.116795
-8.593471,168,76.384782
-9.017392,168,76.651469
-9.946001,168,76.920066
-9.93622,168,77.193978
-4.724308,168,77.454775
-7.390871,168,77.719617
-8.997554,168,77.979305
-5.099372,168,78.239886
-6.037784,168,78.507085
-7.369991,168,78.776365
-7.548548,168,79.056253
-10.07627,168,79.328897
-8.612734,168,79.60054
-7.881571,168,79.877822
-6.977544,168,80.151639
-7.792986,168,80.420764
-8.411848,168,80.683077
-6.089162,168,80.945054
-4.675635,168,81.206994
-6.194532,168,81.480179
-5.494076,168,81.760847
-9.096351,168,82.022943
-9.743731,168,82.286385
-7.174489,168,82.552995
-7.017218,168,82.816914
-5.245054,168,83.080837
-7.571773,168,83.350217
-5.474222,168,83.620694
-4.93314,168,83.883858
-5.248892,168,84.148963
-7.022718,168,84.411701
-7.95457,168,84.677914
-5.583755,168,84.951402
-7.862604,168,85.256829
-7.572297,168,85.519805
-5.537475,168,85.781199
-7.591521,168,86.040511
-5.59838,168,86.300552
-7.009922,168,86.560723
-7.387487,168,86.823552
-3.756718,168,87.088871
-4.8903,168,88.245155
-4.123354,168,88.519763
-3.684451,168,88.792477
-3.76202,168,89.056687
-4.703994,168,89.319223
-5.395675,168,89.583683
-9.53972,168,89.843411
-5.341653,168,90.119509
-5.282722,168,90.392079
-0.005013,168,90.666602
-3.868957,168,90.935045
-8.484253,168,91.203061
-6.00044,168,91.486958
-7.588457,168,91.894325
-9.968123,168,92.181125
-4.864237,168,92.437772
-7.297601,168,92.6975
-5.599621,168,92.963166
-5.672577,168,93.219492
-2.809363,168,93.476016
-5.455725,168,93.738163
-6.160464,168,94.006841
-6.544138,168,94.261399
-5.95655,168,94.518524
-4.816129,168,94.776554
-12.962293,168,95.037018
-4.443797,168,95.308298
-2.840544,168,95.580209
-7.535216,168,95.841978
-5.903241,168,96.098851
-7.641949,168,96.366291
-4.359741,168,96.637612
-4.335515,168,96.892587
-6.2205,168,97.152885
-6.562455,168,97.409937
-2.979094,168,97.668161
-3.794694,168,97.923896
-6.069959,168,98.178719
-1.612811,168,98.435721
-9.498675,168,98.693043
-11.421439,168,98.952366
-4.35667,168,99.212331
-6.412993,168,99.479207
-2.504977,168,99.738745
-5.058323,168,99.999447
-5.434022,168,100.27041
-1.281875,168,100.529603
-6.486708,168,100.786712
-9.816241,168,101.043933
-2.854961,168,101.301131
-3.772255,168,101.559044
-4.282248,168,101.816267
-1.04542,168,102.07573
-3.64482,168,102.33188
-0.763845,168,102.588218
-6.536436,168,102.842921
-0.605796,168,103.100055
-2.951389,168,103.360311
-5.362709,168,103.625171
-6.114972,168,103.881718
